event_id,roi,lon,lat,area_ha,radd_any,clear_post,s1_post,ang_2020_2021_deg,tau,registered
C4382,CG2,23.81,-3.581,1.428,2021-04-19,19.367,21.733,45.456,16.309,1
C4383,CG2,23.811,-3.489,1.339,2021-06-06,16.406,17.4,30.435,16.309,1
C4384,CG2,23.81,-3.419,3.213,2021-03-26,18.669,44.968,23.063,16.309,1
C4385,CG2,23.814,-3.437,2.856,2021-04-07,21.382,22.56,26.933,16.309,1
C4386,CG2,23.818,-3.632,1.428,2021-05-25,35.686,18.581,22.882,16.309,1
C4387,CG2,23.818,-3.634,1.071,2021-06-18,30.853,16.2,18.559,16.309,1
C4388,CG2,23.823,-3.443,1.071,2021-05-13,18.367,19.742,28.544,16.309,1
C4389,CG2,23.827,-3.444,2.32,2021-05-13,19.582,19.742,30.879,16.309,1
C4390,CG2,23.831,-3.585,1.071,2021-06-06,17.166,17.4,21.76,16.309,1
C4391,CG2,23.831,-3.427,1.606,2021-05-25,19.165,18.581,26.823,16.309,1
C4392,CG2,23.836,-3.588,1.249,2021-02-18,23.342,26.714,21.796,16.309,1
C4393,CG2,23.838,-3.47,1.071,2021-06-06,20.587,17.4,23.809,16.309,1
C4394,CG2,23.84,-3.543,1.249,2021-05-25,19.055,18.581,30.646,16.309,1
C4395,CG2,23.842,-3.573,1.16,2021-08-05,11.516,12.516,27.033,16.309,1
C4396,CG2,23.846,-3.443,1.696,2021-06-06,17.197,17.4,32.007,16.309,1
C4397,CG2,23.848,-3.436,1.785,2021-07-24,12.877,13.452,22.909,16.309,1
C4398,CG2,23.848,-3.44,1.428,2021-05-13,20.044,19.742,30.624,16.309,1
C4399,CG2,23.849,-3.447,1.339,2021-05-13,18.753,19.742,27.708,16.309,1
C4400,CG2,23.851,-3.431,1.785,2021-03-26,22.091,23.484,34.692,16.309,1
C4401,CG2,23.852,-3.425,1.071,2021-04-07,22.455,22.533,33.586,16.309,1
C4402,CG2,23.853,-3.448,1.16,2021-04-07,19.826,22.533,29.083,16.309,1
C4403,CG2,23.853,-3.598,1.428,2021-03-26,20.61,23.484,32.869,16.309,1
C4404,CG2,23.857,-3.485,1.249,2021-06-30,16.805,15.0,35.129,16.309,1
C4405,CG2,23.859,-3.44,1.606,2021-05-25,18.866,18.581,31.693,16.309,1
C4406,CG2,23.87,-3.59,1.16,2021-04-19,22.0,21.733,34.574,16.309,1
C4407,CG2,23.871,-3.445,1.339,2021-04-07,21.213,22.533,40.836,16.309,1
C4408,CG2,23.871,-3.592,1.517,2021-05-13,20.652,19.742,34.001,16.309,1
C4409,CG2,23.872,-3.619,1.071,2021-05-01,41.984,20.903,23.457,16.309,1
C4410,CG2,23.873,-3.542,3.123,2021-06-06,18.722,17.4,27.417,16.309,1
C4411,CG2,23.874,-3.536,1.517,2021-07-12,15.233,14.226,34.151,16.309,1
C4412,CG2,23.874,-3.583,1.16,2021-05-13,20.654,19.742,30.619,16.309,1
C4413,CG2,23.875,-3.578,1.338,2021-05-01,21.245,20.903,30.818,16.309,1
C4414,CG2,23.875,-3.44,1.606,2021-04-19,21.493,21.733,29.981,16.309,1
C4415,CG2,23.876,-3.445,1.16,2021-03-14,23.296,24.645,34.754,16.309,1
C4416,CG2,23.877,-3.42,3.034,2021-03-14,24.11,24.645,27.724,16.309,1
C4417,CG2,23.876,-3.619,1.071,2021-10-28,9.166,5.29,25.055,16.309,1
C4418,CG2,23.877,-3.572,2.231,2021-06-06,18.979,17.4,26.747,16.309,1
C4420,CG2,23.878,-3.524,3.034,2021-08-05,10.62,12.516,35.196,16.309,1
C4421,CG2,23.879,-3.535,1.249,2021-05-25,22.273,18.581,42.804,16.309,1
C4422,CG2,23.881,-3.427,1.339,2021-03-26,23.175,23.484,30.881,16.309,1
C4423,CG2,23.882,-3.47,1.071,2021-05-25,19.79,18.581,31.214,16.309,1
C4424,CG2,23.884,-3.597,2.231,2021-05-01,21.943,20.903,35.126,16.309,1
C4425,CG2,23.885,-3.55,3.926,2021-05-25,21.808,18.581,34.01,16.309,1
C4426,CG2,23.885,-3.568,1.517,2021-03-26,22.244,23.484,38.451,16.309,1
C4427,CG2,23.886,-3.555,4.729,2021-05-01,21.338,20.903,26.211,16.309,1
C4428,CG2,23.886,-3.579,1.16,2021-04-19,21.367,21.733,45.559,16.309,1
C4429,CG2,23.886,-3.432,4.373,2021-03-14,22.228,24.645,35.569,16.309,1
C4430,CG2,23.889,-3.624,1.338,2021-05-13,41.686,19.742,30.772,16.309,1
C4431,CG2,23.889,-3.551,1.071,2021-05-25,20.571,18.581,26.413,16.309,1
C4432,CG2,23.89,-3.558,1.517,2021-05-13,19.68,19.742,24.462,16.309,1
C4433,CG2,23.89,-3.464,1.249,2021-05-13,23.036,19.742,33.053,16.309,1
C4434,CG2,23.892,-3.543,1.695,2021-07-12,16.036,14.226,31.92,16.309,1
C4435,CG2,23.891,-3.423,2.053,2021-04-07,23.0,22.533,34.209,16.309,1
C4436,CG2,23.893,-3.556,1.338,2021-01-01,27.946,30.903,41.914,16.309,1
C4437,CG2,23.896,-3.573,2.677,2021-02-18,26.738,26.714,34.41,16.309,1
C4438,CG2,23.897,-3.512,2.32,2021-08-05,12.471,12.516,29.11,16.309,1
C4439,CG2,23.897,-3.44,1.874,2021-05-13,21.846,19.742,30.683,16.309,1
C4440,CG2,23.897,-3.542,3.48,2021-05-25,22.454,18.581,30.29,16.309,1
C4441,CG2,23.898,-3.432,1.071,2021-05-13,22.161,19.742,34.269,16.309,1
C4442,CG2,23.9,-3.582,1.16,2021-06-06,18.651,17.4,28.917,16.309,1
C4443,CG2,23.9,-3.554,2.677,2021-05-25,21.573,18.581,23.225,16.309,1
C4444,CG2,23.901,-3.572,1.338,2021-05-13,21.635,19.742,27.733,16.309,1
C4445,CG2,23.901,-3.525,1.071,2021-05-25,23.37,18.581,39.072,16.309,1
C4446,CG2,23.903,-3.596,1.071,2021-05-13,22.704,19.742,27.828,16.309,1
C4447,CG2,23.903,-3.52,1.606,2021-05-25,21.58,18.581,35.314,16.309,1
C4448,CG2,23.904,-3.521,1.874,2021-05-25,22.784,18.581,39.131,16.309,1
C4449,CG2,23.904,-3.523,1.16,2022-05-20,0.0,0.0,29.538,16.309,1
C4450,CG2,23.904,-3.532,1.071,2021-06-06,20.258,17.4,29.933,16.309,1
C4451,CG2,23.905,-3.439,1.071,2021-05-13,20.038,19.742,28.888,16.309,1
C4452,CG2,23.905,-3.527,2.32,2021-06-06,21.077,17.4,32.947,16.309,1
C4453,CG2,23.905,-3.536,1.071,2021-05-13,22.761,19.742,23.563,16.309,1
C4454,CG2,23.906,-3.524,1.963,2021-05-25,22.084,18.581,32.659,16.309,1
C4455,CG2,23.908,-3.545,7.406,2021-05-13,21.247,19.742,28.564,16.309,1
C4456,CG2,23.907,-3.555,1.338,2021-06-18,17.387,16.2,26.802,16.309,1
C4457,CG2,23.909,-3.557,1.874,2021-07-24,12.872,13.452,27.068,16.309,1
C4458,CG2,23.912,-3.459,1.249,2021-05-01,21.648,20.903,32.029,16.309,1
C4459,CG2,23.912,-3.631,1.695,2022-05-08,0.0,0.0,19.413,16.309,1
C4460,CG2,23.912,-3.544,1.428,2021-10-04,4.458,7.613,24.326,16.309,1
C4461,CG2,23.913,-3.466,1.249,2021-04-07,20.222,22.533,37.467,16.309,1
C4462,CG2,23.917,-3.549,1.16,2021-05-25,20.925,18.581,36.934,16.309,1
C4463,CG2,23.92,-3.524,1.338,2021-06-18,19.408,16.2,26.108,16.309,1
C4464,CG2,23.921,-3.426,1.428,2021-04-07,23.694,22.533,35.144,16.309,1
C4465,CG2,23.921,-3.431,1.071,2021-03-02,27.712,25.806,33.399,16.309,1
C4466,CG2,23.921,-3.547,1.071,2021-05-13,19.651,19.742,34.945,16.309,1
C4467,CG2,23.921,-3.549,1.606,2021-06-30,15.665,15.0,26.596,16.309,1
C4468,CG2,23.925,-3.419,1.249,2021-04-07,21.854,22.533,31.485,16.309,1
C4469,CG2,23.925,-3.456,1.249,2021-05-25,18.919,18.581,34.305,16.309,1
C4470,CG2,23.927,-3.419,2.945,2021-03-26,22.952,23.484,29.763,16.309,1
C4471,CG2,23.927,-3.422,1.071,2021-05-01,21.668,20.903,30.627,16.309,1
C4472,CG2,23.928,-3.422,1.249,2021-05-13,20.68,19.742,23.992,16.309,1
C4473,CG2,23.929,-3.543,1.249,2021-07-12,15.003,14.226,24.949,16.309,1
C4474,CG2,23.931,-3.543,1.338,2021-05-01,24.946,20.903,38.451,16.309,1
C4475,CG2,23.931,-3.527,1.695,2021-01-13,27.688,29.742,41.371,16.309,1
C4476,CG2,23.933,-3.527,1.249,2021-06-06,20.489,17.4,37.606,16.309,1
C4477,CG2,23.934,-3.546,1.785,2021-06-06,22.107,17.4,35.347,16.309,1
C4478,CG2,23.936,-3.563,1.16,2021-05-25,23.415,18.581,32.431,16.309,1
C4479,CG2,23.936,-3.553,1.16,2021-05-25,24.596,18.581,32.417,16.309,1
C4480,CG2,23.935,-3.533,3.123,2021-06-30,17.12,15.0,32.641,16.309,1
C4481,CG2,23.955,-3.442,1.16,2021-07-12,16.37,14.226,29.092,16.309,1
C4482,CG2,23.958,-3.582,1.16,2021-05-25,22.17,18.581,29.097,16.309,1
C4483,CG2,23.958,-3.586,1.16,2021-05-13,23.414,19.742,35.996,16.309,1
C4484,CG2,23.983,-3.608,1.16,2021-12-15,1.548,1.548,19.576,16.309,1
C4485,CG2,23.984,-3.494,1.16,2021-02-18,26.537,26.714,30.305,16.309,1
C4486,CG2,23.987,-3.495,1.071,2021-05-13,20.319,19.742,28.963,16.309,1
C4487,CG2,23.992,-3.606,2.498,2021-05-01,26.306,20.903,29.294,16.309,1
C4488,CG2,23.993,-3.477,1.428,2021-06-18,15.959,16.2,29.622,16.309,1
C4489,CG2,23.994,-3.448,1.963,2021-04-07,23.615,22.533,37.733,16.309,1
C4490,CG2,23.995,-3.451,1.696,2021-05-13,22.051,19.742,37.26,16.309,1
C4491,CG2,23.997,-3.446,1.785,2021-04-19,24.6,21.733,35.142,16.309,1
C4492,CG2,23.997,-3.432,1.339,2022-05-20,0.0,0.0,21.474,16.309,1
C4493,CG2,24.002,-3.497,4.997,2021-02-18,25.33,26.714,43.852,16.309,1
C4494,CG2,24.013,-3.618,1.695,2021-05-13,47.65,19.742,27.717,16.309,1
C4495,CG2,24.013,-3.614,1.16,2021-05-13,42.554,19.742,30.642,16.309,1
C4496,CG2,24.015,-3.614,1.16,2021-04-19,51.367,21.733,26.943,16.309,1
C4497,CG2,24.021,-3.428,1.071,2021-04-19,22.733,21.733,29.847,16.309,1
C4498,CG2,24.022,-3.51,1.695,2021-02-06,28.632,27.571,33.631,16.309,1
C4499,CG2,24.025,-3.43,2.053,2021-05-13,20.499,19.742,25.418,16.309,1
C4500,CG2,24.025,-3.507,1.249,2021-04-19,24.89,21.733,38.93,16.309,1
C4501,CG2,24.024,-3.491,1.071,2021-05-25,21.399,18.581,30.987,16.309,1
C4502,CG2,24.027,-3.435,1.339,2021-05-01,20.338,20.903,33.259,16.309,1
C4503,CG2,24.028,-3.502,2.409,2021-04-07,25.705,22.533,31.931,16.309,1
C4504,CG2,24.029,-3.538,1.428,2021-05-13,25.332,19.742,29.977,16.309,1
C4505,CG2,24.032,-3.444,1.339,2021-02-06,24.667,27.571,34.516,16.309,1
C4506,CG2,24.033,-3.595,2.32,2021-06-06,22.576,17.4,21.765,16.309,1
C4507,CG2,24.033,-3.423,1.071,2021-07-12,13.032,14.226,30.41,16.309,1
C4508,CG2,24.033,-3.434,3.659,2021-04-07,19.985,22.533,40.718,16.309,1
C4509,CG2,24.033,-3.44,1.963,2021-05-01,20.405,20.903,32.235,16.309,1
C4510,CG2,24.033,-3.59,2.498,2021-06-30,18.705,15.0,25.224,16.309,1
C4511,CG2,24.035,-3.425,1.428,2021-08-05,10.873,12.516,28.978,16.309,1
C4512,CG2,24.034,-3.599,3.569,2021-07-12,17.638,14.226,25.71,16.309,1
C4513,CG2,24.037,-3.583,1.338,2021-07-12,17.056,14.226,25.146,16.309,1
C4514,CG2,24.038,-3.586,2.052,2021-07-12,16.002,14.226,23.054,16.309,1
C4515,CG2,24.041,-3.591,9.101,2021-03-02,27.728,25.806,44.33,16.309,1
C4516,CG2,24.041,-3.585,1.695,2021-04-19,26.386,21.733,27.331,16.309,1
C4517,CG2,24.044,-3.588,1.606,2021-04-07,27.247,22.533,33.029,16.309,1
C4518,CG2,24.044,-3.622,1.071,2021-05-01,49.669,20.903,40.05,16.309,1
C4519,CG2,24.046,-3.589,2.588,2021-03-26,25.808,23.484,34.326,16.309,1
C4520,CG2,24.048,-3.635,4.015,2021-04-07,46.354,22.533,33.962,16.309,1
C4521,CG2,24.049,-3.639,1.338,2021-05-13,43.597,19.742,27.807,16.309,1
C4522,CG2,24.054,-3.442,1.16,2021-04-19,19.042,21.733,35.334,16.309,1
C4523,CG2,24.058,-3.589,6.246,2021-06-06,22.51,17.4,23.104,16.309,1
C4524,CG2,24.062,-3.633,1.784,2021-07-12,31.938,14.226,27.595,16.309,1
C4525,CG2,24.066,-3.63,2.052,2021-05-13,47.154,19.742,32.262,16.309,1
C4527,CG2,24.07,-3.481,1.606,2021-03-14,27.426,24.645,43.882,16.309,1
C4528,CG2,24.081,-3.495,1.071,2021-05-01,27.096,20.903,32.668,16.309,1
C4531,CG2,24.095,-3.629,2.052,2021-07-24,29.601,13.452,26.522,16.309,1
C4532,CG2,24.113,-3.634,2.141,2021-06-30,36.949,15.0,32.549,16.309,1
C4533,CG2,24.116,-3.635,3.123,2021-06-06,43.304,17.4,34.704,16.309,1
C4535,CG2,24.122,-3.536,1.428,2021-05-25,24.183,18.581,30.874,16.309,1
C4538,CG2,24.133,-3.638,3.301,2021-09-10,16.48,9.333,24.828,16.309,1
C4539,CG2,24.141,-3.639,1.963,2021-09-10,16.36,9.333,21.972,16.309,1
C4540,CG2,24.147,-3.609,1.071,2021-10-28,4.194,5.29,17.956,16.309,1
C4541,CG2,24.148,-3.633,4.193,2021-07-12,31.094,14.226,26.293,16.309,1
C4543,CG2,24.151,-3.615,3.123,2022-06-13,0.0,0.0,24.537,16.309,1
C4546,CG2,24.153,-3.615,2.32,2022-04-02,0.0,0.0,25.396,16.309,1
C4547,CG2,24.157,-3.605,9.547,2021-06-06,19.64,17.4,25.899,16.309,1
C4548,CG2,24.156,-3.61,3.747,2021-08-17,12.395,11.355,28.407,16.309,1
C4549,CG2,24.157,-3.613,1.874,2021-10-04,6.666,7.613,21.588,16.309,1
C4550,CG2,24.156,-3.631,4.104,2021-08-17,24.098,11.355,24.119,16.309,1
C4551,CG2,24.157,-3.628,2.141,2021-11-09,6.1,4.4,21.931,16.309,1
C4552,CG2,24.158,-3.474,1.517,2021-05-25,21.012,18.581,39.722,16.309,1
C4553,CG2,24.162,-3.595,1.071,2021-02-18,26.357,26.714,31.061,16.309,1
C4554,CG2,24.162,-3.471,1.428,2021-05-25,22.832,18.581,36.407,16.309,1
C4555,CG2,24.163,-3.475,1.696,2021-05-13,23.068,19.742,33.92,16.309,1
C4556,CG2,24.164,-3.461,1.16,2021-06-18,16.832,16.2,34.715,16.309,1
C4557,CG2,24.164,-3.458,1.606,2021-03-14,25.239,24.645,43.472,16.309,1
C4558,CG2,24.172,-3.605,1.785,2021-10-04,6.712,7.613,24.942,16.309,1
C4559,CG2,24.175,-3.601,4.997,2021-09-10,8.667,9.333,29.655,16.309,1
C4560,CG2,24.175,-3.474,1.517,2021-03-26,25.364,23.484,41.497,16.309,1
C4561,CG2,24.176,-3.591,4.461,2021-10-04,5.799,7.613,26.001,16.309,1
C4562,CG2,24.179,-3.6,1.071,2021-11-09,4.4,4.4,24.871,16.309,1
C4563,CG2,24.18,-3.598,2.141,2021-10-16,5.484,6.452,27.769,16.309,1
C4564,CG2,24.183,-3.627,1.784,2021-05-25,41.374,18.581,34.684,16.309,1
C4565,CG2,24.185,-3.594,1.16,2021-08-05,12.355,12.516,32.674,16.309,1
C4566,CG2,24.186,-3.592,2.409,2021-08-05,12.892,12.516,26.183,16.309,1
C4567,CG2,24.188,-3.634,2.855,2021-04-19,45.432,21.733,24.456,16.309,1
C4568,CG2,24.189,-3.639,3.926,2021-06-18,34.886,16.2,26.702,16.309,1
C4569,CG2,24.193,-3.569,1.071,2021-06-06,21.408,17.4,23.068,16.309,1
C4570,CG2,24.194,-3.493,1.339,2021-05-13,21.264,19.742,31.235,16.309,1
C4571,CG2,24.196,-3.52,1.071,2021-01-13,28.037,29.742,42.016,16.309,1
C4572,CG2,24.198,-3.543,1.517,2021-05-13,23.279,19.742,39.225,16.309,1
C4573,CG2,24.2,-3.599,2.32,2021-07-12,16.114,14.226,30.359,16.309,1
C4574,CG2,23.302,-3.412,1.16,2021-05-30,19.422,17.065,36.769,16.309,1
C4575,CG2,23.304,-3.303,1.25,2021-05-06,23.505,18.613,25.036,16.309,1
C4576,CG2,23.307,-3.219,1.339,2021-04-12,24.665,20.2,31.015,16.309,1
C4577,CG2,23.315,-3.217,1.16,2021-04-24,22.66,19.4,25.176,16.309,1
C4578,CG2,23.315,-3.346,1.428,2021-09-15,6.0,8.5,24.655,16.309,1
C4579,CG2,23.318,-3.217,1.517,2021-05-30,18.491,17.065,33.384,16.309,1
C4580,CG2,23.316,-3.345,1.874,2021-06-23,14.808,15.467,25.892,16.309,1
C4581,CG2,23.318,-3.215,1.25,2021-06-11,17.075,16.267,29.656,16.309,1
C4582,CG2,23.322,-3.21,1.607,2021-06-23,16.977,15.467,36.697,16.309,1
C4583,CG2,23.322,-3.215,1.607,2021-05-06,21.959,18.613,31.432,16.309,1
C4584,CG2,23.322,-3.212,1.696,2021-05-06,22.625,18.613,38.932,16.309,1
C4585,CG2,23.33,-3.247,1.696,2021-06-11,18.942,16.267,25.851,16.309,1
C4586,CG2,23.334,-3.249,1.339,2021-05-06,22.177,18.613,36.586,16.309,1
C4587,CG2,23.342,-3.233,1.339,2021-03-31,22.184,21.0,30.406,16.309,1
C4588,CG2,23.346,-3.363,1.249,2021-05-30,19.631,17.065,36.836,16.309,1
C4589,CG2,23.353,-3.355,3.302,2021-04-12,22.495,20.2,41.101,16.309,1
C4590,CG2,23.356,-3.284,1.16,2021-05-30,18.981,17.065,30.151,16.309,1
C4591,CG2,23.358,-3.389,3.124,2021-06-11,18.875,16.267,26.376,16.309,1
C4592,CG2,23.358,-3.408,1.071,2021-05-06,24.393,18.613,35.351,16.309,1
C4593,CG2,23.359,-3.387,1.517,2021-09-15,7.5,8.5,23.317,16.309,1
C4594,CG2,23.366,-3.412,2.677,2021-05-30,21.409,17.065,25.73,16.309,1
C4595,CG2,23.367,-3.414,1.428,2021-05-06,22.399,18.613,28.626,16.309,1
C4597,CG2,23.372,-3.403,3.034,2021-09-27,6.783,7.3,25.578,16.309,1
C4599,CG2,23.374,-3.402,4.105,2021-05-30,21.74,17.065,26.326,16.309,1
C4600,CG2,23.374,-3.404,1.16,2021-08-22,10.829,10.581,24.407,16.309,1
C4601,CG2,23.378,-3.403,4.284,2021-07-29,12.572,12.194,31.022,16.309,1
C4602,CG2,23.38,-3.412,1.428,2021-07-05,16.218,14.516,28.224,16.309,1
C4603,CG2,23.382,-3.402,2.677,2022-01-01,0.0,0.0,22.342,16.309,1
C4604,CG2,23.382,-3.334,1.071,2021-05-06,22.151,18.613,32.908,16.309,1
C4605,CG2,23.383,-3.414,1.428,2021-04-12,26.361,20.2,34.073,16.309,1
C4606,CG2,23.383,-3.398,1.16,2021-06-11,18.116,16.267,29.416,16.309,1
C4607,CG2,23.385,-3.405,1.517,2021-05-30,19.326,17.065,30.574,16.309,1
C4608,CG2,23.385,-3.415,1.249,2021-05-30,21.906,17.065,33.298,16.309,1
C4609,CG2,23.387,-3.399,2.677,2021-09-15,6.005,8.5,25.719,16.309,1
C4610,CG2,23.387,-3.333,1.607,2021-04-24,22.614,19.4,33.113,16.309,1
C4611,CG2,23.388,-3.403,3.302,2021-05-30,20.176,17.065,24.285,16.309,1
C4612,CG2,23.388,-3.354,1.071,2021-05-06,21.184,18.613,35.846,16.309,1
C4613,CG2,23.39,-3.405,1.339,2021-09-15,6.09,8.5,18.565,16.309,1
C4614,CG2,23.39,-3.394,1.785,2021-04-12,24.426,20.2,30.771,16.309,1
C4615,CG2,23.391,-3.407,1.249,2021-05-06,21.947,18.613,23.559,16.309,1
C4616,CG2,23.392,-3.37,1.249,2021-04-24,21.407,19.4,32.744,16.309,1
C4617,CG2,23.391,-3.396,2.856,2021-09-03,8.786,9.7,25.853,16.309,1
C4618,CG2,23.4,-3.349,1.249,2021-03-31,22.868,21.0,33.974,16.309,1
C4619,CG2,23.401,-3.348,1.339,2021-03-31,22.995,21.0,34.772,16.309,1
C4620,CG2,23.408,-3.398,1.339,2021-04-12,25.194,20.2,30.586,16.309,1
C4621,CG2,23.41,-3.368,1.785,2021-05-30,20.409,17.065,34.162,16.309,1
C4623,CG2,23.412,-3.347,1.249,2022-03-26,0.0,0.0,15.903,16.309,0
C4624,CG2,23.413,-3.368,1.963,2021-03-19,23.034,22.161,40.473,16.309,1
C4625,CG2,23.412,-3.345,1.606,2021-03-31,23.465,21.0,28.168,16.309,1
C4626,CG2,23.414,-3.349,1.071,2021-05-30,19.01,17.065,31.035,16.309,1
C4627,CG2,23.414,-3.352,2.231,2021-04-24,21.226,19.4,33.713,16.309,1
C4628,CG2,23.419,-3.35,1.249,2021-09-27,4.977,7.3,20.196,16.309,1
C4629,CG2,23.421,-3.408,1.249,2021-07-05,14.705,14.516,28.89,16.309,1
C4630,CG2,23.428,-3.195,1.071,2021-05-30,19.734,17.065,38.238,16.309,1
C4631,CG2,23.432,-3.197,2.142,2021-04-12,21.506,20.2,34.955,16.309,1
C4632,CG2,23.433,-3.352,1.517,2021-05-06,21.419,18.613,31.285,16.309,1
C4633,CG2,23.438,-3.343,1.785,2021-03-31,23.849,21.0,39.443,16.309,1
C4634,CG2,23.448,-3.303,1.517,2021-06-11,19.873,16.267,28.698,16.309,1
C4635,CG2,23.453,-3.402,2.588,2022-01-25,0.0,0.0,25.627,16.309,1
C4636,CG2,23.453,-3.341,1.071,2021-06-23,14.265,15.467,21.761,16.309,1
C4637,CG2,23.457,-3.29,1.517,2021-08-10,12.973,11.355,22.879,16.309,1
C4638,CG2,23.458,-3.292,1.16,2021-09-03,10.217,9.7,25.034,16.309,1
C4639,CG2,23.459,-3.365,1.071,2021-06-11,19.12,16.267,32.358,16.309,1
C4640,CG2,23.47,-3.194,3.392,2021-05-06,21.723,18.613,39.294,16.309,1
C4641,CG2,23.47,-3.253,4.106,2021-04-12,23.497,20.2,33.324,16.309,1
C4642,CG2,23.472,-3.411,1.16,2021-04-12,23.064,20.2,24.079,16.309,1
C4643,CG2,23.476,-3.312,1.696,2022-04-19,0.0,0.0,14.845,16.309,0
C4644,CG2,23.476,-3.196,3.303,2021-04-12,21.855,20.2,33.754,16.309,1
C4645,CG2,23.48,-3.226,3.213,2022-02-18,0.0,0.0,20.36,16.309,1
C4646,CG2,23.48,-3.195,2.499,2021-05-06,21.909,18.613,37.899,16.309,1
C4647,CG2,23.486,-3.193,4.017,2021-05-30,18.596,17.065,33.062,16.309,1
C4648,CG2,23.488,-3.266,1.607,2021-05-30,19.2,17.065,28.863,16.309,1
C4649,CG2,23.497,-3.276,1.25,2021-05-06,21.88,18.613,29.297,16.309,1
C4650,CG2,23.498,-3.296,1.428,2021-04-12,27.189,20.2,27.418,16.309,1
C4651,CG2,23.498,-3.326,1.071,2021-05-30,23.088,17.065,26.368,16.309,1
C4652,CG2,23.5,-3.321,1.696,2021-04-24,25.635,19.4,26.113,16.309,1
C4653,CG2,23.5,-3.193,1.875,2021-05-30,19.768,17.065,37.036,16.309,1
C4654,CG2,23.502,-3.315,1.874,2021-05-30,20.269,17.065,25.892,16.309,1
C4655,CG2,23.502,-3.26,1.339,2021-06-23,13.465,15.467,26.808,16.309,1
C4656,CG2,23.503,-3.382,1.16,2021-06-23,14.913,15.467,24.38,16.309,1
C4657,CG2,23.506,-3.411,1.16,2022-09-10,0.0,0.0,18.8,16.309,1
C4658,CG2,23.507,-3.384,1.16,2021-03-31,20.655,21.0,34.286,16.309,1
C4659,CG2,23.507,-3.403,1.071,2021-11-14,3.0,3.6,20.476,16.309,1
C4660,CG2,23.507,-3.332,1.25,2021-07-05,13.105,14.516,24.806,16.309,1
C4662,CG2,23.512,-3.347,1.606,2021-07-29,10.943,12.194,24.005,16.309,1
C4663,CG2,23.511,-3.417,2.856,2021-02-23,24.973,24.357,33.435,16.309,1
C4664,CG2,23.511,-3.335,1.428,2021-05-30,20.058,17.065,33.051,16.309,1
C4665,CG2,23.512,-3.343,1.606,2021-05-06,19.394,18.613,29.24,16.309,1
C4666,CG2,23.513,-3.393,2.142,2021-04-12,20.367,20.2,28.502,16.309,1
C4667,CG2,23.514,-3.279,1.25,2022-03-26,0.0,0.0,19.46,16.309,1
C4668,CG2,23.515,-3.394,1.16,2021-05-30,17.612,17.065,31.402,16.309,1
C4669,CG2,23.516,-3.268,1.607,2021-05-30,20.561,17.065,26.669,16.309,1
C4670,CG2,23.517,-3.408,1.071,2021-06-11,15.87,16.267,25.66,16.309,1
C4671,CG2,23.52,-3.337,1.16,2021-07-05,13.424,14.516,30.477,16.309,1
C4672,CG2,23.521,-3.285,1.339,2021-05-30,21.78,17.065,23.015,16.309,1
C4673,CG2,23.521,-3.293,1.785,2021-02-23,26.584,24.357,30.753,16.309,1
C4674,CG2,23.524,-3.329,1.785,2021-05-30,21.341,17.065,31.745,16.309,1
C4675,CG2,23.525,-3.408,1.428,2021-07-29,10.687,12.194,22.816,16.309,1
C4676,CG2,23.527,-3.292,1.071,2021-06-23,15.827,15.467,31.049,16.309,1
C4677,CG2,23.527,-3.303,2.321,2021-01-30,25.547,26.097,32.782,16.309,1
C4678,CG2,23.527,-3.284,1.696,2021-05-30,20.046,17.065,28.591,16.309,1
C4679,CG2,23.529,-3.266,2.678,2021-05-30,18.807,17.065,24.327,16.309,1
C4680,CG2,23.53,-3.28,3.749,2021-04-12,22.456,20.2,27.602,16.309,1
C4681,CG2,23.532,-3.392,1.16,2021-06-11,15.337,16.267,16.729,16.309,1
C4682,CG2,23.533,-3.302,1.25,2021-07-05,13.12,14.516,22.28,16.309,1
C4683,CG2,23.534,-3.385,1.963,2021-05-06,17.971,18.613,24.9,16.309,1
C4684,CG2,23.535,-3.39,1.249,2021-06-11,15.018,16.267,25.201,16.309,1
C4685,CG2,23.535,-3.283,1.607,2021-04-12,21.913,20.2,27.192,16.309,1
C4686,CG2,23.536,-3.282,1.339,2021-04-24,21.391,19.4,33.027,16.309,1
C4687,CG2,23.537,-3.372,1.606,2021-07-05,11.952,14.516,17.617,16.309,1
C4688,CG2,23.537,-3.236,1.25,2021-05-06,22.219,18.613,31.331,16.309,1
C4689,CG2,23.538,-3.386,5.087,2021-07-29,10.82,12.194,20.567,16.309,1
C4690,CG2,23.539,-3.28,1.785,2021-01-06,24.403,28.419,21.337,16.309,1
C4691,CG2,23.541,-3.386,4.552,2021-05-06,19.918,18.613,22.568,16.309,1
C4692,CG2,23.541,-3.39,2.231,2021-05-06,17.907,18.613,20.756,16.309,1
C4693,CG2,23.543,-3.373,1.696,2021-07-17,10.75,13.355,20.687,16.309,1
C4694,CG2,23.544,-3.295,2.678,2021-05-06,21.889,18.613,28.794,16.309,1
C4696,CG2,23.545,-3.265,2.945,2021-05-06,20.212,18.613,25.984,16.309,1
C4698,CG2,23.547,-3.269,1.16,2021-06-11,19.002,16.267,23.331,16.309,1
C4699,CG2,23.547,-3.256,1.964,2021-05-30,19.485,17.065,30.372,16.309,1
C4700,CG2,23.546,-3.385,13.565,2021-06-11,16.386,16.267,22.589,16.309,1
