B11_2019,B11_2020,B12_2019,B12_2020,B2_2019,B2_2020,B3_2019,B3_2020,B4_2019,B4_2020,B8_2019,B8_2020,NBR_2019,NBR_2020,NDVI_2019,NDVI_2020,angle_deg,strat,lon,lat,roi,s2_angle
0.4585333466529846,0.44973334670066833,0.40799999237060547,0.39092499017715454,0.0908166691660881,0.09972856938838959,0.14364999532699585,0.15163999795913696,0.23119999468326569,0.23615999519824982,0.31894999742507935,0.3301199972629547,-0.12249810248613358,-0.08432898670434952,0.15950195491313934,0.16592499613761902,17.2149074315912,0,42.765781320728614,7.014270317226254,ET_somali,3.389764355634661
0.43654999136924744,0.43004998564720154,0.38269999623298645,0.34929999709129333,0.10289999842643738,0.10239999741315842,0.16189999878406525,0.14990000426769257,0.259799987077713,0.22419999539852142,0.33629998564720154,0.30480000376701355,-0.06453409045934677,-0.0680323988199234,0.128334179520607,0.15236295759677887,18.602944603514633,0,43.05890159793682,7.072121821523551,ET_somali,3.6965015653787017
0.37744998931884766,0.3698166608810425,0.31372499465942383,0.28780001401901245,0.08430666476488113,0.08088000118732452,0.1188933327794075,0.11430908739566803,0.16937142610549927,0.14740000665187836,0.26203998923301697,0.25874999165534973,-0.08976753801107407,-0.05315162613987923,0.21480321884155273,0.2741597592830658,17.336996719617837,0,42.699036495118534,6.678749558607612,ET_somali,6.985521898662536
0.4781999886035919,0.4291999936103821,0.39309999346733093,0.3190000057220459,0.11860000342130661,0.1103999987244606,0.16500000655651093,0.15080000460147858,0.23759999871253967,0.19920000433921814,0.31839999556541443,0.30820000171661377,-0.10498945415019989,-0.01721939444541931,0.1453237384557724,0.21482065320014954,20.02576944008537,0,42.914183005665166,6.735612916092378,ET_somali,9.916315962998992
0.41358333826065063,0.38983333110809326,0.33223333954811096,0.2933500111103058,0.09511428326368332,0.09082856774330139,0.13718809187412262,0.1339000016450882,0.2079000025987625,0.18320000171661377,0.2953333258628845,0.28049999475479126,-0.05879855528473854,-0.02239263989031315,0.1737431138753891,0.20983393490314484,18.31720308959899,0,42.79758168178645,6.663118872663933,ET_somali,5.443457496684795
0.4149666726589203,0.39151665568351746,0.34646666049957275,0.301883339881897,0.10220000147819519,0.09667143225669861,0.1534000039100647,0.14343999326229095,0.23512500524520874,0.20640000700950623,0.3090499937534332,0.30081498622894287,-0.057079657912254333,-0.0017726175719872117,0.13584782183170319,0.1861439049243927,19.69172498915153,0,42.66741579711753,6.689619173545458,ET_somali,7.218155011769902
0.39800000190734863,0.3578999936580658,0.29100000858306885,0.2425999939441681,0.10779999941587448,0.09740000218153,0.14219999313354492,0.131400004029274,0.188400000333786,0.16539999842643738,0.27880001068115234,0.27459999918937683,-0.021411016583442688,0.06187162920832634,0.19349317252635956,0.24818181991577148,19.81433177444461,0,43.0865697086877,6.866946610630652,ET_somali,10.473538859174637
0.41286665201187134,0.4006499946117401,0.3275749981403351,0.3014500141143799,0.1004333347082138,0.09512222558259964,0.1374666690826416,0.1340285688638687,0.18925000727176666,0.17086666822433472,0.258899986743927,0.2606799900531769,-0.11709793657064438,-0.07252775132656097,0.15541666746139526,0.20811961591243744,18.649349793771272,0,42.6731650149359,6.627006598242328,ET_somali,6.537071206199117
0.4152500033378601,0.4164166748523712,0.3547250032424927,0.3294000029563904,0.11975999921560287,0.11612000316381454,0.16817499697208405,0.16153332591056824,0.24276666343212128,0.2201666682958603,0.30959999561309814,0.2976999878883362,-0.06792610138654709,-0.050550177693367004,0.12099450826644897,0.14971676468849182,19.648329584914926,0,42.85336706093027,6.607333493520111,ET_somali,3.6154553316450233
0.3891333341598511,0.37306666374206543,0.2930999994277954,0.26863333582878113,0.13697142899036407,0.13084444403648376,0.18113332986831665,0.17226000130176544,0.23773333430290222,0.22063332796096802,0.31367143988609314,0.3052999973297119,0.03390311449766159,0.0638866201043129,0.13771753013134003,0.16098365187644958,16.334808287717237,0,42.62070340234332,7.084249077859164,ET_somali,3.959921311131697
0.42340001463890076,0.4196000099182129,0.37880000472068787,0.366349995136261,0.0803999975323677,0.08330000191926956,0.1273999959230423,0.1289999932050705,0.2199999988079071,0.2198999971151352,0.290800005197525,0.29190000891685486,-0.1314217448234558,-0.11310290545225143,0.13860611617565155,0.1406799703836441,14.526346793939398,0,42.74242512334151,7.065294625364243,ET_somali,1.6330206648095877
0.3718000054359436,0.3625333309173584,0.3016499876976013,0.2784000039100647,0.09264999628067017,0.08720000088214874,0.12904000282287598,0.12060000002384186,0.16920000314712524,0.15039999783039093,0.24580000340938568,0.23739999532699585,-0.10201842337846756,-0.07948818802833557,0.1845783144235611,0.2243424355983734,15.997591636843788,0,42.85606200678263,6.6376965501233505,ET_somali,5.060231676480055
