cls,lat,lon,sep_stable
0,-6.617940230307184,-54.74075832870636,0.11106735542230628
0,-6.949867727789339,-54.937040218286484,0.1683322103718942
0,-6.61605376821052,-55.1190388948491,0.17981821520424054
0,-7.327249978647956,-54.663593045800496,0.1457922934162822
0,-6.990830904745195,-54.69710020589817,0.12978601409147641
0,-6.567365079811253,-55.1731174749531,0.18190614918296533
0,-7.15279715047194,-54.958959111219,0.07702958341627027
0,-6.573743118328494,-54.8229541772033,0.16255850094849716
0,-6.95651526089182,-54.85987493538062,0.12361171175683688
0,-7.175614358688577,-54.81055742628246,0.1298554364591247
0,-6.942591373987966,-54.56711398428607,0.1731328968247204
0,-6.830930784171912,-55.182010796265885,0.12056365728868423
0,-6.854646307672667,-54.81909142148159,0.1792507897018789
0,-7.275417186754254,-54.75153811211581,0.14736394396914917
0,-7.428849437281869,-55.44234256560371,0.17077451372436833
0,-6.574371939027387,-54.6522742732206,0.15306932632435963
0,-6.560268389066707,-54.82493047082836,0.1354725389652558
0,-6.781343780488513,-54.62784009749255,0.17768730876275435
0,-6.975200218801518,-54.787201228895356,0.1509975977942052
0,-7.196095947166498,-54.56343089162118,0.16519075538985514
0,-7.193490832842556,-55.45267319137109,0.21891127616309633
0,-7.152258161301475,-54.808311638072155,0.14780429409174387
0,-7.2611339737367615,-54.614814525872816,0.11235256687135738
0,-7.008887041955987,-55.02633275752797,0.1595012669277719
0,-6.710287041514661,-54.530013563051924,0.11123608523196984
0,-7.159534515102834,-54.90173642762059,0.1677476428417202
0,-6.54275124102638,-55.35376867858953,0.2987930445086868
0,-6.89336369641822,-54.888171866830376,0.1752538824891114
0,-6.9990954053590855,-55.28280177114409,0.19074404485598861
0,-6.613268990829752,-55.48501254159939,0.20883533199800605
0,-7.1287223008575324,-54.88323113276772,0.1642845037903867
0,-6.661688184643793,-54.722253033853505,0.1725483264044568
0,-6.644081205075054,-54.81963041065207,0.19517064646082188
0,-6.853029340161257,-54.75315507962722,0.14994029203420317
0,-6.786015019965944,-54.82205586191918,0.14827060268114892
0,-6.634199736949739,-54.50926247998876,0.1429379614516239
0,-7.324734695852413,-54.85502403284637,0.16748085566000873
0,-7.079045465645734,-55.36823155466385,0.12030806817111477
0,-6.988046127364427,-54.9702778837989,0.1442578983475927
0,-7.4274121328272855,-54.69117132502298,0.205587528606366
0,-6.89174672890681,-54.54645273275132,0.16639583108668396
0,-7.222236921934382,-54.880536186915364,0.13890012515011246
0,-7.241910026656598,-54.84684936376088,0.18153888969062879
0,-7.043382348866189,-55.104755681831605,0.27221427434936085
0,-7.431903709247877,-55.19153293827755,0.12833802730303287
0,-7.223853889445792,-54.94817932780957,0.1502096856299776
0,-7.069343660577232,-54.79016566933295,0.1518023720248631
0,-7.320602445545461,-55.140688293196376,0.2543505755495174
0,-7.419596789855433,-54.70725116860871,0.15723290091701644
0,-7.3303940821423765,-54.8041793877652,0.16821083345253587
0,-7.160702324972192,-54.55345959196745,0.18511921555837405
0,-7.430556236321692,-54.940184321780904,0.1577171992503485
0,-6.9648695930341376,-55.210038233130405,0.20200230344127496
0,-6.853209003218083,-54.97360165035015,0.14247631109342007
0,-6.650728738177534,-54.686500085545546,0.16242774876507077
0,-6.867402384707162,-54.68596109637508,0.18837153710287866
0,-7.367494503376506,-54.61840778700929,0.1681601738326721
