ang_2020,ang_2021,ang_2022,ang_2023,ang_2024,ang_2025,dummy,s2ang_2020,s2ang_2021,s2ang_2022,s2ang_2023,s2ang_2024,s2ang_2025,lon,lat,roi,grp
3.757702755342126,7.862310770673089,8.100792945347244,6.218921608342044,5.530814861611526,7.77217578716976,0,1.8660483127868448,0.8636648350861054,1.3220770835201359,0.5278859687175456,2.1369842319963688,2.2689516883669403,23.18484374666176,0.23100177531133495,CD_congo,AF
5.953892968778426,4.759701929423733,6.662523459583204,7.824676744659555,6.896202258478919,6.6979187855515905,0,0.7865021569431877,0.5289774050534337,0.36863601617697667,2.232242855889081,2.593843485523975,5.697248028924349,23.268387068084877,0.2911888993473429,CD_congo,AF
0.0,6.146562533085697,9.812506665501205,9.735517831238594,8.865014473661184,8.811987730762509,0,2.0759947740691316,3.221201023136041,1.7757668780946676,1.8523865931544914,3.186141160487563,2.2709867103706047,23.49916426457518,0.017741726861360548,CD_congo,AF
7.909271650379368,7.309434169918535,8.81116824253691,8.978017355558606,8.437456086424524,10.00210838858239,0,0.8457751454083416,0.8005176266226538,4.426891305293256,2.85095870069724,1.191169347955113,1.8066604548989713,23.08036967911866,0.10011723841512067,CD_congo,AF
5.961131087118622,7.412984762168316,9.26008397398329,8.330768384819319,7.2480562924660035,6.825473478456649,0,1.1440991290364007,2.336734321847083,8.610661080622117,8.573770810749542,1.7917613362844276,1.000703109350793,23.248174974192185,0.1301209689047127,CD_congo,AF
9.182143089539323,8.679593030958642,8.376471484391423,6.0734226364505,6.45785360857757,8.071039129065314,0,1.7088234504635196,1.4952539906355709,1.6280315023517529,1.9644849555185742,0.3388983848200495,1.2810774803566662,23.479670822909785,0.3799424494183516,CD_congo,AF
6.849414114223845,10.093076210996523,9.580221980247076,6.041109206003208,6.490190881984695,8.131631206442568,0,0.8199952758056793,2.2884974663216893,2.146237463487246,1.1320616087420785,1.9066346717515605,2.2248844361728235,23.246108849038713,0.3087958789160855,CD_congo,AF
7.903958502076535,9.485491086242622,6.331331336649465,3.0503838120675946,5.47077418309938,7.109598268645951,0,3.1608156209992972,1.9282336372978157,1.7482507241921914,2.7205378549104573,4.582126416548362,8.73522674505571,23.202540557758915,0.2528308367154393,CD_congo,AF
7.816263666390422,6.432406422606094,9.297629362642313,5.9382231834303205,6.415184634824113,9.379254660302788,0,0.7812215635585248,0.42447421824243137,0.6553632672783708,2.1887146243426736,2.7405005122013733,2.321259109660841,23.275393927301007,0.3243367333313532,CD_congo,AF
5.481209353779885,6.274315902652361,6.951125027891985,4.048043750999522,6.326762569878505,6.185387490987004,0,1.6513371395119956,1.5008853084337586,1.535172336250336,1.7795614462556169,1.047141238707433,1.192562562538949,23.242066430260174,0.016034927821533457,CD_congo,AF
8.802981948080971,7.829218936177257,6.72421904545179,6.891214948597131,5.295708988075567,7.078482336866486,0,1.4969353600063895,0.7493903642327269,0.5743685135047385,1.0898939510452117,1.3191138745895967,3.7839101569220253,23.092676598511098,0.21222698587323696,CD_congo,AF
7.958334570703482,6.225718800612479,7.683560397049714,7.44591425020533,8.086388187354512,10.54785036931678,0,1.1739379516881339,0.8509432238199974,2.3357632597907565,1.586599915297979,1.199992184316754,0.6687948500002491,23.311775696307848,0.24842909182325368,CD_congo,AF
7.921712384069155,8.303951748542993,7.620266306559149,7.717013030745039,8.314715995701624,8.489148702406805,0,1.8862110878332388,1.3829030322615057,3.6709100563416595,3.7874244396382375,0.6778976870746469,2.4347024624578317,23.013265527394932,0.3959324614756791,CD_congo,AF
10.220659452145687,5.597157020629293,5.191689882511929,6.431980647054235,9.556626803679531,8.171671222065406,0,2.0036802785455388,1.2471922353908351,1.966187217688006,1.91076466074055,2.7556699656019186,2.903455851596225,23.12869904140429,0.08260009037479,CD_congo,AF
6.160027661564517,7.080749868800174,5.8693953483858206,6.728548679059383,8.650813024084,7.112332242571237,0,1.3864037320800955,1.9191620231358908,3.2433588129044812,4.060479647073905,4.16039435962457,1.7526494117261084,23.18664037723,0.07694070408483701,CD_congo,AF
6.39532453090275,5.60550019003081,7.034317511749186,8.752979513167029,6.7534950821093425,10.019423784843832,0,1.3187525760784178,0.5752755266010455,3.9764266684197036,4.5575071605758835,2.143005733305353,1.0425563874280488,23.20415752527033,0.0912239171023374,CD_congo,AF
10.13564007432979,7.780974149421611,5.95323661363276,6.139791571417596,8.509344329278823,7.0157888948238325,0,1.0519452346998541,1.5911745407406563,1.620202851509936,2.079633762010055,0.8046720609558202,1.27403547972653,23.064649161646567,0.3209231352516991,CD_congo,AF
7.3334366593401645,6.096743026590648,5.445662602214359,7.420005706876076,9.686955857961491,10.136905289671565,0,0.9711634414926468,1.9424465095650336,1.929676617189001,2.005179227641996,0.5636436294314053,2.7461693363505972,23.295336526608462,0.3478725937752847,CD_congo,AF
7.469468919728443,7.84141242455251,9.319579639725447,8.110332821188234,7.660533391452894,9.135056117864497,0,2.108587115144649,1.9616070006346242,0.8783790944100752,1.4432382161462758,2.572603525422274,3.73321069540734,23.25024109934566,0.16255015066142742,CD_congo,AF
6.2407252491229075,6.47002131304967,6.0496485766032375,7.753700837226933,9.047752513545282,7.989647306826394,0,1.0974985483053437,3.1772832685107035,0.7526077857928841,0.9425507488800181,2.071520109397634,2.0133391712522637,23.486318356012273,0.3202044830244034,CD_congo,AF
7.352517485671366,7.337400056156426,8.883077532003563,6.869750752725587,4.450552591079398,9.356281613731081,0,1.5367472149175438,1.5166725489472357,2.293583241048565,2.4016581815022944,0.8349361302393121,2.805571539532722,23.33342509465513,0.4251277082095635,CD_congo,AF
7.691289956558432,7.0763020805621,8.337982471721425,5.036034232765384,8.023546467390391,6.088226535472401,0,0.7684149627045943,0.9471115280880159,3.5557622430538443,1.797081251478834,1.178232255565033,2.208781750246298,23.405829306555162,0.4879199465695181,CD_congo,AF
7.523402312423459,7.539406399957373,7.869355948662824,8.799017073605295,6.813336528075758,10.193699975252713,0,1.5986444538351832,1.6215444775912664,3.0679038599548405,1.1384736386155745,1.6677132428301127,1.1094842775391198,23.160858728575768,0.036336853242634644,CD_congo,AF
6.5113020705815305,7.086363695142257,4.53531355645077,0.0,4.745843831796473,11.652362534434657,0,1.4042203364443822,1.0010812624523697,1.5935535164461732,0.9903049319519092,1.819829842991154,1.830737381531874,23.11854807869374,0.2522020160165557,CD_congo,AF
7.7763863272532605,6.748391741341398,6.604941448142912,5.500867140322248,7.942595337375823,9.23905369473997,0,0.8692507514042833,1.1865317007597298,3.1779162435744146,2.3881083376280148,0.8423069463760248,2.826236532052936,23.417148079135067,0.3684440137816217,CD_congo,AF
5.11163187940834,5.350884307067423,7.456543974462764,9.777494123243628,11.34694033848416,11.667404032063615,0,0.915391680894452,1.5065818537231905,4.43261851204624,3.9689218844882332,1.6238033055144658,0.710346314141355,23.172626658797736,0.007411101093986052,CD_congo,AF
5.963026381654896,9.549787905378894,9.630004054579368,8.654702623960347,8.899362332382443,10.817155692240865,0,1.2535406915045302,1.8031834686840715,1.570355691416156,0.8336572472462954,0.8813422977377922,1.9251009263248224,23.009672266258452,0.10469864636413023,CD_congo,AF
7.273304990052493,7.208974874549393,7.981655298164648,7.142305852679679,8.319804502536746,9.435349111922406,0,0.6247738838444238,1.212156123810512,10.461255792826035,9.138529962573655,2.0263048638803913,0.47772202745792575,23.40349368681645,0.0887984658352147,CD_congo,AF
