aef_2223,aef_2224,aef_2324,aef_2425,bs,lon,lat
25.170870425717705,30.320310790638928,32.544163815707336,30.02095193324391,0.0,34.31015,31.251815
22.91124374577017,26.267804796122903,25.914343109115702,28.61007259757134,0.0,34.3133,31.251783
18.666310749716718,30.823185183493884,29.089289924728686,25.143834754948262,118.7777777782453,34.300737,31.254618
30.307421388765547,41.21607639255166,36.811453514637336,25.386841817857622,4.222222222212622,34.303887,31.254586
29.770444008645256,42.332302547052855,41.679792639962834,35.062401477386054,0.0,34.307037,31.254554
23.884394020066637,33.063604426329654,37.91141425130738,40.13625948736345,0.0,34.310187,31.254522
21.96351770078549,26.875876370715577,30.88240486933193,34.408778995978196,0.0,34.313337,31.254489
23.638464543740003,32.45648697885489,32.12758102994502,29.197040274069685,0.0,34.316487,31.254457
21.191417852357926,25.52575673473426,27.963472129715644,28.300150418301023,0.0,34.319637,31.254425
19.647148640836036,29.039568720609157,27.700729007797587,29.01621289419409,26.44444444445601,34.300774,31.257324
26.756492107465146,34.81843972054608,30.7006926043285,31.642487998124473,184.66666666712956,34.303924,31.257292
31.984455697418266,39.954344843483945,39.44551320576297,34.31335347247698,15.555555555541407,34.307074,31.25726
21.971766401802125,33.913284445758926,35.401939370791176,37.78864000859602,0.0,34.310224,31.257228
26.06554192154473,26.04681232867795,32.791786538796266,34.11349961830344,0.0,34.313374,31.257196
21.727553688370122,29.827201269453276,33.510110065937944,35.608320185904226,0.0,34.316525,31.257163
18.63280506777213,23.99174621744211,28.634402153067533,32.60142443965677,0.0,34.319675,31.257131
19.023053882458886,20.057736649049403,24.151217617819178,28.012088302694014,0.0,34.322825,31.257099
18.36929975238525,27.56276955592994,27.146159656212642,28.2382111209112,48.11111111100764,34.300811,31.26003
18.034364524770915,23.263325340740263,28.17246990340489,29.09373484609662,89.3333333332642,34.303961,31.259998
