event_id,region,gid,in_custom_box,lon,lat,area_ha,classname,view_date,n_s1_obs,sar_date,shift_vv_db,shift_vh_db,sar_r2,sar_t,gap_days,ang_mean_deg,ang_npx,tau_deg,registered,radd_first_date,radd_npx,clear_total_2021,p1_bracketed,p1_bracket_mid,sar_minus_mid_days,inside_tightened,block
A_113,A,131272_hist,True,-56.2674,-4.884,9.4077,DESMATAMENTO_CR,2021-02-24,93,2021-04-07,-0.5177,-0.5684,0.2821,-6.7081,6,43.7607,896,11.3934,1,2021-02-09,424,26,False,,,,-113_-10
A_114,A,131280_hist,True,-56.2865,-4.9054,46.3564,DESMATAMENTO_CR,2021-02-24,93,2021-11-06,0.6473,0.6781,0.3487,7.4295,12,44.3934,4495,11.3934,1,2021-02-15,940,21,False,,,,-113_-10
A_115,A,131281_hist,True,-56.2782,-4.8994,10.2783,DESMATAMENTO_CR,2021-02-24,93,2021-11-06,0.8045,0.5946,0.3375,7.6093,12,42.9352,980,11.3934,1,2021-02-15,107,17,False,,,,-113_-10
A_116,A,131282_hist,True,-56.2719,-4.8854,22.8814,DESMATAMENTO_CR,2021-02-24,93,2021-11-15,0.6204,0.4773,0.2484,5.8484,5,48.3494,2217,11.3934,1,2021-02-21,480,25,False,,,,-113_-10
A_117,A,131445_hist,True,-56.2809,-4.9033,29.7861,DESMATAMENTO_CR,2021-04-07,93,2021-11-06,0.6793,0.752,0.3218,6.8696,12,48.1268,2891,11.3934,1,2021-02-15,664,21,False,,,,-113_-10
A_118,A,131447_hist,True,-56.2924,-4.8994,41.2421,DESMATAMENTO_CR,2021-04-07,93,2021-11-06,0.5053,0.4999,0.3171,6.9914,12,33.6595,4036,11.3934,1,2021-03-05,583,19,False,,,,-113_-10
A_119,A,131448_hist,True,-56.2864,-4.8949,55.0102,DESMATAMENTO_CR,2021-04-07,93,2021-10-16,0.6519,0.5793,0.3928,8.173,6,42.9594,5443,11.3934,1,2021-03-05,351,21,False,,,,-113_-10
A_120,A,131471_hist,True,-56.2702,-4.8927,123.8255,DESMATAMENTO_CR,2021-04-07,93,2021-11-06,0.6514,0.6352,0.3459,7.2472,12,43.7017,12254,11.3934,1,2021-02-15,2142,18,False,,,,-113_-10
A_121,A,131513_hist,True,-56.2641,-4.7815,43.813,DESMATAMENTO_CR,2021-04-13,93,2021-11-06,0.3779,0.3442,0.2171,5.4556,12,39.2423,4244,11.3934,1,2021-02-15,761,28,False,,,,-113_-10
A_122,A,131661_hist,False,-56.4345,-5.0514,48.4125,DESMATAMENTO_CR,2021-05-06,93,2021-05-01,-0.4937,-0.5131,0.4579,-9.295,6,35.2782,4679,11.3934,1,2021-03-23,1377,27,False,,,,-113_-11
A_123,A,131665_hist,True,-56.2783,-4.8961,218.6606,DESMATAMENTO_CR,2021-05-06,93,2021-11-06,0.594,0.5613,0.3746,7.666,12,42.315,21327,11.3934,1,2021-01-04,4188,23,False,,,,-113_-10
A_124,A,131666_hist,True,-56.2752,-4.8858,18.1346,DESMATAMENTO_CR,2021-05-06,93,2021-11-06,0.3638,0.4064,0.1047,3.5054,12,46.1946,1742,11.3934,1,2021-03-29,404,23,False,,,,-113_-10
A_125,A,131668_hist,True,-56.2919,-4.8915,29.5352,DESMATAMENTO_CR,2021-05-06,93,2021-11-06,0.5237,0.4851,0.239,5.6024,12,28.8719,2887,11.3934,1,2021-03-11,244,25,False,,,,-113_-10
A_126,A,131677_hist,True,-56.2574,-4.7759,80.5666,DESMATAMENTO_CR,2021-05-06,93,2021-11-06,0.3419,0.3827,0.2298,5.6289,12,34.2271,7929,11.3934,1,2021-01-28,960,28,False,,,,-113_-10
A_127,A,131954_hist,False,-56.3876,-4.9463,75.7821,DESMATAMENTO_CR,2021-05-26,93,2021-10-28,0.3458,0.4023,0.2272,5.4023,6,38.689,7482,11.3934,1,2021-04-28,1319,26,False,,,,-113_-10
A_128,A,131959_hist,True,-56.2952,-4.906,43.3329,DESMATAMENTO_CR,2021-05-26,93,2021-11-06,0.6442,0.6233,0.3286,7.0099,12,35.2714,4215,11.3934,1,2021-01-28,506,21,False,,,,-113_-10
A_129,A,131988_hist,True,-56.2956,-5.0255,13.0846,DESMATAMENTO_CR,2021-05-26,93,2021-10-22,0.6264,0.7432,0.2637,6.018,5,44.6128,1268,11.3934,1,2021-04-22,705,23,False,,,,-113_-11
A_130,A,132089_hist,False,-55.5145,-4.5529,9.7495,DESMATAMENTO_CR,2021-05-26,93,2021-05-01,-0.3295,-0.4852,0.1758,-4.7478,6,36.1257,939,11.3934,1,2021-04-10,280,25,False,,,,-112_-10
A_131,A,132146_hist,True,-55.7523,-4.8345,7.3783,DESMATAMENTO_VEG,2021-05-26,93,2020-10-03,0.3465,0.3186,0.0569,2.4736,5,13.0892,684,11.3934,1,2021-02-03,6,24,False,,,,-112_-10
A_132,A,132446_hist,False,-56.3358,-4.8337,18.8842,DESMATAMENTO_CR,2021-06-01,93,2021-05-13,-0.4746,-0.5066,0.3669,-7.8718,6,31.3941,1823,11.3934,1,2021-04-10,630,24,False,,,,-113_-10
A_133,A,132468_hist,False,-56.3282,-4.8335,43.6195,DESMATAMENTO_CR,2021-06-01,93,2021-05-13,-0.4955,-0.5018,0.4031,-8.1537,6,29.7041,4232,11.3934,1,2021-04-28,1276,26,False,,,,-113_-10
A_134,A,132469_hist,True,-56.2648,-4.7782,24.5532,DESMATAMENTO_CR,2021-06-01,93,2021-10-16,0.3863,0.3953,0.2281,5.6497,6,36.5473,2347,11.3934,1,2021-02-27,324,24,False,,,,-113_-10
A_135,A,132540_hist,True,-56.2674,-5.0972,28.7598,DESMATAMENTO_CR,2021-06-06,93,2021-06-30,-0.9812,-1.1225,0.4818,-9.4514,6,41.0796,2770,11.3934,1,2021-04-22,1866,24,True,2021-05-31,30.0,False,-113_-11
A_136,A,132668_hist,True,-56.2653,-4.7747,25.9765,DESMATAMENTO_CR,2021-06-17,93,2021-11-06,0.326,0.362,0.1829,5.1233,12,29.5054,2478,11.3934,1,2021-02-27,292,26,False,,,,-113_-10
A_137,A,132676_hist,True,-56.2685,-4.7113,7.2937,DESMATAMENTO_CR,2021-06-17,97,2021-06-24,-0.321,-0.3089,0.143,-4.7222,5,28.3375,651,11.3934,1,2021-06-03,188,27,True,2021-06-12,12.0,False,-113_-10
A_138,A,132679_hist,True,-56.2764,-4.7346,13.4153,DESMATAMENTO_CR,2021-06-22,97,2021-06-30,-1.1505,-1.0985,0.4959,-10.0907,6,40.538,1237,11.3934,1,2021-06-03,778,27,True,2021-06-20,10.0,False,-113_-10
A_139,A,132899_hist,True,-56.2741,-5.0972,55.0734,DESMATAMENTO_CR,2021-06-30,93,2021-07-24,-0.9635,-0.9922,0.4487,-8.8025,6,44.4365,5312,11.3934,1,2021-02-03,3708,26,False,,,,-113_-11
A_140,A,132908_hist,True,-56.2785,-4.8874,49.7734,DESMATAMENTO_CR,2021-06-30,93,2021-11-06,0.6107,0.7531,0.4156,8.5786,12,43.9551,4826,11.3934,1,2021-03-29,562,27,True,2021-06-24,135.0,False,-113_-10
A_141,A,132918_hist,True,-55.7969,-4.8767,6.8565,DESMATAMENTO_CR,2021-06-30,93,2021-07-18,-0.5919,-0.4182,0.1579,-4.2491,5,43.9246,639,11.3934,1,2021-06-15,369,26,True,2021-06-29,19.0,False,-112_-10
A_142,A,132924_hist,True,-56.2275,-5.1409,8.601,DESMATAMENTO_CR,2021-06-30,93,2021-10-16,0.7131,0.7186,0.4121,9.2087,6,31.9826,798,11.3934,1,2021-06-27,272,25,False,,,,-113_-11
A_143,A,132937_hist,True,-56.2275,-4.74,18.8561,DESMATAMENTO_CR,2021-06-30,93,2021-08-17,-0.2499,-0.3021,0.0752,-2.9008,6,33.2789,1831,11.3934,1,2021-05-22,860,25,False,,,,-113_-10
A_144,A,133240_hist,True,-56.2755,-4.9636,15.1217,DESMATAMENTO_CR,2021-07-11,93,2021-06-24,-0.8189,-0.836,0.5042,-10.4033,5,41.5257,1382,11.3934,1,2021-06-21,529,22,False,,,,-113_-10
A_145,A,133254_hist,True,-56.2252,-5.1429,21.1377,DESMATAMENTO_CR,2021-07-11,93,2021-06-24,-0.3133,-0.2678,0.1212,-3.7388,5,39.9341,2014,11.3934,1,2021-06-15,667,26,False,,,,-113_-11
A_146,A,133552_hist,False,-56.2247,-3.9385,7.5465,DESMATAMENTO_CR,2021-07-19,97,2021-07-18,-1.5788,-1.8914,0.5967,-12.2083,5,41.1685,710,11.3934,1,2021-07-03,614,24,False,,,,-113_-8
A_147,A,133925_hist,True,-56.2338,-4.767,8.2132,DESMATAMENTO_CR,2021-07-28,93,2021-07-18,-0.4733,-0.2377,0.1965,-5.115,5,29.5209,734,11.3934,1,2021-07-21,200,25,False,,,,-113_-10
A_148,A,133930_hist,True,-56.2155,-4.7493,7.0418,DESMATAMENTO_CR,2021-07-28,93,2021-08-11,-0.8316,-0.6642,0.3938,-8.5659,5,29.5104,629,11.3934,1,2021-07-21,298,25,True,2021-07-21,21.0,False,-113_-10
A_149,A,134116_hist,False,-56.3435,-4.9542,29.2504,DESMATAMENTO_CR,2021-08-06,93,2021-07-24,-0.2295,-0.0669,0.065,-2.289,6,34.9291,2853,11.3934,1,2021-01-04,634,26,False,,,,-113_-10
A_150,A,134235_hist,False,-56.2256,-3.9401,9.843,DESMATAMENTO_CR,2021-08-09,97,2021-08-05,-1.4928,-1.4645,0.5861,-12.2176,6,39.5076,926,11.3934,1,2021-07-03,586,24,False,,,,-113_-8
A_151,A,134361_hist,True,-55.637,-4.7518,7.8944,DESMATAMENTO_CR,2021-08-18,93,2021-07-24,-0.8287,-0.7278,0.2616,-6.0818,6,29.9922,731,11.3934,1,2021-07-27,21,24,False,,,,-112_-10
A_152,A,134445_hist,False,-56.3388,-4.8336,16.1917,DESMATAMENTO_CR,2021-08-23,93,2021-07-30,-0.2847,-0.2961,0.1561,-4.4558,5,24.209,1502,11.3934,1,2021-05-04,310,25,False,,,,-113_-10
A_153,A,134710_hist,False,-56.3371,-4.8359,10.9723,DESMATAMENTO_CR,2021-09-07,93,2021-07-24,-0.235,-0.1997,0.092,-3.4475,6,23.0662,985,11.3934,1,2021-06-21,175,27,False,,,,-113_-10
A_154,A,13775_hist,True,-56.2664,-4.9085,1.6374,DESMATAMENTO_CR,2021-10-03,93,2020-09-21,0.1397,-0.3007,0.024,-0.6559,5,18.1523,124,11.3934,1,2021-10-19,9,23,False,,,,-113_-10
A_155,A,13776_hist,False,-55.8796,-5.3716,42.0886,DESMATAMENTO_CR,2021-10-03,93,2020-11-23,0.2268,0.1906,0.0945,3.3093,11,15.2161,4044,11.3934,1,2021-09-07,616,21,False,,,,-112_-11
A_156,A,13782_hist,True,-56.174,-4.7842,13.5309,DESMATAMENTO_CR,2021-10-03,93,2021-09-22,-0.5993,-0.2225,0.2022,-4.7592,6,21.2226,1285,11.3934,1,2021-07-21,525,23,False,,,,-113_-10
A_157,A,13784_hist,True,-55.9863,-4.7834,9.9059,DESMATAMENTO_CR,2021-10-03,93,2020-11-23,0.3151,-0.01,0.0657,1.9722,11,27.3099,935,11.3934,1,2021-08-26,156,29,False,,,,-112_-10
A_158,A,13786_hist,True,-56.1396,-4.7857,18.9346,DESMATAMENTO_CR,2021-10-03,93,2021-09-10,-0.9053,-1.2157,0.3188,-6.7028,6,35.2633,1785,11.3934,1,2021-08-02,1261,27,False,,,,-113_-10
A_159,A,13788_hist,True,-55.7939,-4.8458,15.2224,DESMATAMENTO_CR,2021-10-03,93,2021-08-17,-0.303,-0.081,0.0885,-2.8862,6,24.9238,1410,11.3934,1,2021-09-01,226,24,False,,,,-112_-10
A_160,A,13789_hist,True,-55.8008,-4.8413,21.6991,DESMATAMENTO_CR,2021-10-03,93,2021-09-10,-0.4944,-0.4192,0.2589,-6.1234,6,27.28,2060,11.3934,1,2021-08-20,486,27,False,,,,-112_-10
A_161,A,13790_hist,True,-56.062,-5.1673,15.773,DESMATAMENTO_CR,2021-10-03,93,2021-08-17,-0.4346,-0.2083,0.096,-3.1301,6,20.0617,1507,11.3934,1,2021-03-05,407,27,False,,,,-113_-11
A_162,A,13791_hist,True,-55.788,-4.8483,1.3799,DESMATAMENTO_CR,2021-10-03,93,2021-11-06,-0.4649,-0.117,0.0297,-1.8042,12,17.3284,110,11.3934,1,,0,29,False,,,,-112_-10
A_163,A,13793_hist,True,-55.7867,-4.8424,11.6101,DESMATAMENTO_CR,2021-10-03,93,2021-09-10,-0.4753,-0.247,0.1809,-4.7291,6,24.6846,1084,11.3934,1,2021-08-26,272,25,False,,,,-112_-10
A_164,A,13798_hist,True,-55.9214,-4.7386,8.9128,DESMATAMENTO_CR,2021-10-03,93,2021-09-16,0.1093,-0.8041,0.1301,-2.4302,5,34.744,833,11.3934,1,2021-08-26,276,31,False,,,,-112_-10
A_165,A,13803_hist,False,-55.4899,-4.3919,33.5936,DESMATAMENTO_CR,2021-10-03,97,2020-12-17,0.3324,0.2016,0.1535,4.5307,11,18.4545,3239,11.3934,1,2021-08-02,341,21,False,,,,-111_-9
A_166,A,13806_hist,True,-55.7591,-4.6544,64.2127,DESMATAMENTO_CR,2021-10-03,93,2022-01-17,0.4822,0.6616,0.1651,4.5081,11,22.0033,6326,11.3934,1,2021-08-26,483,28,False,,,,-112_-10
A_167,A,13807_hist,True,-55.8905,-4.6464,15.785,DESMATAMENTO_CR,2021-10-03,97,2021-10-01,-0.5526,-0.5084,0.1933,-5.0518,12,23.1242,1517,11.3934,1,2021-08-08,614,30,False,,,,-112_-10
A_168,A,13824_hist,False,-55.0982,-4.432,10.2604,DESMATAMENTO_CR,2021-10-03,93,2021-11-06,0.3186,0.4354,0.1197,3.9697,12,17.5803,974,11.3934,1,2021-09-25,74,24,True,2021-09-20,47.0,False,-111_-9
A_169,A,13826_hist,False,-55.0609,-4.4282,6.2103,DESMATAMENTO_CR,2021-10-03,93,2021-09-10,-0.1786,-0.3014,0.0384,-2.0657,6,31.3001,562,11.3934,1,2021-06-21,196,23,True,2021-09-07,3.0,True,-111_-9
A_170,A,13828_hist,False,-55.0768,-4.4222,7.9838,DESMATAMENTO_CR,2021-10-03,93,2021-08-05,-0.5209,-0.2859,0.1678,-4.5667,6,28.1676,736,11.3934,1,2021-08-20,225,22,False,,,,-111_-9
A_171,A,13832_hist,False,-55.4756,-4.3217,50.7572,DESMATAMENTO_CR,2021-10-03,97,2021-11-23,-0.8308,-0.642,0.3405,-7.2411,2,23.3881,4834,11.3934,1,2021-04-28,1492,25,False,,,,-111_-9
A_172,A,13835_hist,False,-55.0428,-4.3864,24.6155,DESMATAMENTO_CR,2021-10-03,97,2020-12-26,0.3905,0.4125,0.2085,5.288,5,22.4453,2380,11.3934,1,2021-09-01,282,25,False,,,,-111_-9
A_173,A,13838_hist,False,-55.1986,-4.3323,6.4566,DESMATAMENTO_CR,2021-10-03,97,2021-09-10,-0.7718,-0.7673,0.3512,-7.8596,6,23.5236,613,11.3934,1,2021-09-13,163,24,False,,,,-111_-9
A_174,A,14473_hist,True,-56.2476,-5.0765,24.8123,DESMATAMENTO_CR,2021-10-06,93,2020-12-17,0.1752,0.202,0.0965,3.4867,11,13.8005,2416,11.3934,1,2021-09-01,157,22,False,,,,-113_-11
A_175,A,14478_hist,False,-55.7776,-4.2421,11.8711,DESMATAMENTO_CR,2021-10-06,97,2021-09-10,-1.0808,-1.2384,0.2981,-6.4697,6,27.8491,1110,11.3934,1,2021-08-26,826,27,False,,,,-112_-9
A_176,A,14479_hist,True,-55.7949,-4.5472,31.8197,DESMATAMENTO_CR,2021-10-06,97,2021-08-05,-0.3256,-0.0971,0.0915,-2.857,6,21.5839,3045,11.3934,1,2021-09-01,1041,28,False,,,,-112_-10
A_177,A,14480_hist,True,-55.7716,-4.5632,38.6234,DESMATAMENTO_CR,2021-10-06,97,2021-08-05,-0.4457,-0.1661,0.1567,-3.9748,6,24.5829,3766,11.3934,1,2021-08-20,823,22,False,,,,-112_-10
A_178,A,14482_hist,True,-55.7746,-4.575,27.5911,DESMATAMENTO_CR,2021-10-06,97,2022-01-17,0.3418,0.5085,0.1052,3.5572,11,20.956,2636,11.3934,1,2021-08-14,422,17,False,,,,-112_-10
A_179,A,14487_hist,True,-55.7613,-4.6613,83.285,DESMATAMENTO_CR,2021-10-06,93,2021-10-22,0.2602,0.4796,0.1768,4.5857,5,20.2654,8130,11.3934,1,2021-08-08,516,28,False,,,,-112_-10
A_180,A,14488_hist,True,-56.246,-5.0804,23.5063,DESMATAMENTO_CR,2021-10-06,93,2021-06-30,-0.2636,-0.1639,0.12,-3.7419,6,16.4753,2257,11.3934,1,2021-08-08,330,27,False,,,,-113_-11
A_181,A,14491_hist,True,-55.9491,-4.6751,29.986,DESMATAMENTO_CR,2021-10-06,93,2021-08-05,-0.3104,-0.344,0.1055,-3.4457,6,23.4176,2911,11.3934,1,2021-07-21,798,30,False,,,,-112_-10
A_182,A,14493_hist,True,-55.916,-4.7449,19.5981,DESMATAMENTO_CR,2021-10-06,93,2021-09-04,-0.6389,-0.685,0.2388,-5.6226,5,31.0543,1896,11.3934,1,2021-03-23,1179,28,False,,,,-112_-10
A_183,A,14494_hist,True,-56.22,-4.8239,17.6578,DESMATAMENTO_CR,2021-10-06,93,2020-12-17,0.2349,0.208,0.1224,4.1856,11,11.9643,1680,11.3934,1,2021-09-19,362,28,False,,,,-113_-10
A_184,A,14495_hist,False,-56.3314,-4.0821,22.8138,DESMATAMENTO_CR,2021-10-06,97,2021-08-17,-0.3726,-0.2374,0.1746,-4.7516,6,17.5484,2207,11.3934,1,2021-06-27,639,23,False,,,,-113_-9
A_185,A,14496_hist,True,-55.8802,-4.7848,9.1514,DESMATAMENTO_CR,2021-10-06,93,2022-01-17,0.6004,0.7188,0.1134,3.6509,11,30.3032,863,11.3934,1,2021-07-15,63,29,False,,,,-112_-10
A_186,A,14497_hist,True,-56.2061,-4.8829,12.6581,DESMATAMENTO_CR,2021-10-06,93,2021-10-10,-0.7228,-0.4596,0.2672,-6.2686,5,19.3275,1196,11.3934,1,2021-01-22,193,29,False,,,,-113_-10
A_187,A,14499_hist,True,-55.9405,-4.7519,14.4516,DESMATAMENTO_CR,2021-10-06,93,2021-06-30,-0.3434,-0.2751,0.1283,-4.0021,6,23.6843,1401,11.3934,1,2021-09-01,340,29,False,,,,-112_-10
A_188,A,14500_hist,False,-56.3318,-4.1009,19.1666,DESMATAMENTO_CR,2021-10-06,97,2021-08-05,-0.3236,-0.2242,0.1489,-4.4897,6,14.2758,1871,11.3934,1,2021-07-27,512,27,False,,,,-113_-9
A_189,A,14501_hist,True,-55.8684,-4.7858,13.1996,DESMATAMENTO_CR,2021-10-06,93,2021-07-24,-0.4238,-0.4042,0.1636,-4.493,6,32.26,1254,11.3934,1,2021-08-02,445,28,False,,,,-112_-10
A_190,A,14502_hist,True,-56.0443,-5.156,15.3748,DESMATAMENTO_CR,2021-10-06,93,2020-11-02,0.336,0.1797,0.07,2.6382,6,20.4956,1485,11.3934,1,2021-06-15,370,20,False,,,,-113_-11
A_191,A,14503_hist,True,-56.0251,-5.1246,21.3467,DESMATAMENTO_CR,2021-10-06,93,2021-07-12,-0.4846,-0.3635,0.2608,-6.0245,6,21.9104,2055,11.3934,1,2021-05-16,588,26,False,,,,-113_-11
A_192,A,14504_hist,True,-55.8035,-4.8397,19.4851,DESMATAMENTO_CR,2021-10-06,93,2020-10-27,0.3274,0.2359,0.1307,4.0262,5,24.0456,1846,11.3934,1,2021-09-01,163,23,False,,,,-112_-10
A_193,A,14505_hist,True,-56.0242,-5.1304,7.4057,DESMATAMENTO_CR,2021-10-06,93,2021-06-12,-0.2455,-0.1356,0.054,-2.3986,5,26.4099,672,11.3934,1,2021-08-14,50,24,False,,,,-113_-11
A_194,A,14506_hist,True,-55.795,-4.8349,12.6344,DESMATAMENTO_CR,2021-10-06,93,2021-11-21,-0.3887,-0.3386,0.0743,-2.8358,6,24.4497,1186,11.3934,1,2021-08-26,215,28,False,,,,-112_-10
A_195,A,14507_hist,True,-56.0401,-4.7766,9.998,DESMATAMENTO_CR,2021-10-06,93,2021-10-01,-1.4048,-1.6913,0.6433,-14.1606,12,32.2211,934,11.3934,1,2021-08-08,651,29,True,2021-09-24,7.0,True,-113_-10
A_196,A,14508_hist,True,-56.1529,-4.7308,7.5695,DESMATAMENTO_CR,2021-10-06,93,2021-08-17,-0.5286,-0.9115,0.1506,-4.1987,6,51.3297,691,11.3934,1,2021-05-04,527,25,False,,,,-113_-10
A_197,A,14510_hist,False,-56.0066,-4.425,9.9475,DESMATAMENTO_CR,2021-10-06,97,2022-01-17,0.5191,1.1055,0.1424,4.1065,11,29.1893,934,11.3934,1,2021-08-08,101,31,False,,,,-113_-9
A_198,A,14511_hist,True,-56.2395,-4.6926,15.6183,DESMATAMENTO_CR,2021-10-06,97,2021-08-17,-0.4216,-0.2364,0.1724,-4.6332,6,14.3772,1462,11.3934,1,2021-09-13,404,26,False,,,,-113_-10
A_199,A,14512_hist,True,-56.2205,-4.6824,16.4711,DESMATAMENTO_CR,2021-10-06,97,2021-07-18,-0.4187,-0.3717,0.2137,-5.5073,5,21.319,1559,11.3934,1,2021-03-23,547,23,False,,,,-113_-10
A_200,A,14513_hist,True,-55.7255,-4.5568,6.3749,DESMATAMENTO_CR,2021-10-06,97,2021-11-23,-0.5431,-1.0101,0.1382,-4.1707,2,34.8941,577,11.3934,1,2021-08-14,229,30,False,,,,-112_-10
A_201,A,14514_hist,False,-55.662,-4.4554,6.0505,DESMATAMENTO_CR,2021-10-06,97,2021-09-10,-0.783,-0.7145,0.3469,-7.7804,6,24.5126,523,11.3934,1,2021-03-17,237,23,False,,,,-112_-9
A_202,A,14515_hist,False,-55.662,-4.454,7.5233,DESMATAMENTO_CR,2021-10-06,97,2021-11-23,-0.8452,-0.9542,0.3124,-7.1183,2,23.7669,703,11.3934,1,2021-08-20,299,25,False,,,,-112_-9
A_203,A,14516_hist,False,-55.5247,-4.4458,11.776,DESMATAMENTO_CR,2021-10-06,97,2020-10-21,0.3681,0.3079,0.1327,4.1882,6,22.3395,1097,11.3934,1,2021-10-07,157,25,False,,,,-112_-9
A_204,A,14521_hist,False,-55.5963,-4.4403,8.1984,DESMATAMENTO_CR,2021-10-06,97,2020-11-23,0.3548,0.2411,0.1206,4.0665,11,16.6404,760,11.3934,1,2021-09-19,71,29,False,,,,-112_-9
A_205,A,14522_hist,True,-56.0878,-4.6806,7.9136,DESMATAMENTO_CR,2021-10-06,97,2021-09-10,-0.4958,-0.6083,0.1297,-3.9352,6,38.9565,698,11.3934,1,2021-09-01,294,28,True,2021-09-17,-7.0,True,-113_-10
A_206,A,14523_hist,False,-55.5587,-4.4327,14.5683,DESMATAMENTO_CR,2021-10-06,97,2020-12-26,0.2608,0.2385,0.1022,3.7112,5,17.3964,1388,11.3934,1,2021-01-22,122,26,False,,,,-112_-9
A_207,A,14524_hist,True,-56.038,-4.7676,7.9924,DESMATAMENTO_CR,2021-10-06,93,2021-09-16,-0.5852,-0.7871,0.1854,-4.7735,5,34.9876,754,11.3934,1,2021-07-15,531,28,False,,,,-113_-10
A_208,A,14526_hist,True,-55.7102,-4.5929,10.2644,DESMATAMENTO_CR,2021-10-06,97,2021-10-18,0.6149,-0.0368,0.1153,2.5463,2,33.3165,993,11.3934,1,2021-07-15,325,24,False,,,,-112_-10
A_209,A,14528_hist,False,-55.6956,-4.4233,18.7108,DESMATAMENTO_CR,2021-10-06,97,2020-12-26,0.3914,0.3238,0.1753,4.7164,5,25.4198,1804,11.3934,1,2021-08-08,296,25,True,2021-09-05,-253.0,False,-112_-9
A_210,A,14529_hist,False,-55.7139,-4.3959,7.5423,DESMATAMENTO_CR,2021-10-06,97,2021-09-16,-0.1461,-0.6924,0.0901,-2.8303,5,34.6736,669,11.3934,1,2021-09-13,273,29,True,2021-09-22,-6.0,True,-112_-9
A_211,A,14530_hist,False,-55.6225,-4.3098,24.4215,DESMATAMENTO_CR,2021-10-06,97,2021-11-20,-0.8424,-1.0243,0.4039,-8.4422,3,24.0964,2357,11.3934,1,2021-09-13,824,25,False,,,,-112_-9
A_212,A,14531_hist,False,-55.5148,-4.543,41.2995,DESMATAMENTO_CR,2021-10-06,93,2020-12-26,0.4726,0.4386,0.297,6.5374,5,17.3302,4036,11.3934,1,2021-08-02,376,24,False,,,,-112_-10
A_213,A,14532_hist,True,-55.7038,-4.5383,15.591,DESMATAMENTO_CR,2021-10-06,97,2021-11-23,-0.5316,-0.6295,0.1672,-4.74,2,29.6563,1489,11.3934,1,2021-08-02,559,20,False,,,,-112_-10
A_214,A,14533_hist,True,-56.0069,-4.529,7.0501,DESMATAMENTO_CR,2021-10-06,97,2021-08-05,-0.7086,-0.4364,0.2153,-5.3285,6,20.3011,656,11.3934,1,2021-07-27,401,23,False,,,,-113_-10
A_215,A,14534_hist,False,-55.7261,-4.2184,8.3665,DESMATAMENTO_CR,2021-10-06,97,2021-09-04,-0.9233,-0.8839,0.3618,-7.8549,5,29.9319,784,11.3934,1,2021-08-02,359,29,False,,,,-112_-9
A_216,A,14535_hist,False,-55.5168,-4.4219,133.3505,DESMATAMENTO_CR,2021-10-06,97,2021-09-10,-0.3014,-0.2019,0.0889,-3.048,6,31.8037,13125,11.3934,1,2021-01-16,3495,22,False,,,,-112_-9
A_217,A,14536_hist,False,-55.5965,-4.179,11.3687,DESMATAMENTO_CR,2021-10-06,97,2021-09-22,-0.785,-0.873,0.2218,-5.3745,6,28.5405,1071,11.3934,1,2021-09-01,592,28,False,,,,-112_-9
A_218,A,14537_hist,False,-55.5492,-4.1567,18.4839,DESMATAMENTO_CR,2021-10-06,97,2022-01-17,0.2778,0.4327,0.0487,2.2882,11,18.9805,1801,11.3934,1,2021-09-25,306,24,False,,,,-112_-9
A_219,A,14538_hist,False,-55.5797,-4.1199,12.5912,DESMATAMENTO_CR,2021-10-06,97,2021-07-24,-0.3095,-0.1735,0.0782,-2.9364,6,20.9573,1207,11.3934,1,2021-09-13,297,30,False,,,,-112_-9
A_220,A,14539_hist,False,-55.5663,-4.0574,10.4924,DESMATAMENTO_CR,2021-10-06,97,2021-12-03,0.844,0.9934,0.4057,8.8643,6,16.5835,982,11.3934,1,2021-07-27,26,24,False,,,,-112_-9
A_221,A,14540_hist,False,-55.5529,-4.395,17.1404,DESMATAMENTO_CR,2021-10-06,97,2021-08-17,-0.2394,-0.2769,0.1187,-3.8472,6,23.433,1626,11.3934,1,2021-08-20,280,28,False,,,,-112_-9
A_222,A,14541_hist,False,-55.6271,-4.3947,11.519,DESMATAMENTO_CR,2021-10-06,97,2021-11-11,0.7082,0.8505,0.307,6.9713,2,26.6521,1081,11.3934,1,2021-08-26,189,28,False,,,,-112_-9
A_223,A,14551_hist,False,-55.7331,-3.9883,7.3496,DESMATAMENTO_CR,2021-10-06,97,2020-12-17,0.5424,0.453,0.2047,5.3448,11,25.9597,667,11.3934,1,2021-09-19,114,21,False,,,,-112_-8
A_224,A,14564_hist,False,-55.4374,-4.4703,11.9658,DESMATAMENTO_CR,2021-10-06,97,2020-11-08,0.4229,0.2771,0.1113,3.5623,5,16.8174,1136,11.3934,1,2021-09-19,187,46,False,,,,-111_-9
A_225,A,14570_hist,False,-55.399,-4.4867,82.3658,DESMATAMENTO_CR,2021-10-06,97,2020-12-26,0.3763,0.4055,0.2827,6.4811,5,20.7825,7897,11.3934,1,2021-08-08,635,54,False,,,,-111_-9
A_226,A,14572_hist,False,-55.4348,-4.4475,141.5813,DESMATAMENTO_CR,2021-10-06,97,2020-12-17,0.4187,0.3513,0.2368,5.5778,11,20.4631,13882,11.3934,1,2021-01-04,1230,44,False,,,,-111_-9
