event_id,s1_post_radd_any,s1_post_date_upper
F42860,12.483870967741936,12.483870967741936
F43282,15.709677419354838,15.709677419354838
F31902,27.310344827586206,27.310344827586206
F20706,11.70967741935484,21.333333333333336
F21955,26.482758620689655,26.482758620689655
F375,12.483870967741936,12.483870967741936
F2289,12.483870967741936,12.483870967741936
F15621,8.5,8.5
F13646,9.7,9.7
F15248,6.161290322580645,6.161290322580645
F16052,7.32258064516129,7.32258064516129
F2955,7.32258064516129,9.0
F2279,9.7,9.9
F18306,12.419354838709678,28.67741935483871
F5787,11.70967741935484,11.70967741935484
F31899,18.29032258064516,18.29032258064516
F25065,19.451612903225808,19.451612903225808
F36473,5.483870967741936,13.387096774193548
F5433,27.310344827586206,27.310344827586206
F5435,9.7,9.7
F376,12.483870967741936,12.483870967741936
F13645,12.483870967741936,12.483870967741936
F21952,20.612903225806452,20.612903225806452
RS822,4.2,4.2
F43242,14.548387096774194,14.548387096774194
F37569,14.548387096774194,14.548387096774194
F31910,30.516129032258064,30.516129032258064
F35752,14.548387096774194,14.548387096774194
F3132,11.70967741935484,11.70967741935484
F3610,8.5,8.5
F31913,6.645161290322581,14.548387096774194
F13644,9.7,9.7
F12823,8.5,8.5
F15016,8.5,8.5
RS829,30.516129032258064,30.516129032258064
F35750,13.387096774193548,13.387096774193548
F6734,10.9,10.9
F13228,10.9,10.9
F13229,10.9,10.9
F7279,29.35483870967742,29.35483870967742
F18605,4.533333333333333,27.517241379310345
F15247,8.5,8.5
F15014,8.5,8.5
F9355,13.387096774193548,13.387096774193548
F18278,30.516129032258064,30.516129032258064
F3135,30.516129032258064,30.516129032258064
F18275,30.516129032258064,30.516129032258064
RS27,8.5,8.5
F43285,11.70967741935484,11.70967741935484
F18268,10.9,28.67741935483871
F7587,12.483870967741936,12.483870967741936
F9095,9.7,9.7
F2276,11.70967741935484,11.70967741935484
F2956,12.483870967741936,12.483870967741936
F7205,16.6,16.6
F12822,9.7,9.7
F5405,54.275862068965516,54.275862068965516
F15887,59.38709677419355,59.38709677419355
F18397,58.25806451612903,58.25806451612903
F43278,30.516129032258064,30.516129032258064
F17448,2.4193548387096775,2.4193548387096775
F24033,19.451612903225808,19.451612903225808
F2261,10.9,10.9
F2262,9.7,9.9
F3600,10.9,10.9
F35624,27.310344827586206,27.310344827586206
F2972,30.516129032258064,30.516129032258064
F39485,18.29032258064516,18.29032258064516
F38789,13.387096774193548,13.387096774193548
RS61,7.32258064516129,7.32258064516129
F17284,15.032258064516128,30.129032258064516
F3602,9.7,9.7
F6655,22.333333333333332,22.333333333333332
F17282,29.35483870967742,30.129032258064516
F31812,19.451612903225808,19.451612903225808
F21941,21.53333333333333,21.53333333333333
F10331,8.5,8.5
F15245,9.7,9.7
F2330,30.516129032258064,30.516129032258064
F31898,27.310344827586206,27.310344827586206
F15237,10.9,10.9
F12814,10.9,10.9
F6435,13.387096774193548,13.387096774193548
F25046,19.451612903225808,19.451612903225808
F28696,19.451612903225808,19.451612903225808
F25045,25.516129032258064,25.516129032258064
F25049,26.482758620689655,26.482758620689655
F28680,25.516129032258064,25.516129032258064
F10360,10.9,10.9
F7120,11.70967741935484,11.70967741935484
F23671,30.516129032258064,30.516129032258064
F35619,13.387096774193548,13.387096774193548
F5387,29.35483870967742,29.35483870967742
F2970,12.483870967741936,12.483870967741936
F18248,29.35483870967742,29.35483870967742
F5397,29.35483870967742,29.35483870967742
F5400,9.7,9.7
F39453,29.35483870967742,29.35483870967742
F12750,8.5,8.5
F12759,3.4,7.032258064516129
F12731,9.7,9.7
F38785,13.387096774193548,13.387096774193548
F12729,12.483870967741936,12.483870967741936
F12741,6.645161290322581,7.032258064516129
F31845,14.548387096774194,14.548387096774194
F5399,10.9,10.9
F41185,29.35483870967742,29.35483870967742
F35617,13.387096774193548,13.387096774193548
F5634,15.709677419354838,15.709677419354838
F5403,11.64516129032258,7.032258064516129
F2967,13.387096774193548,13.387096774193548
F35618,14.548387096774194,14.548387096774194
F2263,24.35483870967742,24.35483870967742
F12807,9.7,9.7
F2968,12.483870967741936,12.483870967741936
F5416,8.5,8.5
F304,10.9,11.387096774193548
F12806,14.548387096774194,14.548387096774194
F12804,8.5,8.5
F12805,7.32258064516129,7.32258064516129
F25051,23.193548387096776,23.193548387096776
F2264,9.7,9.9
F2971,9.7,9.7
F12749,11.70967741935484,11.70967741935484
F35615,29.35483870967742,29.35483870967742
F12772,9.7,9.7
F35704,14.548387096774194,14.548387096774194
F8945,10.9,10.9
F7129,16.6,16.6
F40278,12.483870967741936,12.548387096774194
F8944,9.7,9.7
F38729,14.548387096774194,14.548387096774194
F3129,30.516129032258064,30.516129032258064
F3128,13.387096774193548,13.387096774193548
F7130,9.7,9.9
F43235,11.70967741935484,11.70967741935484
F2951,30.516129032258064,30.516129032258064
F5438,7.32258064516129,7.32258064516129
F13288,29.35483870967742,29.35483870967742
F5425,8.5,8.5
F9334,26.482758620689655,26.482758620689655
F5421,12.483870967741936,12.483870967741936
F35712,30.516129032258064,30.516129032258064
F35730,13.387096774193548,13.387096774193548
F3120,30.516129032258064,30.516129032258064
F43232,11.70967741935484,11.70967741935484
F43233,10.9,11.580645161290322
F2953,10.9,10.9
F7135,9.7,9.9
F34385,10.9,11.580645161290322
F9335,9.7,9.7
F9360,9.7,9.7
F5431,10.9,10.9
F9350,30.516129032258064,30.516129032258064
F3126,15.709677419354838,15.709677419354838
F35731,4.2,13.387096774193548
F12819,9.7,9.7
F9362,27.310344827586206,27.310344827586206
F43237,27.310344827586206,27.310344827586206
F7142,9.7,9.9
F12818,8.5,8.5
F9347,9.7,9.7
F13291,7.32258064516129,7.32258064516129
F9359,29.35483870967742,29.35483870967742
F8947,10.9,10.9
F9348,12.483870967741936,12.483870967741936
F34384,11.70967741935484,11.70967741935484
F12812,8.5,8.5
F9361,9.7,9.7
F35757,13.387096774193548,13.387096774193548
F40372,12.483870967741936,12.548387096774194
F5422,13.387096774193548,13.387096774193548
F12815,9.7,9.7
F5426,29.35483870967742,29.35483870967742
F13292,21.53333333333333,21.53333333333333
F35714,29.35483870967742,29.35483870967742
RS2295,30.516129032258064,30.516129032258064
F38734,27.310344827586206,27.310344827586206
F3123,27.310344827586206,27.310344827586206
F7139,9.7,9.9
F12817,27.310344827586206,27.310344827586206
F9344,9.7,9.7
F15807,9.7,9.7
F3127,3.4,8.9
RS1927,9.7,9.7
F4971,9.7,9.7
F5314,8.5,8.5
F5229,21.53333333333333,21.53333333333333
F8338,29.35483870967742,29.35483870967742
F38781,12.483870967741936,12.870967741935484
F12708,7.32258064516129,7.32258064516129
F31734,22.333333333333332,22.333333333333332
F16069,6.161290322580645,6.161290322580645
F31742,3.4,14.548387096774194
F12715,8.5,8.5
F12727,10.9,10.9
F38782,25.516129032258064,25.516129032258064
F15050,29.935483870967744,12.870967741935484
F11360,8.5,8.5
F38783,23.193548387096776,23.193548387096776
F12716,13.387096774193548,13.387096774193548
F2962,10.9,10.9
F5384,10.9,10.9
F12717,9.7,9.7
F11359,12.483870967741936,12.483870967741936
F23944,19.451612903225808,19.451612903225808
F23943,17.4,17.46666666666667
F33506,18.29032258064516,18.29032258064516
F35748,14.548387096774194,14.548387096774194
F23669,29.35483870967742,29.35483870967742
F2959,12.483870967741936,12.483870967741936
F12712,8.5,8.5
F2961,20.612903225806452,20.612903225806452
F24009,29.35483870967742,29.35483870967742
RS1237,9.7,9.7
F18244,27.310344827586206,28.67741935483871
RS246,6.161290322580645,6.161290322580645
F9101,8.5,9.0
F15165,13.387096774193548,13.387096774193548
RS1710,19.451612903225808,19.451612903225808
F43162,12.483870967741936,12.483870967741936
F24017,24.35483870967742,24.35483870967742
F40281,11.70967741935484,12.548387096774194
F35608,13.387096774193548,13.387096774193548
F43161,14.548387096774194,14.548387096774194
F31740,12.483870967741936,14.548387096774194
F39447,12.483870967741936,12.741935483870968
F6309,7.32258064516129,7.32258064516129
F39446,13.387096774193548,13.387096774193548
F35609,13.387096774193548,13.387096774193548
F23978,23.193548387096776,23.193548387096776
F24010,25.516129032258064,25.516129032258064
F24018,20.612903225806452,20.612903225806452
F23977,9.7,17.46666666666667
F31747,15.709677419354838,15.709677419354838
F23996,24.35483870967742,24.35483870967742
F31743,24.35483870967742,24.35483870967742
F24016,20.612903225806452,20.612903225806452
RS978,4.2,4.2
F18246,30.516129032258064,30.516129032258064
F42856,11.70967741935484,11.774193548387096
F35604,16.6,16.6
F41174,13.387096774193548,13.387096774193548
F5375,29.35483870967742,29.35483870967742
F1647,13.387096774193548,13.387096774193548
F1663,11.70967741935484,11.70967741935484
F38775,12.483870967741936,12.870967741935484
F12706,12.483870967741936,12.483870967741936
F23955,14.548387096774194,17.46666666666667
F23988,13.387096774193548,17.46666666666667
F15263,8.5,8.5
F23964,24.35483870967742,24.35483870967742
F15161,8.5,8.5
F12711,8.5,8.5
F12710,23.193548387096776,23.193548387096776
F15167,10.9,10.9
F35606,13.387096774193548,13.387096774193548
F38778,14.548387096774194,14.548387096774194
F1648,12.483870967741936,12.483870967741936
F12701,9.7,9.7
F12703,12.483870967741936,12.483870967741936
F31844,16.6,16.6
F5372,9.7,9.7
F10587,8.5,8.5
F23960,30.516129032258064,30.516129032258064
F23980,29.35483870967742,29.35483870967742
F23986,30.516129032258064,30.516129032258064
F18249,30.516129032258064,30.516129032258064
F10585,10.9,10.9
F5126,11.70967741935484,11.70967741935484
F23979,30.516129032258064,30.516129032258064
F43165,13.387096774193548,13.387096774193548
F42058,13.387096774193548,13.387096774193548
F3116,15.032258064516128,8.9
F35223,30.516129032258064,30.516129032258064
F35227,29.35483870967742,29.35483870967742
F34179,30.516129032258064,30.516129032258064
F34168,14.548387096774194,14.548387096774194
RS80,29.35483870967742,29.35483870967742
RS2299,3.4,3.4
F7122,11.70967741935484,11.70967741935484
F23933,30.516129032258064,30.516129032258064
F15178,6.161290322580645,6.161290322580645
F3117,13.387096774193548,13.387096774193548
RS42,26.482758620689655,26.482758620689655
F12795,10.9,10.9
F13558,13.387096774193548,13.387096774193548
F12794,7.32258064516129,7.32258064516129
F15179,7.32258064516129,7.32258064516129
F12792,9.7,9.7
F12793,8.5,8.5
RS1925,25.516129032258064,25.516129032258064
F9375,12.483870967741936,12.483870967741936
F33524,53.516129032258064,53.516129032258064
F18557,30.516129032258064,30.516129032258064
F33536,15.709677419354838,15.709677419354838
F2805,13.387096774193548,13.387096774193548
F9096,11.70967741935484,11.70967741935484
F12684,8.5,8.5
F6413,16.6,16.6
F9094,10.9,10.9
F5098,13.387096774193548,13.387096774193548
F12697,10.9,10.9
F12699,12.483870967741936,12.483870967741936
F1641,12.483870967741936,12.483870967741936
F14909,12.483870967741936,12.483870967741936
F33529,14.548387096774194,14.548387096774194
F35602,12.483870967741936,13.387096774193548
F38777,13.387096774193548,13.387096774193548
F23962,15.709677419354838,17.46666666666667
F15230,9.7,9.7
F5380,15.032258064516128,7.032258064516129
F35591,13.387096774193548,13.387096774193548
F15164,12.483870967741936,12.483870967741936
F18553,29.35483870967742,29.35483870967742
F35592,12.483870967741936,13.387096774193548
F12689,13.387096774193548,13.387096774193548
F31728,14.548387096774194,14.548387096774194
F9084,11.70967741935484,11.70967741935484
F35587,14.548387096774194,14.548387096774194
F16051,9.7,9.7
F18407,29.35483870967742,29.35483870967742
F16010,17.833333333333332,17.833333333333332
F9086,13.387096774193548,13.387096774193548
F18406,30.516129032258064,30.516129032258064
F12700,5.0,7.032258064516129
F33532,4.2,14.258064516129032
F2791,12.483870967741936,12.483870967741936
F24035,30.516129032258064,30.516129032258064
RS1924,12.483870967741936,12.483870967741936
F5128,30.516129032258064,30.516129032258064
F12687,23.64516129032258,23.64516129032258
F12698,6.161290322580645,7.032258064516129
F35562,53.516129032258064,53.516129032258064
F26660,29.35483870967742,29.35483870967742
F16015,16.833333333333336,16.833333333333336
F2569,16.6,16.6
F10586,19.451612903225808,19.451612903225808
F5381,10.9,10.9
F2781,14.548387096774194,14.548387096774194
F5053,16.6,16.6
F6695,17.4,17.4
F15162,10.9,10.9
F12688,6.161290322580645,7.032258064516129
F42062,23.64516129032258,23.64516129032258
F12694,11.70967741935484,11.70967741935484
F31847,27.310344827586206,27.310344827586206
F2950,11.70967741935484,11.70967741935484
F23956,29.35483870967742,29.35483870967742
F35594,12.483870967741936,13.387096774193548
F15228,12.483870967741936,12.483870967741936
F23953,12.483870967741936,17.46666666666667
F1979,17.4,17.4
F12683,11.70967741935484,11.70967741935484
F35585,9.0,13.387096774193548
F6431,10.9,10.9
F6429,11.70967741935484,11.70967741935484
F5417,14.548387096774194,14.548387096774194
RS1922,5.0,5.0
F12779,10.9,10.9
F43214,13.387096774193548,13.387096774193548
F35701,17.4,17.4
F1643,8.5,10.5
F2957,12.483870967741936,12.483870967741936
F5424,19.774193548387096,19.774193548387096
F12785,10.9,10.9
F3131,29.35483870967742,29.35483870967742
RS1919,30.516129032258064,30.516129032258064
F1639,11.70967741935484,11.70967741935484
F6731,12.483870967741936,12.483870967741936
F2021,12.483870967741936,12.483870967741936
F41187,16.6,16.6
F9341,13.387096774193548,13.387096774193548
F2022,23.193548387096776,23.193548387096776
F41173,13.387096774193548,13.387096774193548
F6736,27.516129032258064,27.516129032258064
F2020,13.387096774193548,13.387096774193548
F41169,15.709677419354838,15.709677419354838
F31786,16.6,16.6
F5412,13.387096774193548,13.387096774193548
F9326,11.70967741935484,11.70967741935484
F3134,16.6,16.6
F12747,12.483870967741936,12.483870967741936
F3115,13.387096774193548,13.387096774193548
F15175,12.483870967741936,12.483870967741936
RS1917,12.483870967741936,12.483870967741936
F3136,25.516129032258064,25.516129032258064
F5401,29.35483870967742,29.35483870967742
F1640,29.35483870967742,29.35483870967742
RS1429,10.9,10.9
RS1918,13.387096774193548,13.387096774193548
F31777,14.548387096774194,14.548387096774194
F23923,12.483870967741936,17.46666666666667
F12786,9.7,9.7
F23921,14.548387096774194,17.46666666666667
F3107,13.387096774193548,13.387096774193548
F34170,29.35483870967742,29.35483870967742
F41180,14.548387096774194,14.548387096774194
F12783,28.193548387096776,28.193548387096776
F9345,28.193548387096776,28.193548387096776
F12763,13.387096774193548,13.387096774193548
RS252,14.548387096774194,14.548387096774194
F43204,9.7,11.580645161290322
F2012,12.483870967741936,12.483870967741936
F3113,25.516129032258064,25.516129032258064
F43216,30.516129032258064,30.516129032258064
F15177,29.35483870967742,29.35483870967742
F1650,12.483870967741936,12.483870967741936
F19523,21.53333333333333,23.58064516129032
F2013,18.29032258064516,18.29032258064516
F9371,11.70967741935484,11.70967741935484
F9370,13.387096774193548,13.387096774193548
RS43,12.483870967741936,12.483870967741936
F15174,8.5,8.5
F15176,30.516129032258064,30.516129032258064
F23919,30.516129032258064,30.516129032258064
F26643,52.35483870967742,52.35483870967742
RS1709,12.806451612903226,12.806451612903226
F35560,24.612903225806452,24.612903225806452
F11352,14.833333333333332,14.833333333333332
F23891,52.35483870967742,52.35483870967742
F2282,20.741935483870968,20.741935483870968
F15994,12.806451612903226,12.806451612903226
F5335,14.833333333333332,14.833333333333332
F12641,15.833333333333334,15.833333333333334
F9080,38.33333333333333,38.33333333333333
F21198,24.612903225806452,24.612903225806452
F23902,51.193548387096776,51.193548387096776
F13557,22.67741935483871,22.67741935483871
F23885,31.333333333333336,31.666666666666664
