event_id,region,gid,in_custom_box,lon,lat,area_ha,classname,view_date,radd_any,radd_high,date_upper,radd_npx,radd_hi_npx,event_month,clear_post_radd_any,clear_post_radd_high,clear_post_date_upper,clear_total_2021,ang_mean_deg,ang_npx,tau_deg,registered,p1_bracketed,radd_diff_to_interval,block
B_340,B,44260_hist,False,-61.3136,2.1544,6.833,DESMATAMENTO_CR,2021-03-17,2021-02-16,2021-02-16,2021-02-16,262,232,2.0,21.0,21.0,21.0,23,47.8469,652,19.1314,1,True,0.0,-123_4
B_341,B,44261_hist,False,-59.8721,0.6207,8.1297,DESMATAMENTO_CR,2021-03-20,2021-01-30,2021-01-30,2021-01-30,124,87,1.0,24.0,24.0,24.0,24,57.9281,731,19.1314,1,False,,-120_1
B_342,B,44262_hist,False,-59.369,1.1283,105.8934,DESMATAMENTO_CR,2021-03-20,2021-01-14,2021-01-14,2021-01-14,469,398,1.0,22.0,22.0,22.0,23,52.4382,10349,19.1314,1,False,,-119_2
B_343,B,44265_hist,False,-59.4351,1.1029,86.0741,DESMATAMENTO_CR,2021-03-20,2021-01-14,2021-01-14,2021-01-14,2534,2321,1.0,24.0,24.0,24.0,24,44.221,8294,19.1314,1,False,,-119_2
B_344,B,44266_hist,False,-59.4361,1.1319,50.5684,DESMATAMENTO_CR,2021-03-20,2021-01-14,2021-01-14,2021-01-14,725,653,1.0,22.0,22.0,22.0,23,44.9594,4893,19.1314,1,False,,-119_2
B_345,B,44267_hist,False,-59.4675,1.0951,14.9283,DESMATAMENTO_CR,2021-03-20,2021-02-07,2021-02-07,2021-02-07,70,70,2.0,20.0,20.0,20.0,21,58.6495,1426,19.1314,1,False,,-119_2
B_346,B,44269_hist,False,-59.87,0.6862,15.2991,DESMATAMENTO_CR,2021-03-20,2021-01-01,2021-01-01,2021-01-01,1239,1171,1.0,22.0,22.0,22.0,22,66.7552,1462,19.1314,1,False,,-120_1
B_347,B,44270_hist,False,-61.3809,2.9289,10.6031,DESMATAMENTO_CR,2021-03-17,,,,0,0,,,,,30,26.5235,986,19.1314,1,False,,-123_5
B_348,B,44271_hist,True,-59.8995,0.6951,27.4842,DESMATAMENTO_CR,2021-03-20,2021-02-11,2021-02-11,2021-02-11,767,683,2.0,21.0,21.0,21.0,22,48.5325,2668,19.1314,1,False,,-120_1
B_349,B,44272_hist,False,-59.8376,0.7171,6.3572,DESMATAMENTO_CR,2021-03-20,2021-02-06,2021-02-06,2021-02-06,454,422,2.0,24.0,24.0,24.0,25,54.4861,571,19.1314,1,False,,-120_1
B_350,B,44273_hist,False,-59.8616,0.6942,7.3972,DESMATAMENTO_CR,2021-03-20,2021-02-12,2021-02-12,2021-02-12,207,150,2.0,21.0,21.0,21.0,22,52.2056,683,19.1314,1,False,,-120_1
B_351,B,44274_hist,False,-59.868,0.6968,9.1819,DESMATAMENTO_CR,2021-03-20,2021-01-25,2021-01-25,2021-01-25,701,668,1.0,27.0,27.0,27.0,27,58.3342,870,19.1314,1,False,,-120_1
B_352,B,44276_hist,True,-59.8938,0.7215,48.7648,DESMATAMENTO_CR,2021-03-20,2021-01-01,2021-01-01,2021-01-01,3700,3498,1.0,24.0,24.0,24.0,24,58.8764,4612,19.1314,1,False,,-120_1
B_353,B,44277_hist,False,-59.8648,0.7044,12.8497,DESMATAMENTO_CR,2021-03-20,2021-03-02,2021-03-02,2021-03-02,186,172,3.0,21.0,21.0,21.0,25,34.7546,1209,19.1314,1,False,,-120_1
B_354,B,44279_hist,False,-61.5493,2.8428,11.5444,DESMATAMENTO_CR,2021-03-20,2021-02-11,2021-02-11,2021-02-11,33,33,2.0,25.0,25.0,25.0,27,32.9323,1082,19.1314,1,False,,-124_5
B_355,B,44280_hist,False,-59.4851,1.0841,6.6088,DESMATAMENTO_CR,2021-03-20,2021-01-14,2021-01-14,2021-01-14,347,316,1.0,25.0,25.0,25.0,25,45.6897,596,19.1314,1,False,,-119_2
B_356,B,44281_hist,False,-59.482,1.0906,7.9441,DESMATAMENTO_CR,2021-03-20,2021-01-02,2021-01-02,2021-01-02,74,59,1.0,22.0,22.0,22.0,22,56.2155,737,19.1314,1,False,,-119_2
B_357,B,44282_hist,False,-61.5703,2.851,23.7279,DESMATAMENTO_CR,2021-03-20,,,,0,0,,,,,28,30.7494,2222,19.1314,1,False,,-124_5
B_358,B,44284_hist,False,-59.4279,1.1269,21.0138,DESMATAMENTO_CR,2021-03-20,2021-01-02,2021-01-02,2021-01-02,727,667,1.0,26.0,26.0,26.0,26,67.4148,2000,19.1314,1,False,,-119_2
B_359,B,44285_hist,False,-59.8722,0.7735,13.0772,DESMATAMENTO_CR,2021-03-20,2021-02-06,2021-02-06,2021-02-06,1158,1099,2.0,21.0,21.0,21.0,21,70.071,1264,19.1314,1,False,,-120_1
B_360,B,44286_hist,False,-59.7871,1.0182,13.4271,DESMATAMENTO_CR,2021-03-20,2021-02-12,2021-02-12,2021-02-12,388,355,2.0,25.0,25.0,25.0,26,50.3825,1261,19.1314,1,False,,-120_2
B_361,B,44288_hist,True,-59.9067,0.6466,98.8419,DESMATAMENTO_CR,2021-03-20,2021-01-01,2021-01-01,2021-01-01,1493,1312,1.0,25.0,25.0,25.0,25,69.7343,9716,19.1314,1,False,,-120_1
B_362,B,44289_hist,False,-59.8773,0.6463,11.9021,DESMATAMENTO_CR,2021-03-20,2021-01-01,2021-01-01,2021-01-01,167,126,1.0,21.0,21.0,21.0,21,47.0045,1135,19.1314,1,False,,-120_1
B_363,B,44291_hist,False,-61.7379,2.4174,11.8249,DESMATAMENTO_CR,2021-03-20,,,,0,0,,,,,31,35.7119,1101,19.1314,1,False,,-124_4
B_364,B,44292_hist,False,-61.655,2.4313,7.4835,DESMATAMENTO_CR,2021-03-20,2021-02-11,2021-02-11,2021-02-11,354,336,2.0,21.0,21.0,21.0,24,47.0591,702,19.1314,1,True,0.0,-124_4
B_365,B,44294_hist,False,-59.7038,0.7843,7.4586,DESMATAMENTO_CR,2021-03-20,2021-01-01,2021-01-01,2021-01-01,223,209,1.0,24.0,24.0,24.0,24,47.508,692,19.1314,1,False,,-120_1
B_366,B,44295_hist,False,-59.7214,0.7864,12.6526,DESMATAMENTO_CR,2021-03-20,2021-02-06,2021-02-06,2021-02-06,427,393,2.0,24.0,24.0,24.0,24,46.7269,1197,19.1314,1,False,,-120_1
B_367,B,44296_hist,False,-61.6704,2.4699,8.4425,DESMATAMENTO_CR,2021-03-20,2021-03-01,2021-03-01,2021-03-01,266,262,3.0,24.0,24.0,24.0,27,44.2933,788,19.1314,1,False,,-124_4
B_368,B,44298_hist,False,-59.3428,0.7103,9.1265,DESMATAMENTO_CR,2021-03-20,2021-01-14,2021-01-14,2021-01-14,152,135,1.0,18.0,18.0,18.0,18,46.6828,839,19.1314,1,False,,-119_1
B_369,B,44299_hist,False,-61.592,3.2048,10.8278,DESMATAMENTO_CR,2021-03-20,2021-02-17,,2021-02-17,3,0,2.0,27.0,,27.0,29,46.6072,1008,19.1314,1,False,,-124_6
B_370,B,44301_hist,False,-61.5436,3.0818,11.6096,DESMATAMENTO_CR,2021-03-20,2021-01-24,2021-01-24,2021-01-24,412,389,1.0,25.0,25.0,25.0,25,44.407,1114,19.1314,1,False,,-124_6
B_371,B,44302_hist,False,-61.5491,3.0826,8.9914,DESMATAMENTO_CR,2021-03-20,2021-02-16,2021-02-16,2021-02-16,30,25,2.0,23.0,23.0,23.0,27,40.4263,842,19.1314,1,False,,-124_6
B_372,B,44304_hist,True,-59.9151,1.0993,8.7502,DESMATAMENTO_CR,2021-03-20,2021-03-02,2021-03-02,2021-03-02,277,256,3.0,20.0,20.0,20.0,25,33.3729,816,19.1314,1,False,,-120_2
B_373,B,44306_hist,False,-61.5838,3.158,11.5903,DESMATAMENTO_CR,2021-03-20,2021-02-11,2021-02-11,2021-02-11,394,368,2.0,26.0,26.0,26.0,27,55.1588,1101,19.1314,1,False,,-124_6
B_374,B,44307_hist,False,-61.5668,3.1659,20.8206,DESMATAMENTO_CR,2021-03-20,2021-02-16,2021-02-16,2021-02-16,177,141,2.0,28.0,28.0,28.0,32,43.3055,1955,19.1314,1,False,,-124_6
B_375,B,44309_hist,False,-59.5659,0.9044,8.2953,DESMATAMENTO_CR,2021-03-20,2021-01-02,2021-01-02,2021-01-02,351,319,1.0,21.0,21.0,21.0,21,46.4909,766,19.1314,1,False,,-120_1
B_376,B,44310_hist,False,-59.5118,0.9034,6.523,DESMATAMENTO_CR,2021-03-20,2021-01-26,2021-01-26,2021-01-26,528,482,1.0,19.0,19.0,19.0,20,71.0007,606,19.1314,1,False,,-120_1
B_377,B,44311_hist,True,-59.8967,0.7296,6.8925,DESMATAMENTO_CR,2021-03-20,2021-01-19,2021-01-19,2021-01-19,305,276,1.0,24.0,24.0,24.0,24,41.8792,646,19.1314,1,False,,-120_1
B_378,B,44312_hist,False,-59.7392,0.9651,10.5043,DESMATAMENTO_CR,2021-03-20,2021-01-01,2021-01-01,2021-01-01,718,662,1.0,25.0,25.0,25.0,25,63.0542,978,19.1314,1,False,,-120_1
B_379,B,44316_hist,False,-59.534,0.9822,13.2796,DESMATAMENTO_CR,2021-03-20,2021-01-26,2021-01-26,2021-01-26,637,609,1.0,23.0,23.0,23.0,23,49.0799,1246,19.1314,1,False,,-120_1
B_380,B,44321_hist,False,-59.6026,1.0178,8.9227,DESMATAMENTO_CR,2021-03-20,2021-01-07,2021-01-07,2021-01-07,420,399,1.0,27.0,27.0,27.0,27,42.6905,845,19.1314,1,False,,-120_2
B_381,B,44323_hist,False,-59.5444,1.0323,16.2946,DESMATAMENTO_CR,2021-03-20,2021-01-14,2021-01-14,2021-01-14,739,688,1.0,21.0,21.0,21.0,21,67.9889,1527,19.1314,1,False,,-120_2
B_382,B,44327_hist,False,-59.8206,0.7313,11.3111,DESMATAMENTO_CR,2021-03-20,2021-02-11,2021-02-11,2021-02-11,622,562,2.0,22.0,22.0,22.0,23,44.2973,1095,19.1314,1,True,0.0,-120_1
B_383,B,44328_hist,False,-59.5366,0.9672,9.9936,DESMATAMENTO_CR,2021-03-20,2021-03-03,2021-03-03,2021-03-03,327,289,3.0,19.0,19.0,19.0,22,35.9117,946,19.1314,1,False,,-120_1
B_384,B,44331_hist,True,-59.8983,0.7367,7.6741,DESMATAMENTO_CR,2021-03-20,2021-03-02,2021-03-02,2021-03-02,438,412,3.0,21.0,21.0,21.0,23,45.7101,719,19.1314,1,False,,-120_1
B_385,B,44333_hist,False,-59.5702,1.0956,7.9318,DESMATAMENTO_CR,2021-03-20,2021-01-01,2021-01-01,2021-01-01,161,154,1.0,25.0,25.0,25.0,25,38.1169,718,19.1314,1,False,,-120_2
B_386,B,44336_hist,False,-59.5349,0.9639,8.9844,DESMATAMENTO_CR,2021-03-20,2021-02-19,2021-02-19,2021-02-19,472,370,2.0,20.0,20.0,20.0,23,38.8659,803,19.1314,1,False,,-120_1
B_387,B,44338_hist,False,-59.7054,1.0914,7.778,DESMATAMENTO_CR,2021-03-20,2021-01-06,2021-01-06,2021-01-06,454,409,1.0,26.0,26.0,26.0,26,67.0845,715,19.1314,1,False,,-120_2
B_388,B,44349_hist,False,-59.7389,1.0471,6.8612,DESMATAMENTO_CR,2021-03-20,2021-01-07,2021-01-07,2021-01-07,270,267,1.0,21.0,21.0,21.0,21,42.9743,634,19.1314,1,False,,-120_2
B_389,B,44350_hist,False,-59.5716,1.1288,9.4147,DESMATAMENTO_CR,2021-03-20,2021-01-02,2021-01-02,2021-01-02,122,95,1.0,26.0,26.0,26.0,26,59.8085,872,19.1314,1,False,,-120_2
B_390,B,44351_hist,False,-59.5405,1.1317,10.0669,DESMATAMENTO_CR,2021-03-20,2021-01-02,2021-01-02,2021-01-02,449,420,1.0,28.0,28.0,28.0,28,50.2772,927,19.1314,1,False,,-120_2
B_391,B,44370_hist,False,-59.4447,1.148,15.6479,DESMATAMENTO_CR,2021-03-20,2021-01-02,2021-01-02,2021-01-02,72,64,1.0,21.0,21.0,21.0,21,49.7673,1494,19.1314,1,False,,-119_2
B_392,B,44383_hist,False,-61.6396,2.7841,9.5409,DESMATAMENTO_CR,2021-03-20,,,,0,0,,,,,20,32.9742,870,19.1314,1,False,,-124_5
B_393,B,44397_hist,False,-59.4504,1.106,13.4268,DESMATAMENTO_CR,2021-03-20,2021-01-02,2021-01-02,2021-01-02,662,614,1.0,20.0,20.0,20.0,20,59.6089,1248,19.1314,1,False,,-119_2
B_394,B,44411_hist,False,-59.7618,0.6676,10.0066,DESMATAMENTO_CR,2021-03-20,2021-01-01,2021-01-01,2021-01-01,292,245,1.0,23.0,23.0,23.0,23,42.5934,931,19.1314,1,False,,-120_1
B_395,B,44637_hist,False,-61.7448,2.3972,36.3177,DESMATAMENTO_CR,2021-03-28,2021-02-11,2021-02-11,2021-02-11,44,42,2.0,27.0,27.0,27.0,30,35.9595,3411,19.1314,1,False,,-124_4
B_396,B,44638_hist,False,-61.8142,3.7801,16.4469,DESMATAMENTO_CR,2021-03-28,2021-03-13,2021-03-13,2021-03-13,258,209,3.0,19.0,19.0,19.0,22,51.0692,1583,19.1314,1,True,0.0,-124_7
B_397,B,44639_hist,False,-61.9461,3.7614,16.7667,DESMATAMENTO_CR,2021-03-28,2021-01-06,2021-01-06,2021-01-06,645,625,1.0,25.0,25.0,25.0,25,40.8734,1594,19.1314,1,False,,-124_7
B_398,B,44640_hist,False,-61.779,3.6401,14.4163,DESMATAMENTO_CR,2021-03-28,2021-01-23,2021-01-23,2021-01-23,878,842,1.0,22.0,22.0,22.0,22,61.4287,1370,19.1314,1,False,,-124_7
B_399,B,44647_hist,False,-61.8364,3.8716,16.7953,DESMATAMENTO_CR,2021-03-28,2021-01-06,2021-01-06,2021-01-06,173,161,1.0,34.0,34.0,34.0,34,48.8977,1592,19.1314,1,False,,-124_7
B_400,B,44648_hist,False,-61.7862,3.8884,8.376,DESMATAMENTO_CR,2021-03-28,2021-03-01,2021-03-19,2021-03-01,169,120,3.0,29.0,27.0,29.0,32,28.0856,769,19.1314,1,False,,-124_7
B_401,B,44649_hist,False,-61.6544,3.646,33.6481,DESMATAMENTO_CR,2021-03-28,2021-02-11,2021-02-11,2021-02-11,790,757,2.0,23.0,23.0,23.0,24,48.3841,3262,19.1314,1,False,,-124_7
B_402,B,44650_hist,False,-61.6505,3.7443,10.5147,DESMATAMENTO_CR,2021-03-28,,,,0,0,,,,,26,34.8439,959,19.1314,1,False,,-124_7
B_403,B,44655_hist,False,-61.7077,3.8679,27.2348,DESMATAMENTO_CR,2021-03-28,2021-01-18,2021-03-12,2021-01-18,250,202,1.0,26.0,23.0,26.0,27,51.2891,2630,19.1314,1,False,,-124_7
B_404,B,44944_hist,False,-61.783,2.2276,11.9433,DESMATAMENTO_CR,2021-04-03,,,,0,0,,,,,33,30.7133,1147,19.1314,1,False,,-124_4
B_405,B,44946_hist,False,-60.6657,0.8006,11.9694,DESMATAMENTO_CR,2021-04-03,2021-01-07,2021-01-07,2021-01-07,505,478,1.0,23.0,23.0,23.0,23,56.6064,1119,19.1314,1,False,,-122_1
B_406,B,45777_hist,False,-61.6422,2.7838,13.3646,DESMATAMENTO_CR,2021-04-13,,,,0,0,,,,,25,35.1884,1270,19.1314,1,False,,-124_5
B_407,B,45787_hist,False,-61.6716,3.091,14.3751,DESMATAMENTO_CR,2021-04-12,,,,0,0,,,,,21,26.3412,1340,19.1314,1,False,,-124_6
B_408,B,45788_hist,False,-61.6066,3.1089,6.2133,DESMATAMENTO_CR,2021-04-12,,,,0,0,,,,,25,33.6196,580,19.1314,1,False,,-124_6
B_409,B,4610_hist,False,-60.1082,2.7846,13.5244,DESMATAMENTO_CR,2021-08-26,2021-04-13,2021-04-13,2021-04-13,765,706,4.0,15.0,15.0,15.0,21,44.7019,1283,19.1314,1,False,,-121_5
B_410,B,46142_hist,False,-61.4709,2.9469,17.8621,DESMATAMENTO_CR,2021-04-15,,,,0,0,,,,,30,20.8434,1712,19.1314,1,False,,-123_5
B_411,B,46143_hist,False,-61.4765,2.9512,30.567,DESMATAMENTO_CR,2021-04-15,,,,0,0,,,,,29,22.464,2946,19.1314,1,False,,-123_5
B_412,B,46292_hist,False,-59.7763,0.6004,51.6953,DESMATAMENTO_CR,2021-04-21,2021-02-11,2021-02-11,2021-02-11,1456,1350,2.0,23.0,23.0,23.0,23,56.793,4971,19.1314,1,False,,-120_1
B_413,B,46293_hist,True,-59.9357,0.611,18.8565,DESMATAMENTO_CR,2021-04-21,2021-03-20,2021-03-20,2021-03-20,268,195,3.0,18.0,18.0,18.0,23,41.1885,1788,19.1314,1,False,,-120_1
B_414,B,46294_hist,False,-60.7991,1.423,13.056,DESMATAMENTO_CR,2021-04-21,2021-02-16,2021-02-16,2021-02-16,273,240,2.0,22.0,22.0,22.0,23,34.9617,1249,19.1314,1,False,,-122_2
B_415,B,46300_hist,False,-60.3646,0.5588,8.3144,DESMATAMENTO_CR,2021-04-21,2021-02-28,2021-02-28,2021-02-28,499,448,2.0,22.0,22.0,22.0,26,45.956,780,19.1314,1,True,0.0,-121_1
B_416,B,46302_hist,True,-60.3375,0.6263,6.7696,DESMATAMENTO_CR,2021-04-21,2021-02-16,2021-02-16,2021-02-16,289,267,2.0,24.0,24.0,24.0,26,37.6658,619,19.1314,1,False,,-121_1
B_417,B,46305_hist,True,-60.3011,0.6435,16.8685,DESMATAMENTO_CR,2021-04-21,2021-01-13,2021-01-13,2021-01-13,868,819,1.0,24.0,24.0,24.0,24,58.0087,1531,19.1314,1,False,,-121_1
B_418,B,46311_hist,True,-60.4824,0.6572,11.4898,DESMATAMENTO_CR,2021-04-21,2021-05-31,2021-05-31,2021-04-21,50,28,5.0,18.0,18.0,19.0,25,24.5546,1069,19.1314,1,True,40.0,-121_1
B_419,B,46314_hist,True,-60.3677,0.683,9.9389,DESMATAMENTO_CR,2021-04-21,2021-01-23,2021-01-23,2021-01-23,391,354,1.0,20.0,20.0,20.0,21,42.5749,915,19.1314,1,False,,-121_1
B_420,B,46315_hist,True,-60.4971,0.6847,9.465,DESMATAMENTO_CR,2021-04-21,2021-01-01,2021-01-01,2021-01-01,289,285,1.0,27.0,27.0,27.0,27,45.0265,873,19.1314,1,False,,-121_1
B_421,B,46317_hist,True,-60.4971,0.7228,10.7758,DESMATAMENTO_CR,2021-04-21,2021-01-01,2021-01-01,2021-01-01,539,515,1.0,24.0,24.0,24.0,24,53.0553,1007,19.1314,1,False,,-121_1
B_422,B,46318_hist,True,-60.4862,0.6641,13.9699,DESMATAMENTO_CR,2021-04-21,2021-01-07,2021-01-07,2021-01-07,665,618,1.0,23.0,23.0,23.0,23,36.8172,1304,19.1314,1,False,,-121_1
B_423,B,46319_hist,True,-60.3584,0.665,25.6381,DESMATAMENTO_CR,2021-04-21,2021-01-07,2021-01-07,2021-01-07,296,278,1.0,25.0,25.0,25.0,25,29.1086,2478,19.1314,1,False,,-121_1
B_424,B,46320_hist,True,-60.3371,0.6649,8.3081,DESMATAMENTO_CR,2021-04-21,2021-01-11,2021-01-11,2021-01-11,183,170,1.0,23.0,23.0,23.0,23,34.9632,760,19.1314,1,False,,-121_1
B_425,B,46322_hist,True,-60.3473,0.7169,8.5357,DESMATAMENTO_CR,2021-04-21,2021-01-01,2021-01-01,2021-01-01,440,419,1.0,26.0,26.0,26.0,26,61.3288,754,19.1314,1,False,,-121_1
B_426,B,46326_hist,True,-60.4155,0.7386,10.4188,DESMATAMENTO_CR,2021-04-21,2021-01-11,2021-01-23,2021-01-11,278,254,1.0,19.0,18.0,19.0,19,36.7351,998,19.1314,1,False,,-121_1
B_427,B,46327_hist,True,-60.2922,0.7401,7.7049,DESMATAMENTO_CR,2021-04-21,2021-02-11,2021-02-11,2021-02-11,572,539,2.0,15.0,15.0,15.0,16,54.5389,725,19.1314,1,False,,-121_1
B_428,B,46329_hist,True,-60.2647,0.6865,10.542,DESMATAMENTO_CR,2021-04-21,2021-01-06,2021-01-06,2021-01-06,325,317,1.0,24.0,24.0,24.0,24,43.363,976,19.1314,1,False,,-121_1
B_429,B,46331_hist,True,-60.4856,0.6972,18.8931,DESMATAMENTO_CR,2021-04-21,2021-01-11,2021-01-11,2021-01-11,1111,1079,1.0,25.0,25.0,25.0,25,52.8124,1798,19.1314,1,False,,-121_1
B_430,B,46333_hist,True,-60.4206,0.7409,12.7019,DESMATAMENTO_CR,2021-04-21,2021-01-31,2021-01-31,2021-01-31,560,512,1.0,16.0,16.0,16.0,17,38.8326,1192,19.1314,1,False,,-121_1
B_431,B,46336_hist,True,-60.469,0.7112,7.311,DESMATAMENTO_CR,2021-04-21,2021-02-16,2021-02-16,2021-02-16,512,470,2.0,22.0,22.0,22.0,23,44.526,683,19.1314,1,False,,-121_1
B_432,B,46337_hist,True,-60.4706,0.7159,10.1788,DESMATAMENTO_CR,2021-04-21,2021-02-04,2021-02-04,2021-02-04,733,678,2.0,22.0,22.0,22.0,23,45.1251,951,19.1314,1,False,,-121_1
B_433,B,46338_hist,True,-60.3861,0.7142,38.0875,DESMATAMENTO_CR,2021-04-21,2021-01-01,2021-01-01,2021-01-01,2451,2318,1.0,23.0,23.0,23.0,23,55.799,3669,19.1314,1,False,,-121_1
B_434,B,46339_hist,True,-60.379,0.6956,20.1301,DESMATAMENTO_CR,2021-04-21,2021-01-07,2021-01-07,2021-01-07,197,150,1.0,24.0,24.0,24.0,24,28.0418,1899,19.1314,1,False,,-121_1
B_435,B,46340_hist,True,-60.3926,0.6925,7.1264,DESMATAMENTO_CR,2021-04-21,2021-08-03,2021-08-03,2021-04-21,69,42,8.0,13.0,13.0,18.0,23,34.1145,653,19.1314,1,False,,-121_1
B_436,B,46341_hist,True,-60.4129,0.6872,7.0649,DESMATAMENTO_CR,2021-04-21,2021-01-01,2021-01-01,2021-01-01,66,48,1.0,22.0,22.0,22.0,22,44.3221,638,19.1314,1,False,,-121_1
B_437,B,46342_hist,True,-60.4651,0.7844,42.4378,DESMATAMENTO_CR,2021-04-21,2021-01-11,2021-01-11,2021-01-11,1510,1330,1.0,25.0,25.0,25.0,25,39.1026,4076,19.1314,1,True,-67.0,-121_1
B_438,B,46343_hist,False,-60.5948,0.1913,8.4871,DESMATAMENTO_CR,2021-04-21,2021-02-18,2021-02-18,2021-02-18,216,184,2.0,22.0,22.0,22.0,23,42.7483,805,19.1314,1,False,,-122_0
B_439,B,46344_hist,False,-60.6754,0.203,12.8998,DESMATAMENTO_CR,2021-04-21,2021-03-02,2021-03-02,2021-03-02,259,232,3.0,19.0,19.0,19.0,21,42.362,1222,19.1314,1,True,0.0,-122_0
B_440,B,46346_hist,True,-60.4951,0.7088,10.3573,DESMATAMENTO_CR,2021-04-21,2021-01-01,2021-01-01,2021-01-01,667,634,1.0,19.0,19.0,19.0,19,53.6884,977,19.1314,1,False,,-121_1
B_441,B,46347_hist,True,-60.4166,0.7078,8.4496,DESMATAMENTO_CR,2021-04-21,2021-01-01,2021-01-01,2021-01-01,348,315,1.0,23.0,23.0,23.0,23,41.3708,793,19.1314,1,False,,-121_1
B_442,B,46348_hist,False,-60.6702,0.5616,20.9798,DESMATAMENTO_CR,2021-04-21,2021-03-20,2021-03-20,2021-03-20,1347,1232,3.0,24.0,24.0,24.0,28,57.3866,1919,19.1314,1,False,,-122_1
B_443,B,46349_hist,True,-60.387,0.695,26.4749,DESMATAMENTO_CR,2021-04-21,2021-01-11,2021-01-11,2021-01-11,331,244,1.0,25.0,25.0,25.0,25,29.3328,2497,19.1314,1,False,,-121_1
B_444,B,46350_hist,True,-60.2773,0.8567,25.477,DESMATAMENTO_CR,2021-04-21,2021-01-01,2021-01-01,2021-01-01,872,821,1.0,22.0,22.0,22.0,22,48.5058,2411,19.1314,1,False,,-121_1
B_445,B,46352_hist,True,-60.3121,0.8327,16.1294,DESMATAMENTO_CR,2021-04-21,2021-01-19,2021-01-19,2021-01-19,1290,1230,1.0,24.0,24.0,24.0,24,65.1627,1493,19.1314,1,False,,-121_1
B_446,B,46353_hist,True,-60.2713,0.8383,12.6216,DESMATAMENTO_CR,2021-04-21,2021-01-01,2021-01-01,2021-01-01,964,919,1.0,23.0,23.0,23.0,23,66.3998,1218,19.1314,1,False,,-121_1
B_447,B,46354_hist,True,-60.4131,0.8805,10.6707,DESMATAMENTO_CR,2021-04-21,2021-03-12,2021-03-12,2021-03-12,558,521,3.0,17.0,17.0,17.0,20,38.7619,1006,19.1314,1,False,,-121_1
B_448,B,46360_hist,True,-60.2904,0.8709,18.8308,DESMATAMENTO_CR,2021-04-21,2021-01-30,2021-01-30,2021-01-30,1303,1233,1.0,21.0,21.0,21.0,21,56.7599,1793,19.1314,1,False,,-121_1
B_449,B,46361_hist,False,-60.7013,0.228,37.6962,DESMATAMENTO_CR,2021-04-21,2021-05-11,2021-05-11,2021-04-21,125,68,5.0,16.0,16.0,16.0,23,28.4141,3639,19.1314,1,False,,-122_0
B_450,B,46366_hist,True,-60.442,0.9309,10.8429,DESMATAMENTO_CR,2021-04-21,2021-02-16,2021-02-16,2021-02-16,219,210,2.0,21.0,21.0,21.0,21,36.3798,1012,19.1314,1,False,,-121_1
B_451,B,46368_hist,True,-60.484,0.9732,9.532,DESMATAMENTO_CR,2021-04-21,2021-04-05,2021-04-05,2021-04-05,128,121,4.0,18.0,18.0,18.0,24,32.6095,895,19.1314,1,False,,-121_1
B_452,B,46369_hist,True,-60.2794,0.9772,10.2766,DESMATAMENTO_CR,2021-04-21,2021-03-19,2021-03-19,2021-03-19,293,256,3.0,17.0,17.0,17.0,21,39.5011,951,19.1314,1,True,0.0,-121_1
B_453,B,46370_hist,True,-60.2789,0.9746,11.8766,DESMATAMENTO_CR,2021-04-21,2021-04-17,2021-04-17,2021-04-17,395,356,4.0,17.0,17.0,17.0,23,43.3177,1107,19.1314,1,True,0.0,-121_1
B_454,B,46372_hist,True,-60.3327,0.9887,11.5012,DESMATAMENTO_CR,2021-04-21,2021-02-16,2021-02-16,2021-02-16,267,203,2.0,26.0,26.0,26.0,26,54.4056,1065,19.1314,1,False,,-121_1
B_455,B,46373_hist,True,-60.3314,0.987,4.2829,DESMATAMENTO_CR,2021-04-21,2021-02-04,2021-02-04,2021-02-04,23,19,2.0,22.0,22.0,22.0,22,52.5239,367,19.1314,1,False,,-121_1
B_456,B,46375_hist,True,-60.3204,0.9644,7.2367,DESMATAMENTO_CR,2021-04-21,2021-01-06,2021-01-06,2021-01-06,339,317,1.0,23.0,23.0,23.0,23,50.2901,665,19.1314,1,False,,-121_1
B_457,B,46378_hist,True,-60.2875,0.9652,18.7749,DESMATAMENTO_CR,2021-04-21,2021-03-20,2021-03-20,2021-03-20,1020,964,3.0,21.0,21.0,21.0,25,50.4409,1837,19.1314,1,True,0.0,-121_1
B_458,B,46384_hist,True,-60.4722,0.9312,6.6276,DESMATAMENTO_CR,2021-04-21,2021-01-23,2021-01-23,2021-01-23,148,127,1.0,23.0,23.0,23.0,23,39.5086,594,19.1314,1,False,,-121_1
B_459,B,46386_hist,True,-60.3336,0.9381,10.3075,DESMATAMENTO_CR,2021-04-21,2021-01-07,2021-01-07,2021-01-07,706,676,1.0,27.0,27.0,27.0,27,60.0571,995,19.1314,1,False,,-121_1
B_460,B,46389_hist,True,-60.5821,0.649,36.8634,DESMATAMENTO_CR,2021-04-21,2021-01-11,2021-01-11,2021-01-11,199,121,1.0,19.0,19.0,19.0,19,36.3625,3585,19.1314,1,False,,-122_1
B_461,B,46393_hist,True,-60.5671,0.6871,11.8528,DESMATAMENTO_CR,2021-04-21,2021-03-12,2021-03-12,2021-03-12,390,364,3.0,21.0,21.0,21.0,26,37.031,1112,19.1314,1,False,,-122_1
