p4_event_id,roi,lon,lat,area_ha,date_old,date_new,shift_days,clear_post_old,clear_post,s1_post,event_month,ang,registered,block
C2485,CG1,29.39628300509108,1.3219368808757934,4.219424901224776,2021-01-15,2021-01-01,-14,29.122,30.546328071379545,80.80645161290323,1,41.093,1,58_2
C2486,CG1,29.39592000329885,1.2166229398043795,2.334245047959689,2021-01-03,2021-01-03,0,28.434,28.328784119106704,80.41935483870968,1,43.246,1,58_2
C2487,CG1,29.39769892672431,1.1798051855001603,2.8729555697241014,2021-06-08,2021-06-06,-2,20.882,21.025,53.0,6,32.947,1,58_2
C2488,CG1,29.398398693530456,1.2546504160540484,3.950204281518818,2021-01-01,2021-01-13,12,30.855,30.418621700879765,78.48387096774194,1,50.652,1,58_2
C2489,CG1,29.398900667371628,1.2601273881596158,2.064875213325389,2021-01-03,2021-01-03,0,30.006,29.94109396914446,80.41935483870968,1,54.918,1,58_2
C2490,CG1,29.40026355765449,1.2315264269785606,1.7057850445411478,2021-01-15,2021-01-15,0,29.924,29.75891341256367,78.09677419354838,1,32.451,1,58_2
C2491,CG1,29.400812976068107,1.2754386086780862,3.0524061119064263,2021-01-03,2021-01-03,0,29.304,29.838709677419352,80.41935483870968,1,41.663,1,58_2
C2492,CG1,29.401297802167225,1.2831760097300104,1.0773165728112784,2021-03-16,2021-03-16,0,22.959,22.9005376344086,67.90322580645162,3,30.112,1,58_2
C2493,CG1,29.400977267007907,1.2993191434766154,1.97506784657978,2021-01-15,2021-01-01,-14,27.295,29.19354838709678,80.80645161290323,1,45.982,1,58_2
C2494,CG1,29.40181433309422,1.22193336526567,1.077341746700672,2021-02-08,2021-02-08,0,27.276,27.476190476190474,73.85714285714286,2,42.194,1,58_2
C2495,CG1,29.40178064669548,1.264816691295886,2.154648438197876,2021-01-13,2021-01-13,0,28.206,28.159946236559136,78.48387096774194,1,47.542,1,58_2
C2496,CG1,29.401928443667963,1.2008496625701914,3.3218296159051577,2021-01-13,2021-01-13,0,32.321,32.60680034873583,78.48387096774194,1,46.494,1,58_2
C2497,CG1,29.40356043409804,1.3251217186667932,1.436398167573683,2021-03-16,2021-02-08,-36,20.302,23.232142857142858,73.85714285714286,2,34.844,1,58_2
C2498,CG1,29.40354877275264,1.1893728913651715,1.1671341736785752,2021-03-14,2021-03-14,0,25.79,25.965260545905704,68.29032258064515,3,48.316,1,58_2
C2499,CG1,29.40374106481855,1.2336579282935107,2.6035644224030827,2021-01-13,2021-01-13,0,29.81,29.6384872080089,78.48387096774194,1,45.988,1,58_2
C2500,CG1,29.403829928456503,1.2493937405166589,1.436440826899713,2021-01-15,2021-01-15,0,26.718,26.627016129032256,78.09677419354838,1,55.291,1,58_2
C2501,CG1,29.40400023387273,1.2915378276584066,1.6159695238678862,2021-08-19,2021-08-19,0,11.77,11.713261648745519,30.70967741935484,8,38.083,1,58_2
C2502,CG1,29.404668212090925,1.206454701759215,1.1671268576152984,2021-02-08,2021-02-08,0,27.482,27.604395604395602,73.85714285714286,2,35.251,1,58_2
C2503,CG1,29.404644027023945,1.2357674204798348,1.0773361568944266,2021-01-03,2021-01-03,0,27.964,28.209677419354833,80.41935483870968,1,45.013,1,58_2
C2504,CG1,29.404688942516724,1.2862250989105106,1.1670914698993358,2021-01-01,2021-01-01,0,30.496,30.518610421836225,80.80645161290323,1,48.976,1,58_2
C2505,CG1,29.405891302964577,1.3217154626336465,1.16707504158209,2021-04-19,2021-04-09,-10,22.856,24.73076923076923,63.8,4,27.906,1,58_2
C2506,CG1,29.40529012287582,1.2797779597132672,1.1670945246244533,2021-03-16,2021-03-16,0,20.295,20.615384615384617,67.90322580645162,3,31.198,1,58_2
C2507,CG1,29.40621607845941,1.2564825710114504,1.3466596237503985,2021-02-18,2021-02-08,-10,26.797,27.80952380952381,73.85714285714286,2,50.733,1,58_2
C2508,CG1,29.40538192857532,1.2659123150220275,1.2568778327707864,2021-01-13,2021-01-13,0,28.517,28.30414746543779,78.48387096774194,1,48.1,1,58_2
C2509,CG1,29.406585385938527,1.2725584220084996,2.4239722673965023,2021-01-27,2021-01-27,0,27.578,27.61768219832736,75.7741935483871,1,33.805,1,58_2
C2510,CG1,29.405574424581737,1.285123428989338,1.256868403819478,2021-06-06,2021-06-06,0,15.162,15.314285714285715,53.0,6,37.838,1,58_2
C2511,CG1,29.40593276335092,1.2887749327155358,1.1670903593740285,2021-05-27,2021-05-27,0,19.002,18.838709677419356,55.774193548387096,5,45.102,1,58_2
C2512,CG1,29.40646760671379,1.2932955310144414,1.3466402544955305,2021-01-01,2021-01-01,0,33.317,33.292473118279574,80.80645161290323,1,42.54,1,58_2
C2513,CG1,29.40709514383478,1.2357674204161764,1.25689220123885,2021-02-08,2021-02-08,0,25.53,25.571428571428573,73.85714285714286,2,34.499,1,58_2
C2514,CG1,29.4075571347024,1.2892043469248289,1.2568663350903175,2021-03-26,2021-03-26,0,26.654,26.71428571428571,65.96774193548387,3,38.742,1,58_2
C2515,CG1,29.40772736177215,1.2447981311385246,4.578663037443459,2021-01-01,2021-01-13,12,27.049,26.16382036685642,78.48387096774194,1,48.034,1,58_2
C2517,CG1,29.408515765571703,1.1997809104293786,1.3466881629903316,2021-01-27,2021-01-27,0,30.294,30.45376344086021,75.7741935483871,1,36.351,1,58_2
C2518,CG1,29.40856551848131,1.2220439270293098,1.1671201847775243,2021-07-24,2021-07-24,0,12.794,12.836228287841191,37.25806451612903,7,30.908,1,58_2
C2519,CG1,29.40906822919401,1.2906095690010206,1.0773134188019735,2021-03-14,2021-03-14,0,25.132,25.499999999999996,68.29032258064515,3,48.73,1,58_2
C2520,CG1,29.409581305628315,1.2809181281956743,1.1670938829085338,2021-01-03,2021-01-01,-2,29.905,30.267990074441688,80.80645161290323,1,44.738,1,58_2
C2521,CG1,29.409652134501652,1.3067567857275877,1.077306521463892,2021-02-20,2021-01-03,-48,25.946,31.228494623655916,80.41935483870968,1,48.76,1,58_2
C2522,CG1,29.409892260879587,1.3196631581357292,1.167076015123811,2021-09-10,2021-08-31,-10,9.849,10.076923076923077,28.0,8,38.352,1,58_2
C2523,CG1,29.410459843653538,1.2216050157862914,2.603576172912282,2021-01-01,2021-01-01,0,31.25,31.2825361512792,80.80645161290323,1,49.503,1,58_2
C2524,CG1,29.41008725570604,1.2668098279558655,2.8728624621533188,2021-02-08,2021-02-06,-2,24.656,25.107142857142858,74.14285714285714,2,40.94,1,58_2
C2525,CG1,29.410685196361356,1.1292496857697991,1.0773775373854266,2021-01-27,2021-01-15,-12,29.306,31.397849462365595,78.09677419354838,1,28.843,1,58_2
C2526,CG1,29.411374974785595,1.2795025417259378,1.8853067000373556,2021-02-08,2021-01-27,-12,28.796,30.090629800307216,75.7741935483871,1,43.21,1,58_2
C2527,CG1,29.41152736749741,1.204449903987981,2.154697401752074,2021-01-01,2021-01-01,0,32.36,32.361559139784944,80.80645161290323,1,41.594,1,58_2
C2528,CG1,29.41176766693767,1.2260835817243194,1.3466750912507182,2021-03-26,2021-03-26,0,23.359,23.627956989247313,65.96774193548387,3,33.2,1,58_2
C2529,CG1,29.411875464570038,1.326266268981209,1.885271673716955,2021-02-06,2021-01-27,-10,25.547,26.88940092165899,75.7741935483871,1,38.221,1,58_2
C2530,CG1,29.41214855248153,1.234128893351956,2.244451737147945,2021-05-03,2021-05-03,0,17.45,17.486451612903224,60.41935483870968,5,33.094,1,58_2
C2531,CG1,29.41260793712433,1.2568916499993852,1.1671048269321362,2021-02-06,2021-02-06,0,28.182,28.203296703296704,74.14285714285714,2,39.524,1,58_2
C2532,CG1,29.412683948929978,1.246345082843397,1.0773318664980651,2021-01-15,2021-01-15,0,27.018,26.897849462365592,78.09677419354838,1,52.444,1,58_2
C2533,CG1,29.413097173944404,1.1502298393816486,1.3467120260287986,2021-01-03,2021-01-03,0,35.082,35.09247311827957,80.41935483870968,1,29.685,1,58_2
C2534,CG1,29.4127603054662,1.2161347398383495,1.7955734415737667,2021-01-15,2021-01-15,0,30.107,30.351612903225806,78.09677419354838,1,44.618,1,58_2
C2535,CG1,29.413654128766566,1.2282215720691736,1.3466739967288903,2021-06-24,2021-06-24,0,14.207,14.226666666666667,47.0,6,33.241,1,58_2
C2536,CG1,29.41410200332991,1.2180385267802407,2.513800966516993,2021-01-03,2021-01-03,0,30.56,30.25691244239631,80.41935483870968,1,45.82,1,58_2
C2537,CG1,29.414867545830344,1.2496360266369455,1.1671080463691446,2021-01-25,2021-01-25,0,24.832,24.565756823821342,76.16129032258064,1,47.418,1,58_2
C2538,CG1,29.41521848100785,1.14810468216857,1.2569321823752486,2021-01-01,2021-01-01,0,31.708,31.53917050691245,80.80645161290323,1,41.624,1,58_2
C2539,CG1,29.41444464662944,1.160847925923464,1.795609420300191,2021-02-06,2021-01-27,-10,29.68,30.63709677419355,75.7741935483871,1,47.907,1,58_2
C2540,CG1,29.414403893435885,1.223028871742634,3.680916089534106,2021-02-08,2021-02-08,0,27.205,26.92334494773519,73.85714285714286,2,45.27,1,58_2
C2541,CG1,29.41556304896529,1.279641139158746,1.795530108555584,2021-01-25,2021-01-25,0,30.0,29.96451612903226,76.16129032258064,1,42.825,1,58_2
C2542,CG1,29.414621742992864,1.1630231329048215,1.2569257350216292,2021-08-07,2021-02-20,-168,15.674,29.71428571428572,72.14285714285714,2,29.378,1,58_2
C2543,CG1,29.414772531656123,1.284253987790858,2.1546322435298824,2021-01-13,2021-01-13,0,27.449,27.688172043010752,78.48387096774194,1,32.322,1,58_2
C2544,CG1,29.41507752408161,1.220797431019034,2.7831339827168167,2021-03-16,2021-03-16,0,22.636,22.64516129032258,67.90322580645162,3,42.795,1,58_2
C2545,CG1,29.415738220369043,1.2485983573564066,1.615996392854052,2021-03-14,2021-03-02,-12,19.84,20.157706093189965,70.61290322580645,3,46.756,1,58_2
C2546,CG1,29.41573822029245,1.2764835609666452,1.0773194028599289,2021-01-03,2021-01-03,0,31.915,31.9005376344086,80.41935483870968,1,36.208,1,58_2
C2547,CG1,29.416798996942347,1.1534855630899687,4.219692996688412,2021-01-13,2021-01-13,0,33.249,33.392587508579275,78.48387096774194,1,43.2,1,58_2
C2549,CG1,29.41735518802505,1.203545973867912,1.4364654167613242,2021-06-30,2021-06-30,0,16.001,16.1875,45.0,6,33.239,1,58_2
C2550,CG1,29.41697789567117,1.2686816924581634,1.346653281420719,2021-01-25,2021-01-15,-10,31.201,31.84516129032258,78.09677419354838,1,32.563,1,58_2
C2551,CG1,29.4168369287228,1.263338789699077,1.167101910319814,2021-01-13,2021-01-15,2,33.276,32.54838709677419,78.09677419354838,1,44.893,1,58_2
C2552,CG1,29.41758322198736,1.1603918581030797,1.1671462937985204,2021-02-06,2021-01-27,-10,27.334,28.848635235732008,75.7741935483871,1,42.017,1,58_2
C2553,CG1,29.41706710742821,1.260114862375058,2.6035382826592888,2021-05-01,2021-05-01,0,22.318,22.17797552836485,60.806451612903224,5,30.486,1,58_2
C2554,CG1,29.417878324304883,1.1580895697709388,1.5262694545962372,2021-01-15,2021-01-03,-12,32.274,33.23908918406072,80.41935483870968,1,42.32,1,58_2
C2555,CG1,29.418142941300523,1.1593760709133056,1.1671467000155078,2021-02-08,2021-01-03,-36,29.169,32.55583126550869,80.41935483870968,1,48.583,1,58_2
C2556,CG1,29.418938468726857,1.3260986369952326,1.4363975861736165,2021-02-08,2021-02-06,-2,30.021,30.044642857142858,74.14285714285714,2,58.451,1,58_2
C2557,CG1,29.41920315105783,1.2045830475170465,1.2569067182561018,2021-03-14,2021-03-26,12,22.905,22.732718894009217,65.96774193548387,3,35.015,1,58_2
C2558,CG1,29.419151818533837,1.2380132087267497,2.424004287844913,2021-01-25,2021-01-25,0,28.622,28.48387096774194,76.16129032258064,1,42.349,1,58_2
C2559,CG1,29.41938943744657,1.1563360646739846,2.7831989739439686,2021-01-03,2021-01-03,0,35.899,35.774193548387096,80.41935483870968,1,48.806,1,58_2
C2561,CG1,29.41986638741732,1.165453833598956,1.9751670826541925,2021-01-25,2021-01-25,0,30.59,30.461876832844574,76.16129032258064,1,32.632,1,58_2
C2562,CG1,29.41947521203451,1.303698021883589,1.346634851072602,2021-03-14,2021-03-14,0,23.628,23.866666666666667,68.29032258064515,3,42.261,1,58_2
C2563,CG1,29.419780639061724,1.1518737563419963,1.795615169284603,2021-01-25,2021-01-15,-10,32.139,33.29838709677419,78.09677419354838,1,49.686,1,58_2
C2564,CG1,29.42098797491498,1.16686304481284,2.244506942517543,2021-01-13,2021-01-13,0,30.007,29.98193548387097,78.48387096774194,1,49.756,1,58_2
C2567,CG1,29.42139760653532,1.2700111991210623,1.3466524391949983,2021-08-17,2021-07-30,-18,12.205,13.324731182795698,35.32258064516129,7,28.387,1,58_2
C2568,CG1,29.42204024763645,1.1704668095421793,1.1671421010410157,2021-01-03,2021-01-03,0,34.219,34.401985111662526,80.41935483870968,1,27.271,1,58_2
C2569,CG1,29.422392663577455,1.2779225927828917,2.33419064199916,2021-01-13,2021-01-13,0,33.098,32.89578163771712,78.48387096774194,1,50.871,1,58_2
C2570,CG1,29.42234876383789,1.3139208502899289,1.5261798942406055,2021-01-01,2021-01-01,0,31.545,31.432637571157496,80.80645161290323,1,53.44,1,58_2
C2571,CG1,29.42390390650313,1.1695526010402926,1.7956038119761335,2021-01-03,2021-01-03,0,34.785,34.45645161290322,80.41935483870968,1,49.301,1,58_2
C2572,CG1,29.42296324197309,1.321954355607539,1.885274995002912,2021-06-18,2021-06-18,0,17.42,17.37142857142857,49.0,6,50.998,1,58_2
C2573,CG1,29.42397538106442,1.150032991067842,2.0649586153933144,2021-01-13,2021-01-03,-10,30.549,31.666199158485274,80.41935483870968,1,43.29,1,58_2
C2574,CG1,29.424599836546065,1.2681067705157445,3.0524147740757237,2021-07-06,2021-07-06,0,14.476,14.3292220113852,43.064516129032256,7,40.58,1,58_2
C2575,CG1,29.42474383130805,1.152426220114016,2.154737689198759,2021-01-03,2021-01-03,0,30.623,30.334677419354836,80.41935483870968,1,47.625,1,58_2
C2576,CG1,29.42502541822668,1.1722081592646303,1.1671413848809495,2021-01-13,2021-01-13,0,31.059,31.35732009925558,78.48387096774194,1,27.724,1,58_2
C2577,CG1,29.42580751808349,1.1467117099840378,1.9751801550562031,2021-01-25,2021-01-25,0,30.74,30.71700879765396,76.16129032258064,1,43.274,1,58_2
C2578,CG1,29.42581731800976,1.269454243713583,1.3466529038005477,2021-01-15,2021-01-15,0,31.735,31.531182795698925,78.09677419354838,1,37.033,1,58_2
C2579,CG1,29.42602954501813,1.28161518697299,1.4364229730025435,2021-08-29,2021-08-07,-22,10.717,11.723790322580644,33.41935483870968,8,25.475,1,58_2
C2580,CG1,29.42532025008403,1.3118247811348929,1.615956565964771,2021-04-09,2021-03-04,-36,24.538,26.11111111111111,70.2258064516129,3,46.477,1,58_2
C2581,CG1,29.425776893443448,1.3136288978206332,1.0773036242067986,2021-02-20,2021-02-20,0,27.982,27.773809523809526,72.14285714285714,2,50.851,1,58_2
C2582,CG1,29.427231800425428,1.322231480708368,3.321674683319069,2021-06-02,2021-06-02,0,17.413,17.327927927927927,54.333333333333336,6,51.896,1,58_2
C2583,CG1,29.426032913343537,1.1696334493627365,1.3467028136119166,2021-01-15,2021-01-15,0,30.855,30.748387096774195,78.09677419354838,1,37.038,1,58_2
C2584,CG1,29.42615867773626,1.2877574176580615,2.154629270266391,2021-06-26,2021-06-26,0,13.381,13.280555555555555,46.333333333333336,6,42.643,1,58_2
C2585,CG1,29.426267758864054,1.3189642488407742,1.25685153191033,2021-05-25,2021-05-25,0,19.298,19.347926267281107,56.16129032258064,5,42.097,1,58_2
C2586,CG1,29.42723665586025,1.1686782408580396,1.6160439629232473,2021-03-28,2021-03-28,0,24.236,24.15232974910394,65.58064516129032,3,47.044,1,58_2
C2587,CG1,29.428286562026333,1.1120525624078057,1.4365117674252403,2021-02-08,2021-02-08,0,26.3,26.455357142857142,73.85714285714286,2,27.64,1,58_2
C2588,CG1,29.42876615596464,1.2133000823392723,3.4115931594424254,2021-03-04,2021-03-04,0,25.902,25.792020373514436,70.2258064516129,3,48.732,1,58_2
C2590,CG1,29.429501693698747,1.209202954049731,1.2569046186253052,2021-02-06,2021-02-06,0,28.258,28.142857142857142,74.14285714285714,2,36.809,1,58_2
C2591,CG1,29.429979972619368,1.2789280149669666,1.1670948735383355,2021-05-13,2021-05-13,0,18.753,18.65012406947891,58.483870967741936,5,46.537,1,58_2
C2592,CG1,29.429802469362293,1.1155896790570308,1.43651009284639,2021-01-13,2021-01-03,-10,30.557,31.449596774193548,80.41935483870968,1,35.2,1,58_2
C2593,CG1,29.430141208801448,1.2808179320845552,1.6159763782581205,2021-01-13,2021-01-13,0,30.356,30.227598566308245,78.48387096774194,1,47.19,1,58_2
C2594,CG1,29.43051896225548,1.323436082196735,1.1670742957038012,2021-03-02,2021-03-02,0,22.879,23.0,70.61290322580645,3,39.164,1,58_2
C2595,CG1,29.43091974882283,1.3097661420390267,1.077305234007354,2021-01-13,2021-01-13,0,30.315,30.408602150537636,78.48387096774194,1,38.474,1,58_2
C2596,CG1,29.4308684161386,1.1500681424888852,1.2569313268446598,2021-01-13,2021-01-13,0,31.295,31.09907834101383,78.48387096774194,1,41.573,1,58_2
C2597,CG1,29.431710704433907,1.2788208237313186,3.6808377986412206,2021-05-15,2021-05-15,0,19.884,19.66797797010228,58.096774193548384,5,38.439,1,58_2
C2598,CG1,29.4313689062754,1.118963975495717,1.0773813032601074,2021-01-27,2021-01-03,-24,28.944,31.89516129032258,80.41935483870968,1,32.304,1,58_2
C2599,CG1,29.43146402228984,1.143505157128741,1.526277225173726,2021-01-03,2021-01-03,0,33.09,33.1404174573055,80.41935483870968,1,44.866,1,58_2
C2600,CG1,29.432476828644862,1.1216514354502105,2.424105677765087,2021-02-08,2021-01-25,-14,28.58,30.241338112305854,76.16129032258064,1,36.959,1,58_2
C2601,CG1,29.43111438373422,1.14785229810368,1.616055838870805,2021-01-01,2021-01-01,0,30.996,31.18100358422939,80.80645161290323,1,39.232,1,58_2
C2602,CG1,29.432757840391773,1.2962378589796395,1.167086943712543,2021-02-06,2021-02-06,0,28.214,28.296703296703296,74.14285714285714,2,47.253,1,58_2
C2603,CG1,29.433131850131332,1.256787998080174,2.154655125554953,2021-01-03,2021-01-03,0,29.624,29.716397849462364,80.41935483870968,1,33.06,1,58_2
C2604,CG1,29.433273334626048,1.3030692016050538,1.3466351873511608,2021-04-07,2021-04-07,0,20.946,21.03333333333333,64.06666666666666,4,42.747,1,58_2
C2605,CG1,29.4337471960614,1.124863661508044,3.591263782996966,2021-01-01,2021-01-01,0,35.173,35.04838709677419,80.80645161290323,1,54.161,1,58_2
C2606,CG1,29.434217849052693,1.1413288182769243,1.2569351905078137,2021-01-03,2021-01-03,0,34.3,33.96082949308756,80.41935483870968,1,40.69,1,58_2
C2607,CG1,29.434958574129293,1.269939333907193,2.2444210374883804,2021-07-24,2021-07-20,-4,10.547,11.02967741935484,38.54838709677419,7,37.307,1,58_2
C2608,CG1,29.43510541255304,1.2367871297835755,3.321785193050748,2021-01-15,2021-01-01,-14,29.157,30.628596338273756,80.80645161290323,1,48.081,1,58_2
C2609,CG1,29.43624975249371,1.299862215765304,1.6159642307493731,2021-02-18,2021-02-18,0,28.501,28.42857142857143,72.42857142857143,2,49.646,1,58_2
C2610,CG1,29.43638150557106,1.244148702070507,1.795554658900769,2021-01-25,2021-01-25,0,26.139,26.43064516129032,76.16129032258064,1,38.752,1,58_2
C2611,CG1,29.437440460711244,1.2373685355793185,1.5262252560803506,2021-06-30,2021-03-26,-96,15.476,23.51423149905123,65.96774193548387,3,41.412,1,58_2
C2612,CG1,29.43740259074693,1.295430527402634,1.615967040060044,2021-01-13,2021-01-13,0,29.514,29.473118279569892,78.48387096774194,1,47.981,1,58_2
C2613,CG1,29.438577886514008,1.245654503310412,1.4364428085873129,2021-01-13,2021-01-13,0,27.649,27.679435483870968,78.48387096774194,1,45.207,1,58_2
C2614,CG1,29.438248110319893,1.3206582145563193,1.7057257410583282,2021-05-25,2021-05-25,0,16.769,16.876061120543294,56.16129032258064,5,44.867,1,58_2
C2615,CG1,29.43934145461948,1.1197949175838755,1.0773809938270715,2021-03-04,2021-02-08,-24,26.465,28.57142857142857,73.85714285714286,2,31.955,1,58_2
C2616,CG1,29.439962789036187,1.2514579939536827,1.6159945822848412,2021-02-08,2021-02-08,0,23.063,23.30952380952381,73.85714285714286,2,35.93,1,58_2
C2617,CG1,29.44173803128567,1.2559666814075017,1.8853238195487572,2021-02-06,2021-01-25,-12,25.12,26.539170506912445,76.16129032258064,1,43.812,1,58_2
C2618,CG1,29.44092346176095,1.3127317400590417,8.708207175272078,2021-03-28,2021-03-28,0,21.866,21.90721649484536,65.58064516129032,3,53.82,1,58_2
C2619,CG1,29.44104915177784,1.3156240562557144,2.2443805111074298,2021-04-07,2021-04-07,0,20.645,20.55333333333333,64.06666666666666,4,51.413,1,58_2
C2620,CG1,29.44200357723268,1.1231394140802735,1.167161413428404,2021-06-14,2021-06-14,0,18.168,18.133333333333333,50.33333333333333,6,31.123,1,58_2
C2621,CG1,29.441879195315053,1.2470502608533471,1.346664499131956,2021-01-25,2021-01-13,-12,29.121,30.296774193548387,78.48387096774194,1,47.448,1,58_2
C2622,CG1,29.442812061446592,1.2854788060958091,1.167091844293494,2021-04-07,2021-03-14,-24,24.617,25.692307692307693,68.29032258064515,3,29.057,1,58_2
C2623,CG1,29.44430464635844,1.3247391324305178,1.2568485211806508,2021-01-27,2021-01-27,0,27.399,27.175115207373278,75.7741935483871,1,46.205,1,58_2
C2624,CG1,29.445202961479623,1.2256314296982185,1.6160103769685246,2021-03-14,2021-02-06,-36,23.602,26.579365079365083,74.14285714285714,2,41.387,1,58_2
C2625,CG1,29.445016882100443,1.2797335370490617,1.256871021799749,2021-02-06,2021-02-06,0,25.759,25.57142857142857,74.14285714285714,2,43.69,1,58_2
C2626,CG1,29.445858203535117,1.1275098602054496,1.526285737666886,2021-03-26,2021-03-26,0,29.043,29.102466793168883,65.96774193548387,3,52.596,1,58_2
C2627,CG1,29.445580253888696,1.1308980947082528,1.3467211189453308,2021-01-13,2021-01-13,0,34.743,34.763440860215056,78.48387096774194,1,32.799,1,58_2
C2628,CG1,29.445975513023114,1.229065988622397,1.3466735800812508,2021-01-25,2021-01-15,-10,28.673,30.12903225806452,78.09677419354838,1,38.662,1,58_2
C2629,CG1,29.446165442241536,1.1517107760024476,1.885395932384912,2021-03-04,2021-03-04,0,24.945,25.061443932411674,70.2258064516129,3,49.785,1,58_2
C2630,CG1,29.446191108448787,1.2207142228185364,1.2568992630227576,2021-07-30,2021-07-30,0,12.568,12.564516129032258,35.32258064516129,7,34.22,1,58_2
C2631,CG1,29.44668518221017,1.2711835004609786,1.0773215671693088,2021-01-15,2021-01-15,0,25.936,25.897849462365592,78.09677419354838,1,41.367,1,58_2
C2632,CG1,29.448414438892,1.2600387766764227,1.436434958625859,2021-01-13,2021-01-13,0,27.459,27.453629032258064,78.48387096774194,1,43.418,1,58_2
C2633,CG1,29.44868393338914,1.2799645324562423,1.436423884049632,2021-01-13,2021-01-13,0,29.351,29.391129032258064,78.48387096774194,1,32.6,1,58_2
C2634,CG1,29.44929029626352,1.2535316052418732,1.0773288859164374,2021-01-25,2021-01-25,0,26.21,26.58064516129032,76.16129032258064,1,40.771,1,58_2
C2635,CG1,29.44945674878864,1.2683921178087112,3.052414418826455,2021-01-27,2021-01-15,-12,25.837,27.240986717267553,78.09677419354838,1,49.763,1,58_2
C2636,CG1,29.44944300955368,1.2255266262126114,1.346675353285519,2021-01-15,2021-01-15,0,29.878,30.081720430107524,78.09677419354838,1,37.838,1,58_2
C2637,CG1,29.44935766993229,1.2787518072796544,1.077318418785521,2021-01-01,2021-01-01,0,30.572,30.78763440860215,80.80645161290323,1,41.377,1,58_2
C2638,CG1,29.449283669376683,1.232087273247379,5.47646636984668,2021-01-15,2021-01-15,0,28.469,28.589106292966683,78.09677419354838,1,52.376,1,58_2
C2639,CG1,29.450616035874315,1.21492071022182,2.783140060046904,2021-07-12,2021-07-06,-6,13.704,13.977107180020813,43.064516129032256,7,41.1,1,58_2
C2640,CG1,29.44987420124868,1.3142901578350596,2.423932347042564,2021-03-04,2021-01-03,-60,24.025,29.376344086021504,80.41935483870968,1,44.001,1,58_2
C2641,CG1,29.45054045152521,1.2279595634446323,3.2320179008525254,2021-01-25,2021-01-15,-10,28.791,29.548387096774196,78.09677419354838,1,45.479,1,58_2
C2642,CG1,29.451239640264443,1.2646572400139884,1.3466553587284371,2021-03-28,2021-03-26,-2,21.877,21.666666666666668,65.96774193548387,3,37.38,1,58_2
C2643,CG1,29.451985242094118,1.1277000919079831,2.873008217750569,2021-01-03,2021-01-03,0,35.045,34.784274193548384,80.41935483870968,1,38.609,1,58_2
C2644,CG1,29.45235954034037,1.2691697773328685,1.6159836241424532,2021-03-26,2021-02-06,-48,21.287,23.634920634920633,74.14285714285714,2,53.339,1,58_2
C2645,CG1,29.45236875350508,1.2506103526822692,1.1671075625883227,2021-07-18,2021-07-18,0,11.51,11.496277915632756,39.193548387096776,7,27.428,1,58_2
C2646,CG1,29.452497281813383,1.218268238851036,1.346679010130791,2021-01-01,2021-01-01,0,30.305,30.369892473118277,80.80645161290323,1,45.675,1,58_2
C2647,CG1,29.453086999030752,1.2644131097304674,1.5262095619185811,2021-03-14,2021-03-04,-10,23.216,23.294117647058826,70.2258064516129,3,36.811,1,58_2
C2648,CG1,29.45284555187891,1.2556063683005376,1.167105410304155,2021-01-25,2021-01-25,0,28.562,28.456575682382137,76.16129032258064,1,47.842,1,58_2
C2649,CG1,29.4535296535271,1.1388944823310796,1.1671550592948576,2021-01-25,2021-01-13,-12,29.082,30.280397022332505,78.48387096774194,1,35.605,1,58_2
C2650,CG1,29.45337482351938,1.2279015471629913,2.8729048585990915,2021-03-16,2021-03-16,0,25.62,25.702620967741936,67.90322580645162,3,37.929,1,58_2
C2651,CG1,29.45367354632644,1.25182612744908,1.52621695782648,2021-02-08,2021-02-08,0,22.926,23.084033613445378,73.85714285714286,2,40.585,1,58_2
C2652,CG1,29.455048497305743,1.1346889849273427,1.346719348721479,2021-01-27,2021-01-27,0,33.76,33.939784946236564,75.7741935483871,1,49.988,1,58_2
C2653,CG1,29.455464892731246,1.283531372331438,1.5261982318026768,2021-12-05,2021-12-05,0,3.355,3.3548387096774195,6.709677419354839,12,17.738,1,58_2
C2654,CG1,29.45598274515472,1.2414941802539825,1.0773338149554557,2021-03-26,2021-02-08,-46,25.541,28.476190476190478,73.85714285714286,2,43.887,1,58_2
C2655,CG1,29.455854414668003,1.258520463369866,1.256881329894123,2021-01-27,2021-01-25,-2,25.733,25.91705069124424,76.16129032258064,1,46.019,1,58_2
C2656,CG1,29.455874947040773,1.2104708621618545,1.3466830021380347,2021-01-25,2021-01-25,0,30.154,29.840860215053763,76.16129032258064,1,35.508,1,58_2
C2657,CG1,29.455924618547517,1.2206123131648825,1.5262348862341772,2021-03-04,2021-02-08,-24,23.459,26.025210084033617,73.85714285714286,2,35.873,1,58_2
C2658,CG1,29.457298135604567,1.2262677365224914,2.513793313199926,2021-07-06,2021-07-06,0,15.146,15.077188940092167,43.064516129032256,7,28.665,1,58_2
C2659,CG1,29.457394383398395,1.2037745631950492,1.885360680969046,2021-01-03,2021-01-03,0,30.158,30.327188940092164,80.41935483870968,1,36.552,1,58_2
C2660,CG1,29.45706713984501,1.125929127600143,1.2569418628341011,2021-02-06,2021-01-25,-12,30.37,31.559907834101377,76.16129032258064,1,44.527,1,58_2
C2661,CG1,29.457240386499475,1.2200525176932662,1.436456636055056,2021-01-27,2021-01-03,-24,27.097,29.14717741935484,80.41935483870968,1,38.185,1,58_2
