ang_event,ang_prior,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12,event_id,cohort
9.777468600236833,6.12108009275621,0.2559715442932812,1.979430626233255,2.452195191608685,2.0736836639318725,4.206904273548658,2.402303588119228,7.415703863329538,6.1141960483954865,3.676631140305333,0.2513695607020463,0.013241250389448565,0.019459445425277836,E6055,2021
13.001659390160428,11.22778092011979,2.0,2.0802311144581385,2.4073176068306488,2.6894558480811703,4.9765120136775804,5.0,6.0,6.0,5.0,3.422081556638819,0.15135147512288452,0.0,E6366,2021
14.82738687141759,8.176132138056348,2.0694998089080867,0.0,1.9628235485021166,0.9643779050774943,4.542636983010965,3.5754770358761703,4.429220195532931,4.0,3.8735569357824384,2.8867241294642363,3.3220293747771454,0.16992021111920078,E6394,2021
18.22389780841098,7.9732792265789545,2.2050074326468576,1.0887002293025245,3.0,2.7215823544430076,4.8336113119397215,4.5976635480568975,6.0,5.970763331639224,4.604516376876955,3.693770177309791,1.1542339840180207,0.07512103403269423,E6461,2021
16.546960617037637,11.001970051993034,0.03265609786201125,1.1024664353597828,1.8734109079938008,1.544813423113317,2.9222424882403737,2.107694839479422,5.15239512335605,3.647423853865243,2.30116979113811,1.0,2.2959448154801905,0.0,E6514,2021
13.541468408881485,10.490197015634434,2.541805897257006,0.18055300554474357,0.9587755052081421,2.7574939717744416,2.837996793106405,3.7950158508672076,6.011719849692165,5.0,4.0,4.0,1.338278314300052,0.0,E6638,2021
6.825212529253268,4.485604808365377,1.0330670143872116,0.0,1.0329801233910851,2.5295879987095518,2.9957840253839114,1.9401045099068939,5.7302771382450395,4.0,2.284946692667427,3.4153286872091466,0.26742641492153213,0.0905125306503584,E6680,2021
22.21001715699867,15.133045499448356,0.8210923573393671,2.7632244705410867,0.7864818378789079,1.962682174361372,2.371399825496688,4.7210222220366775,4.072857220387665,4.511192425387309,4.544375190471614,2.956981593657766,3.2499864321587073,0.01290823547092933,E6820,2021
11.541562866785581,7.998729749543646,0.4747176511882395,0.0,1.7829785476844302,2.9810046868870397,3.0799248446307272,2.079160902690314,1.4216959511077163,4.5205335205335215,4.0,1.6450560568207628,2.0,0.018995313112960176,E7068,2021
41.522853275113015,15.219448720108005,1.4645316681534337,2.4689325007433847,1.0049301219149567,2.066473386856973,2.004739815640797,2.5155813261968474,4.655950044603035,3.628108831400535,1.8911685994647647,3.7446387154326484,3.3082783229259576,0.31887303003270917,E7205,2021
10.87234888499155,8.046241657983355,2.8634004969164275,2.0,3.581704022922485,0.0,8.33221193452781,5.137255931652657,11.999914664286036,9.038273067720459,8.0,4.37034058796307,7.3684369451127285,0.0,E7409,2021
10.178405571409863,7.194840545615008,2.7269500845379357,0.015441501271877038,7.4331579107705865,0.0,9.47247185876833,8.966828380375006,11.120477982056627,6.4214673043822605,4.392575893741141,2.1665359248145486,5.767235076388781,0.0,E7412,2021
18.489202074192136,4.76116953116192,5.202793113128099,3.2556142977449247,3.071855213499268,13.098473742761197,21.570001975401063,22.0,22.12683114479691,25.0,22.0,12.335313932815573,6.506638387240991,5.642566773754191,E7484,2021
26.060304487999872,8.682234606964915,1.5439599512062603,1.9706316747229824,1.7930231879671301,2.96195145788623,4.221259374470075,5.0,5.173605248426881,6.0,5.6230182101303585,4.832049063601441,1.0682838862135797,1.0224449383787577,E7490,2021
23.332405707063803,8.189862060428725,6.604650230908711,2.0,6.454244011901065,8.0,5.7412019274115185,10.0,10.197254139827493,13.948328541518485,12.0,4.0,4.950081644510785,2.0,E7567,2021
11.687372957236024,5.763869298085118,0.0,0.9594049933648117,0.09903404005801926,3.987408573280252,2.084023084282319,2.7188840539456205,3.210060796839795,3.5157423695336845,4.40606116717588,2.72137765021757,1.0,0.982193006820356,E7606,2021
15.387753947368504,15.341083326681298,1.9932015684228077,1.067382748798678,2.0,1.1718379682981448,1.934305987403333,2.885955947902851,5.033252882810405,4.021989809600429,2.0363114522406565,1.2396265936088946,1.2010103426032623,0.3083791756358128,E7621,2021
