event_id,state,radd_only,lon,lat,area_ha,classname,view_date,radd_any,radd_high,date_upper,event_month,clear_post_radd_any,s1_post_radd_any,clear_post_radd_high,clear_post_date_upper,s1_post_date_upper,clear_total,s1_total,ang_mean_deg,ang_npx,tau_p85,tau_p90,tau_p95,reg_p85,registered,reg_p95,radd_npx,block
E15751,AM,0,-65.889,-9.256,76.035,DESMATAMENTO_CR,2021-05-28,2021-05-24,2021-05-24,2021-05-24,5.0,21.903,35.129,21.903,21.903,35.129,34,59,42.21,7489,9.556,10.204,11.25,1,1,1,4931,-132_-19
E15752,AM,0,-67.121,-7.649,61.122,DESMATAMENTO_CR,2021-05-28,2021-05-05,2021-05-05,2021-05-05,5.0,49.71,15.677,49.71,49.71,15.677,61,20,49.236,5943,9.556,10.204,11.25,1,1,1,5641,-135_-16
E15753,AM,0,-67.117,-7.671,25.056,DESMATAMENTO_CR,2021-05-28,2021-05-05,2021-05-05,2021-05-05,5.0,60.387,15.677,60.387,60.387,15.677,74,20,55.526,2363,9.556,10.204,11.25,1,1,1,2352,-135_-16
E15754,AM,0,-65.9,-9.18,20.245,DESMATAMENTO_CR,2021-05-28,2021-04-30,2021-04-30,2021-04-30,4.0,24.0,39.0,24.0,24.0,39.0,28,59,42.88,1939,9.556,10.204,11.25,1,1,1,1720,-132_-19
E15755,AM,0,-65.967,-9.156,6.893,DESMATAMENTO_CR,2021-05-28,2021-04-18,2021-04-18,2021-04-18,4.0,29.6,76.2,29.6,29.6,76.2,35,106,36.25,653,9.556,10.204,11.25,1,1,1,382,-132_-19
E15756,RO,0,-62.946,-8.8,27.956,DESMATAMENTO_CR,2021-08-31,2021-08-29,2021-08-29,2021-08-29,8.0,26.645,19.323,26.645,26.645,19.323,68,58,18.278,2765,10.392,11.222,12.827,1,1,1,479,-126_-18
E15757,RO,0,-64.545,-10.408,24.993,DESMATAMENTO_CR,2021-05-28,2021-05-18,2021-05-18,2021-05-18,5.0,25.258,54.355,25.258,25.258,54.355,34,89,44.908,2338,10.392,11.222,12.827,1,1,1,2151,-130_-21
E15758,AM,0,-67.061,-7.67,29.913,DESMATAMENTO_CR,2021-05-28,2021-03-06,2021-03-06,2021-03-06,3.0,26.0,19.419,26.0,26.0,19.419,29,20,51.225,2868,9.556,10.204,11.25,1,1,1,2094,-135_-16
E15759,RO,0,-63.956,-9.489,20.215,DESMATAMENTO_CR,2021-05-28,2021-01-13,2021-01-13,2021-01-13,1.0,65.742,112.387,65.742,65.742,112.387,67,117,49.97,1893,10.392,11.222,12.827,1,1,1,1397,-128_-19
E15760,RO,0,-63.934,-9.601,30.468,DESMATAMENTO_CR,2021-05-28,2021-05-13,2021-05-13,2021-05-13,5.0,45.065,36.484,45.065,45.065,36.484,55,58,41.78,2940,10.392,11.222,12.827,1,1,1,800,-128_-20
E15761,RO,0,-63.934,-9.608,18.994,DESMATAMENTO_CR,2021-05-28,2021-03-26,2021-03-26,2021-03-26,3.0,50.323,43.806,50.323,50.323,43.806,53,58,39.409,1822,10.392,11.222,12.827,1,1,1,61,-128_-20
E15762,RO,0,-64.503,-10.406,15.618,DESMATAMENTO_CR,2021-05-28,2021-05-30,2021-05-30,2021-05-28,5.0,26.065,51.258,26.065,26.194,51.774,34,89,46.013,1494,10.392,11.222,12.827,1,1,1,1262,-130_-21
E15763,RO,0,-64.525,-10.397,9.932,DESMATAMENTO_CR,2021-05-28,2021-05-24,2021-05-24,2021-05-24,5.0,22.452,52.806,22.452,22.452,52.806,29,89,36.235,932,10.392,11.222,12.827,1,1,1,775,-130_-21
E15764,RO,0,-64.552,-10.339,18.796,DESMATAMENTO_CR,2021-05-28,2021-05-18,2021-05-18,2021-05-18,5.0,25.258,54.355,25.258,25.258,54.355,31,89,41.551,1813,10.392,11.222,12.827,1,1,1,1484,-130_-21
E15765,RO,0,-64.173,-9.786,11.407,DESMATAMENTO_CR,2021-05-28,2021-05-18,2021-05-18,2021-05-18,5.0,49.516,89.871,49.516,49.516,89.871,67,147,49.845,1107,10.392,11.222,12.827,1,1,1,684,-129_-20
E15766,AM,0,-65.806,-9.168,25.412,DESMATAMENTO_CR,2021-05-28,2021-05-06,2021-05-06,2021-05-06,5.0,25.226,38.032,25.226,25.226,38.032,33,59,37.4,2462,9.556,10.204,11.25,1,1,1,1510,-132_-19
E15767,RO,0,-63.93,-9.607,6.969,DESMATAMENTO_CR,2021-05-28,2021-03-08,2021-03-08,2021-03-08,3.0,51.484,46.71,51.484,51.484,46.71,53,58,40.49,643,10.392,11.222,12.827,1,1,1,193,-128_-20
E15768,RO,0,-64.196,-12.236,19.674,DESMATAMENTO_CR,2021-05-28,2021-05-19,2021-05-19,2021-05-19,5.0,30.548,53.484,30.548,30.548,53.484,38,89,52.22,1895,10.392,11.222,12.827,1,1,1,1767,-129_-25
E15769,RO,0,-64.193,-12.224,7.108,DESMATAMENTO_CR,2021-05-28,2021-01-25,2021-01-25,2021-01-25,1.0,36.0,81.742,36.0,36.0,81.742,36,89,54.66,639,10.392,11.222,12.827,1,1,1,636,-129_-25
E15770,AM,0,-65.856,-9.16,26.057,DESMATAMENTO_CR,2021-05-28,2021-05-06,2021-05-06,2021-05-06,5.0,23.226,38.032,23.226,23.226,38.032,29,59,53.683,2519,9.556,10.204,11.25,1,1,1,2412,-132_-19
E15771,AM,0,-65.857,-9.167,88.951,DESMATAMENTO_CR,2021-05-28,2021-05-12,2021-05-12,2021-05-12,5.0,24.452,37.065,24.452,24.452,37.065,29,59,51.484,8743,9.556,10.204,11.25,1,1,1,8335,-132_-19
E15772,AM,0,-64.064,-8.221,11.369,DESMATAMENTO_CR,2021-08-31,2021-07-11,2021-07-11,2021-07-11,7.0,41.742,14.29,41.742,41.742,14.29,60,29,38.209,1067,9.556,10.204,11.25,1,1,1,778,-129_-17
E15773,AM,0,-65.759,-9.15,34.391,DESMATAMENTO_CR,2021-05-28,2021-03-19,2021-03-19,2021-03-19,3.0,31.0,46.323,31.0,31.0,46.323,33,59,42.259,3335,9.556,10.204,11.25,1,1,1,2934,-132_-19
E15774,AM,0,-65.777,-9.158,10.084,DESMATAMENTO_CR,2021-05-28,2021-01-18,2021-01-18,2021-01-18,1.0,29.419,56.097,29.419,29.419,56.097,30,59,29.297,955,9.556,10.204,11.25,1,1,1,447,-132_-19
E15775,RO,0,-64.51,-10.294,19.356,DESMATAMENTO_CR,2021-05-28,2021-05-12,2021-05-12,2021-05-12,5.0,24.065,55.903,24.065,24.065,55.903,30,89,36.829,1892,10.392,11.222,12.827,1,1,1,637,-130_-21
E15776,AM,0,-65.916,-9.218,28.095,DESMATAMENTO_CR,2021-05-28,2021-04-18,2021-04-18,2021-04-18,4.0,25.6,41.0,25.6,25.6,41.0,32,59,48.241,2747,9.556,10.204,11.25,1,1,1,2511,-132_-19
E15777,RO,0,-64.585,-9.771,9.793,DESMATAMENTO_CR,2021-05-28,2021-05-30,2021-05-30,2021-05-28,5.0,23.129,51.258,23.129,23.387,51.774,31,89,38.631,914,10.392,11.222,12.827,1,1,1,605,-130_-20
E15778,RO,0,-64.719,-10.27,10.433,DESMATAMENTO_CR,2021-05-28,2021-05-24,2021-05-24,2021-05-24,5.0,22.903,52.806,22.903,22.903,52.806,29,89,45.949,939,10.392,11.222,12.827,1,1,1,859,-130_-21
E15779,AM,0,-67.252,-8.663,10.949,DESMATAMENTO_CR,2021-05-28,2021-07-10,2021-07-10,2021-05-28,7.0,15.71,25.355,15.71,20.097,30.387,24,47,51.726,1039,9.556,10.204,11.25,1,1,1,1036,-135_-18
E15780,AM,0,-64.03,-8.205,7.068,DESMATAMENTO_CR,2021-08-31,2021-07-23,2021-07-23,2021-07-23,7.0,33.097,13.516,33.097,33.097,13.516,58,29,28.283,658,9.556,10.204,11.25,1,1,1,476,-129_-17
E15781,RO,0,-64.236,-9.728,17.337,DESMATAMENTO_CR,2021-05-28,2021-05-30,2021-05-30,2021-05-28,5.0,23.065,84.452,23.065,23.194,85.355,29,147,50.52,1679,10.392,11.222,12.827,1,1,1,1627,-129_-20
E15782,RO,0,-64.226,-9.239,20.503,DESMATAMENTO_CR,2021-05-28,2021-05-06,2021-05-06,2021-05-06,5.0,22.419,57.452,22.419,22.419,57.452,28,89,49.01,1973,10.392,11.222,12.827,1,1,1,1783,-129_-19
E15783,RO,0,-63.678,-12.213,64.673,DESMATAMENTO_CR,2021-05-28,2021-01-25,2021-01-25,2021-01-25,1.0,35.0,81.742,35.0,35.0,81.742,35,89,45.031,6398,10.392,11.222,12.827,1,1,1,5281,-128_-25
E15784,RO,0,-63.444,-9.789,8.154,DESMATAMENTO_CR,2021-05-28,2021-05-01,2021-05-01,2021-05-01,5.0,27.935,38.806,27.935,27.935,38.806,35,58,46.865,700,10.392,11.222,12.827,1,1,1,666,-127_-20
E15785,AM,0,-65.936,-9.022,12.331,DESMATAMENTO_CR,2021-05-28,2021-03-25,2021-03-25,2021-03-25,3.0,33.0,83.129,33.0,33.0,83.129,38,106,60.637,1150,9.556,10.204,11.25,1,1,1,1128,-132_-19
E15786,RO,0,-64.693,-10.097,19.264,DESMATAMENTO_CR,2021-05-28,2021-06-05,2021-06-05,2021-05-28,6.0,21.833,50.0,21.833,22.387,51.774,29,89,48.964,1863,10.392,11.222,12.827,1,1,1,1856,-130_-21
E15787,AM,0,-65.944,-8.981,49.19,DESMATAMENTO_CR,2021-05-28,2021-03-06,2021-03-06,2021-03-06,3.0,31.0,89.871,31.0,31.0,89.871,34,106,51.174,4778,9.556,10.204,11.25,1,1,1,4205,-132_-18
E15788,RO,0,-64.245,-9.327,59.01,DESMATAMENTO_CR,2021-05-28,2021-03-13,2021-03-13,2021-03-13,3.0,27.0,71.226,27.0,27.0,71.226,31,89,46.513,5766,10.392,11.222,12.827,1,1,1,1729,-129_-19
E15789,RO,0,-63.403,-9.559,11.997,DESMATAMENTO_CR,2021-05-28,2021-04-01,2021-04-01,2021-04-01,4.0,28.933,42.867,28.933,28.933,42.867,32,58,39.05,1149,10.392,11.222,12.827,1,1,1,164,-127_-20
E15790,RO,0,-64.247,-9.322,17.473,DESMATAMENTO_CR,2021-05-28,2021-04-18,2021-04-18,2021-04-18,4.0,24.2,61.8,24.2,24.2,61.8,29,89,44.33,1664,10.392,11.222,12.827,1,1,1,1233,-129_-19
E15791,RO,0,-64.954,-9.749,7.803,DESMATAMENTO_CR,2021-05-28,2021-03-31,2021-03-31,2021-03-31,3.0,33.0,66.0,33.0,33.0,66.0,34,89,55.78,734,10.392,11.222,12.827,1,1,1,734,-130_-20
E15792,RO,0,-64.121,-9.54,8.488,DESMATAMENTO_CR,2021-05-28,2021-05-12,2021-05-12,2021-05-12,5.0,48.452,92.581,48.452,48.452,92.581,62,147,41.267,817,10.392,11.222,12.827,1,1,1,620,-129_-20
E15793,AM,0,-62.78,-7.585,9.922,DESMATAMENTO_CR,2021-05-28,2021-05-25,2021-05-25,2021-05-25,5.0,21.194,34.161,21.194,21.194,34.161,28,59,52.887,920,9.556,10.204,11.25,1,1,1,919,-126_-16
E15794,RO,0,-64.664,-9.535,45.593,DESMATAMENTO_CR,2021-05-28,2021-05-12,2021-05-12,2021-05-12,5.0,25.839,55.903,25.839,25.839,55.903,32,89,19.703,4478,10.392,11.222,12.827,1,1,1,302,-130_-20
E15795,RO,0,-64.673,-9.63,8.334,DESMATAMENTO_CR,2021-05-28,2021-04-18,2021-04-18,2021-04-18,4.0,27.2,61.8,27.2,27.2,61.8,30,89,29.897,778,10.392,11.222,12.827,1,1,1,259,-130_-20
E15796,RO,0,-63.524,-10.566,10.266,DESMATAMENTO_CR,2021-05-28,2021-05-07,2021-05-07,2021-05-07,5.0,26.323,37.645,26.323,26.323,37.645,32,59,59.182,985,10.392,11.222,12.827,1,1,1,985,-128_-22
E15797,RO,0,-64.954,-9.752,21.371,DESMATAMENTO_CR,2021-05-28,2021-04-18,2021-04-18,2021-04-18,4.0,27.2,61.8,27.2,27.2,61.8,30,89,51.38,2099,10.392,11.222,12.827,1,1,1,1955,-130_-20
E15798,RO,0,-64.699,-9.609,6.416,DESMATAMENTO_CR,2021-05-28,,,,,,,,,,29,89,18.813,600,10.392,11.222,12.827,1,1,1,0,-130_-20
E15799,RO,0,-63.71,-9.274,34.501,DESMATAMENTO_CR,2021-05-28,2021-09-10,2021-09-10,2021-05-28,9.0,9.667,17.333,9.667,24.194,33.581,33,58,42.071,3378,10.392,11.222,12.827,1,1,1,1267,-128_-19
E15800,RO,0,-62.863,-8.947,14.718,DESMATAMENTO_CR,2021-05-28,2021-03-26,2021-03-26,2021-03-26,3.0,29.323,43.806,29.323,29.323,43.806,32,58,44.379,1411,10.392,11.222,12.827,1,1,1,382,-126_-18
E15801,RO,0,-62.854,-8.983,11.955,DESMATAMENTO_CR,2021-05-28,2021-04-01,2021-04-01,2021-04-01,4.0,25.0,42.867,25.0,25.0,42.867,27,58,47.55,1126,10.392,11.222,12.827,1,1,1,508,-126_-18
E15802,RO,0,-64.743,-9.589,10.709,DESMATAMENTO_CR,2021-05-28,2021-05-12,2021-05-12,2021-05-12,5.0,53.903,55.903,53.903,53.903,55.903,65,89,46.919,1024,10.392,11.222,12.827,1,1,1,989,-130_-20
E15803,RO,0,-62.905,-8.947,16.572,DESMATAMENTO_CR,2021-05-28,2021-05-01,2021-05-01,2021-05-01,5.0,28.903,38.806,28.903,28.903,38.806,32,58,34.036,1519,10.392,11.222,12.827,1,1,1,66,-126_-18
E15804,RO,0,-62.889,-8.946,6.751,DESMATAMENTO_CR,2021-05-28,2021-05-31,2021-05-31,2021-05-28,5.0,23.0,33.0,23.0,23.29,33.581,31,58,48.921,615,10.392,11.222,12.827,1,1,1,394,-126_-18
E15805,RO,0,-64.626,-9.561,12.47,DESMATAMENTO_CR,2021-05-28,2021-05-06,2021-05-06,2021-05-06,5.0,24.226,57.452,24.226,24.226,57.452,30,89,41.69,1211,10.392,11.222,12.827,1,1,1,835,-130_-20
E15806,RO,0,-64.621,-9.559,13.594,DESMATAMENTO_CR,2021-05-28,2021-05-30,2021-05-30,2021-05-28,5.0,23.097,51.258,23.097,23.29,51.774,31,89,42.317,1263,10.392,11.222,12.827,1,1,1,614,-130_-20
E15807,AM,0,-64.206,-8.874,51.187,DESMATAMENTO_CR,2021-05-28,2021-01-06,2021-01-06,2021-01-06,1.0,28.613,58.032,28.613,28.613,58.032,29,59,52.249,5047,9.556,10.204,11.25,1,1,1,2616,-129_-18
E15808,RO,0,-63.72,-9.402,34.853,DESMATAMENTO_CR,2021-05-28,2021-08-23,2021-08-23,2021-05-28,8.0,15.29,20.29,15.29,29.097,33.581,41,58,37.087,3446,10.392,11.222,12.827,1,1,1,663,-128_-19
E15809,AM,0,-64.044,-8.567,23.145,DESMATAMENTO_CR,2021-05-28,2021-01-18,2021-01-18,2021-01-18,1.0,28.419,56.097,28.419,28.419,56.097,29,59,40.34,2256,9.556,10.204,11.25,1,1,1,1398,-129_-18
E15810,RO,0,-64.572,-9.417,18.768,DESMATAMENTO_CR,2021-05-28,2021-03-01,2021-03-01,2021-03-01,3.0,26.0,74.71,26.0,26.0,74.71,29,89,34.012,1819,10.392,11.222,12.827,1,1,1,383,-130_-19
E15811,RO,0,-62.879,-8.982,15.92,DESMATAMENTO_CR,2021-05-28,2021-05-13,2021-05-13,2021-05-13,5.0,27.742,36.484,27.742,27.742,36.484,34,58,44.538,1469,10.392,11.222,12.827,1,1,1,608,-126_-18
E15812,RO,0,-64.702,-9.535,20.504,DESMATAMENTO_CR,2021-05-28,2021-05-24,2021-05-24,2021-05-24,5.0,25.677,52.806,25.677,25.677,52.806,31,89,43.933,1995,10.392,11.222,12.827,1,1,1,1837,-130_-20
E15813,AM,0,-62.983,-7.005,9.354,DESMATAMENTO_CR,2021-08-31,2021-09-04,2021-09-04,2021-08-31,9.0,12.933,9.6,12.933,14.0,10.0,64,30,26.096,866,9.556,10.204,11.25,1,1,1,515,-126_-15
E15814,RO,0,-63.442,-9.085,8.037,DESMATAMENTO_CR,2021-05-28,2021-05-31,2021-05-31,2021-05-28,5.0,53.0,33.0,53.0,53.387,33.581,71,58,40.325,728,10.392,11.222,12.827,1,1,1,35,-127_-19
E15815,RO,0,-64.043,-10.39,7.746,DESMATAMENTO_CR,2021-05-28,2021-10-04,2021-10-04,2021-05-28,10.0,5.613,19.968,5.613,25.387,50.871,37,89,35.521,720,10.392,11.222,12.827,1,1,1,3,-129_-21
E15816,AM,0,-63.257,-7.698,17.088,DESMATAMENTO_CR,2021-05-28,2021-04-19,2021-04-19,2021-04-19,4.0,20.733,40.833,20.733,20.733,40.833,27,59,56.903,1626,9.556,10.204,11.25,1,1,1,1295,-127_-16
E15817,AM,0,-63.45,-7.601,7.176,DESMATAMENTO_CR,2021-05-28,2021-04-01,2021-04-01,2021-04-01,4.0,26.9,43.833,26.9,26.9,43.833,30,59,49.504,633,9.556,10.204,11.25,1,1,1,561,-127_-16
E15818,RO,0,-62.396,-8.744,17.281,DESMATAMENTO_CR,2021-05-28,2021-05-25,2021-05-25,2021-05-25,5.0,23.387,34.161,23.387,23.387,34.161,33,58,45.999,1614,10.392,11.222,12.827,1,1,1,285,-125_-18
E15819,RO,0,-62.393,-8.741,14.19,DESMATAMENTO_CR,2021-05-28,2021-05-13,2021-05-13,2021-05-13,5.0,24.581,36.484,24.581,24.581,36.484,33,58,47.778,1356,10.392,11.222,12.827,1,1,1,244,-125_-18
E15820,RO,0,-64.517,-9.217,19.41,DESMATAMENTO_CR,2021-05-28,2021-05-18,2021-05-18,2021-05-18,5.0,23.258,54.355,23.258,23.258,54.355,29,89,43.334,1842,10.392,11.222,12.827,1,1,1,1488,-130_-19
E15821,RO,0,-64.926,-9.699,20.167,DESMATAMENTO_CR,2021-05-28,2021-01-12,2021-01-12,2021-01-12,1.0,28.0,85.903,28.0,28.0,85.903,28,89,37.931,2002,10.392,11.222,12.827,1,1,1,1261,-130_-20
E15822,RO,0,-63.865,-8.583,11.864,DESMATAMENTO_CR,2021-08-31,,,,,,,,,,119,117,14.76,1116,10.392,11.222,12.827,1,1,1,0,-128_-18
E15823,RO,0,-64.56,-9.241,33.805,DESMATAMENTO_CR,2021-05-28,2021-06-05,2021-06-05,2021-05-28,6.0,22.5,50.0,22.5,23.29,51.774,30,89,30.413,3292,10.392,11.222,12.827,1,1,1,3,-130_-19
E15824,RO,0,-62.478,-8.797,48.107,DESMATAMENTO_CR,2021-05-28,2021-05-01,2021-05-01,2021-05-01,5.0,27.935,38.806,27.935,27.935,38.806,35,58,51.948,4777,10.392,11.222,12.827,1,1,1,3871,-125_-18
E15825,RO,0,-62.537,-9.945,10.91,DESMATAMENTO_CR,2021-05-28,2021-01-07,2021-01-07,2021-01-07,1.0,35.774,56.645,35.774,35.774,56.645,36,58,61.148,995,10.392,11.222,12.827,1,1,1,407,-126_-20
E15826,RO,0,-64.557,-9.191,51.866,DESMATAMENTO_CR,2021-05-28,2021-01-06,2021-01-06,2021-01-06,1.0,32.613,87.452,32.613,32.613,87.452,33,89,54.952,5153,10.392,11.222,12.827,1,1,1,4776,-130_-19
E15827,AM,0,-63.676,-7.96,17.711,DESMATAMENTO_CR,2021-05-28,2021-05-19,2021-05-19,2021-05-19,5.0,42.71,53.097,42.71,42.71,53.097,59,88,45.557,1681,9.556,10.204,11.25,1,1,1,1265,-128_-16
E15828,AM,0,-63.712,-7.91,14.896,DESMATAMENTO_CR,2021-05-28,2021-05-12,2021-05-12,2021-05-12,5.0,45.677,54.903,45.677,45.677,54.903,60,88,55.187,1427,9.556,10.204,11.25,1,1,1,1409,-128_-16
E15829,AM,0,-64.524,-7.589,66.946,DESMATAMENTO_CR,2021-05-28,2021-04-18,2021-04-18,2021-04-18,4.0,25.0,20.2,25.0,25.0,20.2,28,29,53.609,6511,9.556,10.204,11.25,1,1,1,5709,-130_-16
E15830,AM,0,-64.091,-8.243,11.546,DESMATAMENTO_CR,2021-08-31,2021-07-23,2021-07-23,2021-07-23,7.0,16.548,13.516,16.548,16.548,13.516,27,29,29.916,1121,9.556,10.204,11.25,1,1,1,780,-129_-17
E15831,AM,0,-64.541,-7.604,52.519,DESMATAMENTO_CR,2021-05-28,2021-01-24,2021-01-24,2021-01-24,1.0,23.226,27.452,23.226,23.226,27.452,24,29,57.556,5035,9.556,10.204,11.25,1,1,1,4872,-130_-16
E15832,RO,0,-63.102,-8.813,12.557,DESMATAMENTO_CR,2021-05-28,2021-05-13,2021-05-13,2021-05-13,5.0,27.161,36.484,27.161,27.161,36.484,33,58,53.518,1210,10.392,11.222,12.827,1,1,1,1187,-127_-18
E15833,RO,0,-64.563,-9.192,20.123,DESMATAMENTO_VEG,2021-05-28,2021-06-05,2021-06-05,2021-05-28,6.0,22.833,50.0,22.833,23.194,51.774,30,89,26.093,1896,10.392,11.222,12.827,1,1,1,88,-130_-19
E15834,AM,0,-63.664,-8.073,16.786,DESMATAMENTO_CR,2021-05-28,2021-05-12,2021-05-12,2021-05-12,5.0,50.677,54.903,50.677,50.677,54.903,63,88,47.581,1642,9.556,10.204,11.25,1,1,1,1457,-128_-17
E15835,RO,0,-63.663,-8.074,6.223,DESMATAMENTO_CR,2021-05-28,2021-05-13,2021-05-13,2021-05-13,5.0,52.903,54.645,52.903,52.903,54.645,65,88,20.85,562,10.392,11.222,12.827,1,1,1,94,-128_-17
E15836,RO,0,-62.519,-9.257,6.32,DESMATAMENTO_CR,2021-05-28,2021-05-19,2021-05-19,2021-05-19,5.0,25.161,35.323,25.161,25.161,35.323,35,58,64.242,584,10.392,11.222,12.827,1,1,1,480,-126_-19
E15837,RO,0,-62.656,-9.209,10.423,DESMATAMENTO_CR,2021-05-28,2021-04-07,2021-04-07,2021-04-07,4.0,29.3,42.067,29.3,29.3,42.067,34,58,39.803,929,10.392,11.222,12.827,1,1,1,90,-126_-19
E15838,RO,0,-63.592,-8.913,12.627,DESMATAMENTO_CR,2021-09-01,2021-05-19,2021-05-19,2021-05-19,5.0,23.387,35.323,23.387,23.387,35.323,29,58,30.457,1209,10.392,11.222,12.827,1,1,1,1093,-128_-18
E15839,RO,0,-63.044,-8.847,9.478,DESMATAMENTO_CR,2021-05-28,2021-06-12,2021-06-12,2021-05-28,6.0,21.4,31.4,21.4,23.194,33.581,30,58,46.963,884,10.392,11.222,12.827,1,1,1,100,-127_-18
E15840,AM,0,-64.503,-7.603,18.415,DESMATAMENTO_CR,2021-05-28,2021-06-17,2021-06-17,2021-05-28,6.0,21.867,15.867,21.867,23.194,17.194,31,29,51.859,1779,9.556,10.204,11.25,1,1,1,1482,-130_-16
E15841,AM,0,-64.517,-7.58,141.022,DESMATAMENTO_CR,2021-05-28,2021-04-18,2021-04-18,2021-04-18,4.0,25.8,20.2,25.8,25.8,20.2,29,29,61.267,13939,9.556,10.204,11.25,1,1,1,13867,-130_-16
E15842,AM,0,-64.524,-7.569,12.98,DESMATAMENTO_CR,2021-05-28,2021-06-17,2021-06-17,2021-05-28,6.0,18.867,15.867,18.867,20.387,17.194,29,29,61.549,1201,9.556,10.204,11.25,1,1,1,1194,-130_-16
E15843,AM,0,-63.508,-7.957,8.054,DESMATAMENTO_CR,2021-05-28,2021-06-06,2021-06-06,2021-05-28,6.0,20.6,32.2,20.6,21.29,33.581,30,59,50.601,739,9.556,10.204,11.25,1,1,1,739,-128_-16
E15844,RO,0,-63.214,-8.781,19.658,DESMATAMENTO_CR,2021-05-28,2021-06-06,2021-06-06,2021-05-28,6.0,27.0,32.2,27.0,28.194,33.581,37,58,51.233,1889,10.392,11.222,12.827,1,1,1,1639,-127_-18
E15845,RO,0,-62.44,-9.654,16.321,DESMATAMENTO_CR,2021-05-28,2021-05-01,2021-05-01,2021-05-01,5.0,24.903,38.806,24.903,24.903,38.806,33,58,43.761,1526,10.392,11.222,12.827,1,1,1,730,-125_-20
E15846,AC,0,-68.269,-9.272,6.957,DESMATAMENTO_CR,2021-08-31,2021-05-31,2021-05-31,2021-05-31,5.0,25.0,74.0,25.0,25.0,74.0,36,126,34.542,645,10.428,11.218,12.469,1,1,1,553,-137_-19
E15847,AM,0,-64.005,-8.365,11.579,DESMATAMENTO_CR,2021-05-28,2021-05-12,2021-05-12,2021-05-12,5.0,21.613,18.226,21.613,21.613,18.226,25,29,40.56,1081,9.556,10.204,11.25,1,1,1,629,-129_-17
E15848,AM,0,-61.793,-7.919,10.616,DESMATAMENTO_CR,2021-05-28,2021-05-31,2021-05-31,2021-05-28,5.0,19.0,33.0,19.0,19.097,33.581,27,59,40.814,993,9.556,10.204,11.25,1,1,1,698,-124_-16
E15849,AM,0,-64.676,-7.365,11.215,DESMATAMENTO_CR,2021-05-28,2021-06-05,2021-06-05,2021-05-28,6.0,20.833,16.667,20.833,21.29,17.194,26,29,57.213,1036,9.556,10.204,11.25,1,1,1,959,-130_-15
E15850,RO,0,-63.004,-8.787,9.382,DESMATAMENTO_CR,2021-05-28,2021-04-07,2021-04-07,2021-04-07,4.0,27.067,42.067,27.067,27.067,42.067,30,58,30.938,849,10.392,11.222,12.827,1,1,1,206,-127_-18
E15851,RO,0,-62.276,-11.313,19.213,DESMATAMENTO_CR,2021-05-28,2021-05-08,2021-05-08,2021-05-08,5.0,22.226,54.677,22.226,22.226,54.677,33,77,38.917,1833,10.392,11.222,12.827,1,1,1,1363,-125_-23
E15852,AM,0,-64.571,-7.606,6.431,DESMATAMENTO_CR,2021-05-28,,,,,,,,,,31,29,44.611,589,9.556,10.204,11.25,1,1,1,0,-130_-16
E15853,AM,0,-64.668,-7.35,8.34,DESMATAMENTO_CR,2021-05-28,2021-04-30,2021-04-30,2021-04-30,4.0,24.0,19.0,24.0,24.0,19.0,29,29,59.657,781,9.556,10.204,11.25,1,1,1,771,-130_-15
E15854,AM,0,-64.628,-7.347,15.471,DESMATAMENTO_CR,2021-05-28,2021-05-12,2021-05-12,2021-05-12,5.0,21.613,18.226,21.613,21.613,18.226,25,29,52.439,1473,9.556,10.204,11.25,1,1,1,1389,-130_-15
E15855,RO,0,-63.218,-9.14,8.929,DESMATAMENTO_CR,2021-09-01,2021-08-05,2021-08-05,2021-08-05,8.0,13.355,23.194,13.355,13.355,23.194,35,58,20.934,861,10.392,11.222,12.827,1,1,1,393,-127_-19
E15856,AM,0,-61.732,-8.034,15.056,DESMATAMENTO_CR,2021-05-28,2021-05-25,2021-05-25,2021-05-25,5.0,21.387,71.129,21.387,21.387,71.129,31,120,64.294,1447,9.556,10.204,11.25,1,1,1,1445,-124_-17
E15857,AM,0,-64.536,-7.527,91.647,DESMATAMENTO_CR,2021-05-28,2021-05-24,2021-05-24,2021-05-24,5.0,22.129,17.452,22.129,22.129,17.452,29,29,52.303,9066,9.556,10.204,11.25,1,1,1,8672,-130_-16
E15858,AM,0,-63.576,-7.811,10.533,DESMATAMENTO_CR,2021-05-28,2021-05-07,2021-05-07,2021-05-07,5.0,44.097,56.194,44.097,44.097,56.194,52,88,66.014,977,9.556,10.204,11.25,1,1,1,977,-128_-16
E15859,RO,0,-63.186,-8.671,7.474,DESMATAMENTO_CR,2021-05-28,2021-05-13,2021-05-13,2021-05-13,5.0,25.581,36.484,25.581,25.581,36.484,30,58,40.553,704,10.392,11.222,12.827,1,1,1,584,-127_-18
E15860,AM,0,-63.51,-7.534,12.09,DESMATAMENTO_CR,2021-05-28,2021-05-13,2021-05-13,2021-05-13,5.0,45.323,54.645,45.323,45.323,54.645,58,88,55.056,1148,9.556,10.204,11.25,1,1,1,1136,-128_-16
E15861,AM,0,-63.192,-7.087,75.553,DESMATAMENTO_CR,2021-05-28,2021-05-25,2021-05-25,2021-05-25,5.0,23.581,34.161,23.581,23.581,34.161,35,59,54.645,7484,9.556,10.204,11.25,1,1,1,5810,-127_-15
